"Plot Title: 10166300"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Stopped","End Of File"
1,07/29/17 09:00:00 PM,13.942,0.0,2.79,,,,
2,07/30/17 03:00:00 AM,11.819,0.0,2.79,,,,
3,07/30/17 09:00:00 AM,16.523,368.0,2.83,,,,
4,07/30/17 03:00:00 PM,21.091,272.0,2.87,,,,
5,07/30/17 09:00:00 PM,15.569,0.0,2.83,,,,
6,07/31/17 03:00:00 AM,13.365,0.0,2.83,,,,
7,07/31/17 09:00:00 AM,19.662,400.0,2.87,,,,
8,07/31/17 03:00:00 PM,24.351,384.0,2.93,,,,
9,07/31/17 09:00:00 PM,17.855,0.0,2.85,,,,
10,08/01/17 03:00:00 AM,16.523,0.0,2.83,,,,
11,08/01/17 09:00:00 AM,21.664,384.0,2.87,,,,
12,08/01/17 03:00:00 PM,25.319,272.0,2.91,,,,
13,08/01/17 09:00:00 PM,19.282,0.0,2.87,,,,
14,08/02/17 03:00:00 AM,16.141,0.0,2.83,,,,
15,08/02/17 09:00:00 AM,21.951,384.0,2.87,,,,
16,08/02/17 03:00:00 PM,25.805,304.0,2.91,,,,
17,08/02/17 09:00:00 PM,19.472,0.0,2.87,,,,
18,08/03/17 03:00:00 AM,17.855,0.0,2.83,,,,
19,08/03/17 09:00:00 AM,22.429,432.0,2.87,,,,
20,08/03/17 03:00:00 PM,26.097,368.0,2.89,,,,
21,08/03/17 09:00:00 PM,19.187,0.0,2.85,,,,
22,08/04/17 03:00:00 AM,16.618,0.0,2.83,,,,
23,08/04/17 09:00:00 AM,20.138,464.0,2.81,,,,
24,08/04/17 03:00:00 PM,23.292,320.0,2.87,,,,
25,08/04/17 09:00:00 PM,16.903,0.0,2.81,,,,
26,08/05/17 03:00:00 AM,13.846,0.0,2.79,,,,
27,08/05/17 09:00:00 AM,16.903,432.0,2.79,,,,
28,08/05/17 03:00:00 PM,22.142,800.0,2.81,,,,
29,08/05/17 09:00:00 PM,15.664,0.0,2.77,,,,
30,08/06/17 03:00:00 AM,14.134,0.0,2.77,,,,
31,08/06/17 09:00:00 AM,20.996,864.0,2.81,,,,
