"Plot Title: 10166321"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Coupler Detached","Host Connected","Stopped","End Of File"
77,06/13/17 03:00:00 PM,6.775,160.0,2.75,,,,,,
78,06/13/17 09:00:00 PM,4.623,0.0,2.74,,,,,,
79,06/14/17 03:00:00 AM,3.998,0.0,2.74,,,,,,
80,06/14/17 09:00:00 AM,7.582,192.0,2.75,,,,,,
81,06/14/17 03:00:00 PM,10.651,144.0,2.77,,,,,,
82,06/14/17 09:00:00 PM,7.782,0.0,2.77,,,,,,
83,06/15/17 03:00:00 AM,7.582,0.0,2.75,,,,,,
84,06/15/17 09:00:00 AM,7.983,20.0,2.77,,,,,,
85,06/15/17 03:00:00 PM,9.571,18.0,2.79,,,,,,
86,06/15/17 09:00:00 PM,10.259,0.0,2.77,,,,,,
87,06/16/17 03:00:00 AM,9.669,0.0,2.77,,,,,,
88,06/16/17 09:00:00 AM,9.571,92.0,2.79,,,,,,
89,06/16/17 03:00:00 PM,10.259,125.0,2.77,,,,,,
90,06/16/17 09:00:00 PM,9.077,0.0,2.77,,,,,,
91,06/17/17 03:00:00 AM,7.782,0.0,2.77,,,,,,
92,06/17/17 09:00:00 AM,10.161,368.0,2.77,,,,,,
93,06/17/17 03:00:00 PM,13.654,70.0,2.81,,,,,,
94,06/17/17 09:00:00 PM,11.139,0.0,2.79,,,,,,
95,06/18/17 03:00:00 AM,9.571,0.0,2.79,,,,,,
96,06/18/17 09:00:00 AM,13.173,352.0,2.81,,,,,,
97,06/18/17 03:00:00 PM,17.665,70.0,2.83,,,,,,
98,06/18/17 09:00:00 PM,15.282,0.0,2.81,,,,,,
99,06/19/17 03:00:00 AM,14.230,0.0,2.83,,,,,,
100,06/19/17 09:00:00 AM,17.665,336.0,2.83,,,,,,
101,06/19/17 03:00:00 PM,20.424,68.0,2.83,,,,,,
102,06/19/17 09:00:00 PM,15.187,0.0,2.83,,,,,,
103,06/20/17 03:00:00 AM,12.594,0.0,2.81,,,,,,
104,06/20/17 09:00:00 AM,15.569,80.0,2.83,,,,,,
105,06/20/17 03:00:00 PM,16.618,70.0,2.83,,,,,,
106,06/20/17 09:00:00 PM,13.076,0.0,2.81,,,,,,
107,06/21/17 03:00:00 AM,10.161,0.0,2.79,,,,,,
108,06/21/17 09:00:00 AM,12.883,336.0,2.81,,,,,,
109,06/21/17 03:00:00 PM,16.141,123.0,2.83,,,,,,
110,06/21/17 09:00:00 PM,11.236,0.0,2.79,,,,,,
111,06/22/17 03:00:00 AM,8.680,0.0,2.79,,,,,,
112,06/22/17 09:00:00 AM,13.173,368.0,2.81,,,,,,
113,06/22/17 03:00:00 PM,16.713,79.0,2.83,,,,,,
114,06/22/17 09:00:00 PM,14.038,0.0,2.83,,,,,,
115,06/23/17 03:00:00 AM,11.334,0.0,2.79,,,,,,
116,06/23/17 09:00:00 AM,15.282,368.0,2.81,,,,,,
117,06/23/17 03:00:00 PM,19.282,81.0,2.83,,,,,,
118,06/23/17 09:00:00 PM,15.664,0.0,2.81,,,,,,
119,06/24/17 03:00:00 AM,13.558,0.0,2.81,,,,,,
120,06/24/17 09:00:00 AM,17.475,368.0,2.83,,,,,,
121,06/24/17 03:00:00 PM,21.855,82.0,2.83,,,,,,
122,06/24/17 09:00:00 PM,17.855,0.0,2.83,,,,,,
123,06/25/17 03:00:00 AM,16.618,0.0,2.83,,,,,,
124,06/25/17 09:00:00 AM,22.525,352.0,2.83,,,,,,
125,06/25/17 03:00:00 PM,25.222,152.0,2.87,,,,,,
126,06/25/17 09:00:00 PM,19.567,0.0,2.85,,,,,,
127,06/26/17 03:00:00 AM,16.427,0.0,2.83,,,,,,
128,06/26/17 09:00:00 AM,18.140,352.0,2.83,,,,,,
129,06/26/17 03:00:00 PM,18.806,86.0,2.85,,,,,,
130,06/26/17 09:00:00 PM,14.325,0.0,2.83,,,,,,
131,06/27/17 03:00:00 AM,12.013,0.0,2.81,,,,,,
132,06/27/17 09:00:00 AM,13.846,192.0,2.83,,,,,,
133,06/27/17 03:00:00 PM,16.808,83.0,2.83,,,,,,
134,06/27/17 09:00:00 PM,11.722,0.0,2.81,,,,,,
135,06/28/17 03:00:00 AM,8.978,0.0,2.79,,,,,,
136,06/28/17 09:00:00 AM,12.401,400.0,2.81,,,,,,
137,06/28/17 03:00:00 PM,14.996,84.0,2.83,,,,,,
138,06/28/17 09:00:00 PM,10.553,0.0,2.79,,,,,,
139,06/29/17 03:00:00 AM,8.680,0.0,2.79,,,,,,
140,06/29/17 09:00:00 AM,12.787,432.0,2.79,,,,,,
141,06/29/17 03:00:00 PM,18.331,78.0,2.83,,,,,,
142,06/29/17 09:00:00 PM,13.942,0.0,2.83,,,,,,
143,06/30/17 03:00:00 AM,12.497,0.0,2.81,,,,,,
144,06/30/17 09:00:00 AM,16.618,416.0,2.83,,,,,,
145,06/30/17 03:00:00 PM,19.567,80.0,2.85,,,,,,
146,06/30/17 09:00:00 PM,15.282,0.0,2.83,,,,,,
147,07/01/17 03:00:00 AM,13.365,0.0,2.83,,,,,,
148,07/01/17 09:00:00 AM,14.230,432.0,2.83,,,,,,
149,07/01/17 03:00:00 PM,17.284,78.0,2.83,,,,,,
150,07/01/17 09:00:00 PM,12.883,0.0,2.83,,,,,,
151,07/02/17 03:00:00 AM,11.625,0.0,2.81,,,,,,
152,07/02/17 09:00:00 AM,14.517,464.0,2.83,,,,,,
153,07/02/17 03:00:00 PM,18.901,75.0,2.83,,,,,,
154,07/02/17 09:00:00 PM,14.134,0.0,2.83,,,,,,
155,07/03/17 03:00:00 AM,11.625,0.0,2.81,,,,,,
156,07/03/17 09:00:00 AM,15.282,464.0,2.81,,,,,,
157,07/03/17 03:00:00 PM,19.472,76.0,2.85,,,,,,
158,07/03/17 09:00:00 PM,13.942,0.0,2.83,,,,,,
159,07/04/17 03:00:00 AM,13.173,0.0,2.83,,,,,,
160,07/04/17 09:00:00 AM,16.713,240.0,2.83,,,,,,
161,07/04/17 03:00:00 PM,19.853,77.0,2.83,,,,,,
162,07/04/17 09:00:00 PM,16.141,0.0,2.83,,,,,,
163,07/05/17 03:00:00 AM,14.230,0.0,2.83,,,,,,
164,07/05/17 09:00:00 AM,19.187,432.0,2.83,,,,,,
165,07/05/17 03:00:00 PM,21.282,76.0,2.85,,,,,,
166,07/05/17 09:00:00 PM,16.332,0.0,2.83,,,,,,
167,07/06/17 03:00:00 AM,14.517,0.0,2.85,,,,,,
168,07/06/17 09:00:00 AM,18.236,480.0,2.83,,,,,,
169,07/06/17 03:00:00 PM,22.238,75.0,2.85,,,,,,
170,07/06/17 09:00:00 PM,17.665,0.0,2.83,,,,,,
171,07/07/17 03:00:00 AM,15.378,0.0,2.83,,,,,,
172,07/07/17 09:00:00 AM,16.999,480.0,2.83,,,,,,
173,07/07/17 03:00:00 PM,19.282,76.0,2.85,,,,,,
174,07/07/17 09:00:00 PM,14.900,0.0,2.85,,,,,,
175,07/08/17 03:00:00 AM,13.173,0.0,2.83,,,,,,
176,07/08/17 09:00:00 AM,17.189,576.0,2.83,,,,,,
177,07/08/17 03:00:00 PM,21.569,77.0,2.85,,,,,,
178,07/08/17 09:00:00 PM,14.804,0.0,2.85,,,,,,
179,07/09/17 03:00:00 AM,12.690,0.0,2.83,,,,,,
180,07/09/17 09:00:00 AM,16.141,672.0,2.83,,,,,,
181,07/09/17 03:00:00 PM,19.092,73.0,2.85,,,,,,
182,07/09/17 09:00:00 PM,14.709,0.0,2.85,,,,,,
183,07/10/17 03:00:00 AM,12.883,0.0,2.83,,,,,,
184,07/10/17 09:00:00 AM,14.804,704.0,2.83,,,,,,
185,07/10/17 03:00:00 PM,17.189,160.0,2.83,,,,,,
186,07/10/17 09:00:00 PM,11.236,0.0,2.81,,,,,,
187,07/11/17 03:00:00 AM,9.571,0.0,2.81,,,,,,
188,07/11/17 09:00:00 AM,13.365,768.0,2.81,,,,,,
189,07/11/17 03:00:00 PM,17.855,75.0,2.83,,,,,,
190,07/11/17 09:00:00 PM,12.980,0.0,2.83,,,,,,
191,07/12/17 03:00:00 AM,10.944,0.0,2.81,,,,,,
192,07/12/17 09:00:00 AM,14.900,768.0,2.83,,,,,,
193,07/12/17 03:00:00 PM,18.616,72.0,2.83,,,,,,
194,07/12/17 09:00:00 PM,14.517,0.0,2.83,,,,,,
195,07/13/17 03:00:00 AM,11.625,0.0,2.81,,,,,,
196,07/13/17 09:00:00 AM,14.613,768.0,2.83,,,,,,
197,07/13/17 03:00:00 PM,17.665,71.0,2.83,,,,,,
198,07/13/17 09:00:00 PM,13.654,0.0,2.83,,,,,,
199,07/14/17 03:00:00 AM,12.304,0.0,2.81,,,,,,
200,07/14/17 09:00:00 AM,16.713,768.0,2.83,,,,,,
201,07/14/17 03:00:00 PM,20.234,72.0,2.83,,,,,,
202,07/14/17 09:00:00 PM,15.569,0.0,2.83,,,,,,
203,07/15/17 03:00:00 AM,12.883,0.0,2.83,,,,,,
204,07/15/17 09:00:00 AM,15.760,864.0,2.83,,,,,,
205,07/15/17 03:00:00 PM,18.140,71.0,2.83,,,,,,
206,07/15/17 09:00:00 PM,12.690,0.0,2.83,,,,,,
207,07/16/17 03:00:00 AM,10.161,0.0,2.79,,,,,,
208,07/16/17 09:00:00 AM,13.846,896.0,2.81,,,,,,
209,07/16/17 03:00:00 PM,16.141,75.0,2.83,,,,,,
210,07/16/17 09:00:00 PM,11.041,0.0,2.81,,,,,,
211,07/17/17 03:00:00 AM,9.176,0.0,2.81,,,,,,
212,07/17/17 09:00:00 AM,13.846,992.0,2.81,,,,,,
213,07/17/17 03:00:00 PM,17.189,75.0,2.83,,,,,,
214,07/17/17 09:00:00 PM,12.207,0.0,2.81,,,,,,
215,07/18/17 03:00:00 AM,10.846,0.0,2.79,,,,,,
216,07/18/17 09:00:00 AM,15.569,1024.0,2.81,,,,,,
217,07/18/17 03:00:00 PM,17.950,74.0,2.83,,,,,,
218,07/18/17 09:00:00 PM,12.883,0.0,2.81,,,,,,
219,07/19/17 03:00:00 AM,10.553,0.0,2.79,,,,,,
220,07/19/17 09:00:00 AM,15.091,1216.0,2.81,,,,,,
221,07/19/17 03:00:00 PM,16.903,73.0,2.83,,,,,,
222,07/19/17 09:00:00 PM,12.594,0.0,2.81,,,,,,
223,07/20/17 03:00:00 AM,9.866,0.0,2.79,,,,,,
224,07/20/17 09:00:00 AM,13.750,1216.0,2.81,,,,,,
225,07/20/17 03:00:00 PM,15.569,96.0,2.83,,,,,,
226,07/20/17 09:00:00 PM,11.722,0.0,2.81,,,,,,
227,07/21/17 03:00:00 AM,9.965,0.0,2.79,,,,,,
228,07/21/17 09:00:00 AM,14.804,1344.0,2.83,,,,,,
229,07/21/17 03:00:00 PM,17.284,73.0,2.83,,,,,,
230,07/21/17 09:00:00 PM,13.173,0.0,2.81,,,,,,
231,07/22/17 03:00:00 AM,12.207,0.0,2.81,,,,,,
232,07/22/17 09:00:00 AM,17.094,1344.0,2.83,,,,,,
233,07/22/17 03:00:00 PM,21.091,69.0,2.83,,,,,,
234,07/22/17 09:00:00 PM,17.665,0.0,2.83,,,,,,
235,07/23/17 03:00:00 AM,15.951,0.0,2.83,,,,,,
236,07/23/17 09:00:00 AM,20.234,1152.0,2.83,,,,,,
237,07/23/17 03:00:00 PM,22.142,76.0,2.85,,,,,,
238,07/23/17 09:00:00 PM,16.903,0.0,2.83,,,,,,
239,07/24/17 03:00:00 AM,14.996,0.0,2.85,,,,,,
240,07/24/17 09:00:00 AM,18.711,1280.0,2.83,,,,,,
241,07/24/17 03:00:00 PM,21.282,70.0,2.85,,,,,,
242,07/24/17 09:00:00 PM,17.284,0.0,2.83,,,,,,
243,07/25/17 03:00:00 AM,15.378,0.0,2.83,,,,,,
244,07/25/17 09:00:00 AM,18.806,1152.0,2.83,,,,,,
245,07/25/17 03:00:00 PM,20.519,117.0,2.85,,,,,,
246,07/25/17 09:00:00 PM,16.523,0.0,2.83,,,,,,
247,07/26/17 03:00:00 AM,15.473,0.0,2.83,,,,,,
248,07/26/17 09:00:00 AM,17.950,1024.0,2.83,,,,,,
249,07/26/17 03:00:00 PM,20.996,70.0,2.85,,,,,,
250,07/26/17 09:00:00 PM,15.473,0.0,2.83,,,,,,
251,07/27/17 03:00:00 AM,12.980,0.0,2.83,,,,,,
252,07/27/17 09:00:00 AM,16.523,960.0,2.83,,,,,,
253,07/27/17 03:00:00 PM,19.567,67.0,2.85,,,,,,
254,07/27/17 09:00:00 PM,14.709,0.0,2.85,,,,,,
255,07/28/17 03:00:00 AM,12.980,0.0,2.83,,,,,,
256,07/28/17 09:00:00 AM,16.046,768.0,2.83,,,,,,
257,07/28/17 03:00:00 PM,18.996,68.0,2.85,,,,,,
258,07/28/17 09:00:00 PM,14.230,0.0,2.85,,,,,,
259,07/29/17 03:00:00 AM,12.690,0.0,2.83,,,,,,
260,07/29/17 09:00:00 AM,16.237,608.0,2.83,,,,,,
261,07/29/17 03:00:00 PM,19.948,66.0,2.83,,,,,,
262,07/29/17 09:00:00 PM,15.282,0.0,2.83,,,,,,
263,07/30/17 03:00:00 AM,13.750,0.0,2.83,,,,,,
264,07/30/17 09:00:00 AM,16.999,464.0,2.83,,,,,,
265,07/30/17 03:00:00 PM,20.805,65.0,2.83,,,,,,
266,07/30/17 09:00:00 PM,16.903,0.0,2.83,,,,,,
267,07/31/17 03:00:00 AM,15.091,0.0,2.83,,,,,,
268,07/31/17 09:00:00 AM,18.901,416.0,2.83,,,,,,
269,07/31/17 03:00:00 PM,23.100,72.0,2.87,,,,,,
270,07/31/17 09:00:00 PM,19.092,0.0,2.85,,,,,,
271,08/01/17 03:00:00 AM,16.808,0.0,2.83,,,,,,
272,08/01/17 09:00:00 AM,20.901,448.0,2.85,,,,,,
273,08/01/17 03:00:00 PM,24.931,68.0,2.87,,,,,,
274,08/01/17 09:00:00 PM,20.805,0.0,2.85,,,,,,
275,08/02/17 03:00:00 AM,19.092,0.0,2.85,,,,,,
276,08/02/17 09:00:00 AM,22.621,480.0,2.85,,,,,,
277,08/02/17 03:00:00 PM,25.319,70.0,2.87,,,,,,
278,08/02/17 09:00:00 PM,20.901,0.0,2.85,,,,,,
279,08/03/17 03:00:00 AM,19.187,0.0,2.85,,,,,,
280,08/03/17 09:00:00 AM,22.429,576.0,2.85,,,,,,
281,08/03/17 03:00:00 PM,25.513,78.0,2.87,,,,,,
282,08/03/17 09:00:00 PM,20.424,0.0,2.85,,,,,,
283,08/04/17 03:00:00 AM,18.806,0.0,2.85,,,,,,
284,08/04/17 09:00:00 AM,22.429,608.0,2.85,,,,,,
285,08/04/17 03:00:00 PM,23.100,73.0,2.87,,,,,,
286,08/04/17 09:00:00 PM,18.426,0.0,2.85,,,,,,
287,08/05/17 03:00:00 AM,16.046,0.0,2.83,,,,,,
288,08/05/17 09:00:00 AM,20.043,672.0,2.83,,,,,,
289,08/05/17 03:00:00 PM,21.187,168.0,2.85,,,,,,
290,08/05/17 09:00:00 PM,17.094,0.0,2.83,,,,,,
291,08/06/17 03:00:00 AM,15.378,0.0,2.83,,,,,,
292,08/06/17 09:00:00 AM,18.616,168.0,2.85,,,,,,
293,08/06/17 03:00:00 PM,20.805,200.0,2.85,,,,,,
294,08/06/17 09:00:00 PM,18.236,0.0,2.83,,,,,,
295,08/07/17 03:00:00 AM,16.523,0.0,2.83,,,,,,
296,08/07/17 09:00:00 AM,21.091,336.0,2.83,,,,,,
297,08/07/17 03:00:00 PM,23.388,79.0,2.87,,,,,,
298,08/07/17 09:00:00 PM,19.472,0.0,2.85,,,,,,
299,08/08/17 03:00:00 AM,17.379,0.0,2.83,,,,,,
300,08/08/17 09:00:00 AM,22.238,320.0,2.85,,,,,,
301,08/08/17 03:00:00 PM,23.004,81.0,2.87,,,,,,
302,08/08/17 09:00:00 PM,19.662,0.0,2.83,,,,,,
303,08/09/17 03:00:00 AM,17.475,0.0,2.83,,,,,,
304,08/09/17 09:00:00 AM,21.760,368.0,2.85,,,,,,
305,08/09/17 03:00:00 PM,23.581,84.0,2.87,,,,,,
306,08/09/17 09:00:00 PM,19.472,0.0,2.85,,,,,,
307,08/10/17 03:00:00 AM,17.379,0.0,2.83,,,,,,
308,08/10/17 09:00:00 AM,21.760,320.0,2.85,,,,,,
309,08/10/17 03:00:00 PM,19.092,37.0,2.85,,,,,,
310,08/10/17 09:00:00 PM,18.331,0.0,2.85,,,,,,
311,08/11/17 03:00:00 AM,17.284,0.0,2.83,,,,,,
312,08/11/17 09:00:00 AM,21.569,256.0,2.85,,,,,,
313,08/11/17 03:00:00 PM,22.046,72.0,2.85,,,,,,
314,08/11/17 09:00:00 PM,18.426,0.0,2.83,,,,,,
315,08/12/17 03:00:00 AM,16.332,0.0,2.83,,,,,,
316,08/12/17 09:00:00 AM,19.472,240.0,2.85,,,,,,
317,08/12/17 03:00:00 PM,18.521,71.0,2.83,,,,,,
318,08/12/17 09:00:00 PM,14.613,0.0,2.85,,,,,,
319,08/13/17 03:00:00 AM,13.461,0.0,2.83,,,,,,
320,08/13/17 09:00:00 AM,12.304,31.0,2.81,,,,,,
321,08/13/17 03:00:00 PM,13.846,42.0,2.83,,,,,,
322,08/13/17 09:00:00 PM,11.528,0.0,2.81,,,,,,
323,08/14/17 03:00:00 AM,10.161,0.0,2.79,,,,,,
324,08/14/17 09:00:00 AM,13.942,208.0,2.83,,,,,,
325,08/14/17 03:00:00 PM,16.237,90.0,2.83,,,,,,
326,08/14/17 09:00:00 PM,11.819,0.0,2.81,,,,,,
327,08/15/17 03:00:00 AM,10.063,0.0,2.79,,,,,,
328,08/15/17 09:00:00 AM,14.230,272.0,2.81,,,,,,
329,08/15/17 03:00:00 PM,16.427,116.0,2.83,,,,,,
330,08/15/17 09:00:00 PM,12.690,0.0,2.81,,,,,,
331,08/16/17 03:00:00 AM,11.431,0.0,2.79,,,,,,
332,08/16/17 09:00:00 AM,16.523,256.0,2.83,,,,,,
333,08/16/17 03:00:00 PM,18.806,51.0,2.83,,,,,,
334,08/16/17 09:00:00 PM,14.517,0.0,2.83,,,,,,
335,08/17/17 03:00:00 AM,13.365,0.0,2.81,,,,,,
336,08/17/17 09:00:00 AM,17.570,304.0,2.83,,,,,,
337,08/17/17 03:00:00 PM,19.092,53.0,2.83,,,,,,
338,08/17/17 09:00:00 PM,15.091,0.0,2.81,,,,,,
339,08/18/17 03:00:00 AM,13.365,0.0,2.81,,,,,,
340,08/18/17 09:00:00 AM,18.236,304.0,2.83,,,,,,
341,08/18/17 03:00:00 PM,19.282,51.0,2.83,,,,,,
342,08/18/17 09:00:00 PM,14.421,0.0,2.83,,,,,,
343,08/19/17 03:00:00 AM,12.883,0.0,2.81,,,,,,
344,08/19/17 09:00:00 AM,15.855,240.0,2.83,,,,,,
345,08/19/17 03:00:00 PM,17.665,56.0,2.83,,,,,,
346,08/19/17 09:00:00 PM,13.846,0.0,2.83,,,,,,
347,08/20/17 03:00:00 AM,11.431,0.0,2.79,,,,,,
348,08/20/17 09:00:00 AM,16.237,240.0,2.83,,,,,,
349,08/20/17 03:00:00 PM,18.426,69.0,2.83,,,,,,
350,08/20/17 09:00:00 PM,14.709,0.0,2.83,,,,,,
351,08/21/17 03:00:00 AM,13.654,0.0,2.83,,,,,,
352,08/21/17 09:00:00 AM,17.284,60.0,2.83,,,,,,
353,08/21/17 03:00:00 PM,21.187,73.0,2.83,,,,,,
354,08/21/17 09:00:00 PM,17.570,0.0,2.83,,,,,,
355,08/22/17 03:00:00 AM,15.473,0.0,2.83,,,,,,
356,08/22/17 09:00:00 AM,18.426,200.0,2.83,,,,,,
357,08/22/17 03:00:00 PM,20.138,88.0,2.83,,,,,,
358,08/22/17 09:00:00 PM,16.237,0.0,2.83,,,,,,
359,08/23/17 03:00:00 AM,14.804,0.0,2.83,,,,,,
360,08/23/17 09:00:00 AM,17.760,192.0,2.83,,,,,,
361,08/23/17 03:00:00 PM,20.234,168.0,2.83,,,,,,
362,08/23/17 09:00:00 PM,14.996,0.0,2.83,,,,,,
363,08/24/17 03:00:00 AM,12.980,0.0,2.81,,,,,,
364,08/24/17 09:00:00 AM,14.421,125.0,2.83,,,,,,
365,08/24/17 03:00:00 PM,16.141,56.0,2.83,,,,,,
366,08/24/17 09:00:00 PM,10.846,0.0,2.79,,,,,,
367,08/25/17 03:00:00 AM,9.571,0.0,2.79,,,,,,
368,08/25/17 09:00:00 AM,15.091,320.0,2.81,,,,,,
369,08/25/17 03:00:00 PM,17.379,54.0,2.83,,,,,,
370,08/25/17 09:00:00 PM,13.750,0.0,2.81,,,,,,
371,08/26/17 03:00:00 AM,12.787,0.0,2.81,,,,,,
372,08/26/17 09:00:00 AM,20.805,480.0,2.81,,,,,,
373,08/26/17 03:00:00 PM,21.282,64.0,2.83,,,,,,
374,08/26/17 09:00:00 PM,17.855,0.0,2.83,,,,,,
375,08/27/17 03:00:00 AM,17.094,0.0,2.83,,,,,,
376,08/27/17 09:00:00 AM,23.004,432.0,2.85,,,,,,
377,08/27/17 03:00:00 PM,24.062,85.0,2.85,,,,,,
378,08/27/17 09:00:00 PM,20.519,0.0,2.83,,,,,,
379,08/28/17 03:00:00 AM,19.092,0.0,2.83,,,,,,
380,08/28/17 09:00:00 AM,23.100,256.0,2.85,,,,,,
381,08/28/17 03:00:00 PM,24.738,98.0,2.87,,,,,,
382,08/28/17 09:00:00 PM,20.043,0.0,2.83,,,,,,
383,08/29/17 03:00:00 AM,18.711,0.0,2.83,,,,,,
384,08/29/17 09:00:00 AM,21.569,208.0,2.83,,,,,,
385,08/29/17 03:00:00 PM,22.046,99.0,2.85,,,,,,
386,08/29/17 09:00:00 PM,17.950,0.0,2.83,,,,,,
387,08/30/17 03:00:00 AM,14.900,0.0,2.83,,,,,,
388,08/30/17 09:00:00 AM,16.808,256.0,2.83,,,,,,
389,08/30/17 03:00:00 PM,18.045,55.0,2.83,,,,,,
390,08/30/17 09:00:00 PM,13.654,0.0,2.83,,,,,,
391,08/31/17 03:00:00 AM,12.304,0.0,2.81,,,,,,
392,08/31/17 09:00:00 AM,16.903,256.0,2.83,,,,,,
393,08/31/17 03:00:00 PM,19.853,50.0,2.83,,,,,,
394,08/31/17 09:00:00 PM,16.999,0.0,2.83,,,,,,
