"Plot Title: 10166277"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Coupler Attached","Coupler Detached","Stopped","End Of File"
79,06/14/17 03:00:00 AM,3.683,0.0,2.81,,,,
80,06/14/17 09:00:00 AM,8.481,480.0,2.83,,,,
81,06/14/17 03:00:00 PM,10.944,320.0,2.85,,,,
82,06/14/17 09:00:00 PM,7.682,0.0,2.85,,,,
83,06/15/17 03:00:00 AM,7.381,0.0,2.83,,,,
84,06/15/17 09:00:00 AM,7.882,46.0,2.85,,,,
85,06/15/17 03:00:00 PM,9.373,41.0,2.87,,,,
86,06/15/17 09:00:00 PM,10.357,0.0,2.85,,,,
87,06/16/17 03:00:00 AM,9.669,0.0,2.85,,,,
88,06/16/17 09:00:00 AM,9.373,200.0,2.87,,,,
89,06/16/17 03:00:00 PM,10.161,256.0,2.85,,,,
90,06/16/17 09:00:00 PM,8.879,0.0,2.85,,,,
91,06/17/17 03:00:00 AM,7.582,0.0,2.85,,,,
92,06/17/17 09:00:00 AM,15.855,3328.0,2.85,,,,
93,06/17/17 03:00:00 PM,14.038,184.0,2.87,,,,
94,06/17/17 09:00:00 PM,11.236,0.0,2.85,,,,
95,06/18/17 03:00:00 AM,9.373,0.0,2.87,,,,
96,06/18/17 09:00:00 AM,20.138,2048.0,2.87,,,,
97,06/18/17 03:00:00 PM,18.140,176.0,2.89,,,,
98,06/18/17 09:00:00 PM,15.187,0.0,2.87,,,,
99,06/19/17 03:00:00 AM,14.230,0.0,2.89,,,,
100,06/19/17 09:00:00 AM,24.738,2176.0,2.91,,,,
101,06/19/17 03:00:00 PM,20.234,176.0,2.89,,,,
102,06/19/17 09:00:00 PM,14.900,0.0,2.91,,,,
103,06/20/17 03:00:00 AM,12.110,0.0,2.87,,,,
104,06/20/17 09:00:00 AM,20.615,704.0,2.89,,,,
105,06/20/17 03:00:00 PM,16.903,200.0,2.89,,,,
106,06/20/17 09:00:00 PM,12.883,0.0,2.87,,,,
107,06/21/17 03:00:00 AM,9.965,0.0,2.85,,,,
108,06/21/17 09:00:00 AM,19.948,3072.0,2.87,,,,
109,06/21/17 03:00:00 PM,16.332,248.0,2.89,,,,
110,06/21/17 09:00:00 PM,11.041,0.0,2.85,,,,
111,06/22/17 03:00:00 AM,8.382,0.0,2.87,,,,
112,06/22/17 09:00:00 AM,22.142,2688.0,2.89,,,,
113,06/22/17 03:00:00 PM,17.284,160.0,2.89,,,,
114,06/22/17 09:00:00 PM,14.230,0.0,2.89,,,,
115,06/23/17 03:00:00 AM,11.334,0.0,2.85,,,,
116,06/23/17 09:00:00 AM,24.931,2304.0,2.91,,,,
117,06/23/17 03:00:00 PM,19.567,160.0,2.91,,,,
118,06/23/17 09:00:00 PM,16.046,0.0,2.89,,,,
119,06/24/17 03:00:00 AM,13.750,0.0,2.89,,,,
120,06/24/17 09:00:00 AM,25.028,2048.0,2.89,,,,
121,06/24/17 03:00:00 PM,22.142,152.0,2.91,,,,
122,06/24/17 09:00:00 PM,18.236,0.0,2.91,,,,
123,06/25/17 03:00:00 AM,17.189,0.0,2.89,,,,
124,06/25/17 09:00:00 AM,28.357,1984.0,2.93,,,,
125,06/25/17 03:00:00 PM,25.319,216.0,2.93,,,,
126,06/25/17 09:00:00 PM,19.377,0.0,2.93,,,,
127,06/26/17 03:00:00 AM,15.951,0.0,2.89,,,,
128,06/26/17 09:00:00 AM,24.062,1472.0,2.93,,,,
129,06/26/17 03:00:00 PM,18.996,152.0,2.91,,,,
130,06/26/17 09:00:00 PM,13.846,0.0,2.89,,,,
131,06/27/17 03:00:00 AM,11.722,0.0,2.87,,,,
132,06/27/17 09:00:00 AM,19.187,512.0,2.91,,,,
133,06/27/17 03:00:00 PM,16.618,152.0,2.89,,,,
134,06/27/17 09:00:00 PM,11.334,0.0,2.87,,,,
135,06/28/17 03:00:00 AM,8.581,0.0,2.87,,,,
136,06/28/17 09:00:00 AM,17.855,1600.0,2.87,,,,
137,06/28/17 03:00:00 PM,15.091,168.0,2.87,,,,
138,06/28/17 09:00:00 PM,10.455,0.0,2.85,,,,
139,06/29/17 03:00:00 AM,8.182,0.0,2.85,,,,
140,06/29/17 09:00:00 AM,18.426,1344.0,2.87,,,,
141,06/29/17 03:00:00 PM,18.426,152.0,2.89,,,,
142,06/29/17 09:00:00 PM,13.654,0.0,2.87,,,,
143,06/30/17 03:00:00 AM,12.304,0.0,2.87,,,,
144,06/30/17 09:00:00 AM,21.951,1216.0,2.89,,,,
145,06/30/17 03:00:00 PM,19.758,152.0,2.89,,,,
146,06/30/17 09:00:00 PM,14.996,0.0,2.89,,,,
147,07/01/17 03:00:00 AM,12.980,0.0,2.87,,,,
148,07/01/17 09:00:00 AM,17.189,1152.0,2.87,,,,
149,07/01/17 03:00:00 PM,17.094,152.0,2.89,,,,
150,07/01/17 09:00:00 PM,12.497,0.0,2.87,,,,
151,07/02/17 03:00:00 AM,11.236,0.0,2.85,,,,
152,07/02/17 09:00:00 AM,18.996,1088.0,2.89,,,,
153,07/02/17 03:00:00 PM,19.282,152.0,2.91,,,,
154,07/02/17 09:00:00 PM,13.942,0.0,2.89,,,,
155,07/03/17 03:00:00 AM,11.334,0.0,2.85,,,,
156,07/03/17 09:00:00 AM,19.567,768.0,2.89,,,,
157,07/03/17 03:00:00 PM,19.377,152.0,2.91,,,,
158,07/03/17 09:00:00 PM,13.654,0.0,2.87,,,,
159,07/04/17 03:00:00 AM,12.883,0.0,2.87,,,,
160,07/04/17 09:00:00 AM,19.662,480.0,2.87,,,,
161,07/04/17 03:00:00 PM,19.758,144.0,2.89,,,,
162,07/04/17 09:00:00 PM,16.046,0.0,2.89,,,,
163,07/05/17 03:00:00 AM,14.134,0.0,2.89,,,,
164,07/05/17 09:00:00 AM,23.196,1152.0,2.91,,,,
165,07/05/17 03:00:00 PM,21.855,144.0,2.91,,,,
166,07/05/17 09:00:00 PM,16.141,0.0,2.89,,,,
167,07/06/17 03:00:00 AM,14.230,0.0,2.89,,,,
168,07/06/17 09:00:00 AM,22.525,1152.0,2.89,,,,
169,07/06/17 03:00:00 PM,22.717,144.0,2.91,,,,
170,07/06/17 09:00:00 PM,17.475,0.0,2.89,,,,
171,07/07/17 03:00:00 AM,14.996,0.0,2.89,,,,
172,07/07/17 09:00:00 AM,21.282,960.0,2.89,,,,
173,07/07/17 03:00:00 PM,19.377,144.0,2.91,,,,
174,07/07/17 09:00:00 PM,14.613,0.0,2.89,,,,
175,07/08/17 03:00:00 AM,12.787,0.0,2.87,,,,
176,07/08/17 09:00:00 AM,21.664,864.0,2.89,,,,
177,07/08/17 03:00:00 PM,21.855,144.0,2.91,,,,
178,07/08/17 09:00:00 PM,14.709,0.0,2.89,,,,
179,07/09/17 03:00:00 AM,12.207,0.0,2.87,,,,
180,07/09/17 09:00:00 AM,20.710,672.0,2.89,,,,
181,07/09/17 03:00:00 PM,19.092,136.0,2.91,,,,
182,07/09/17 09:00:00 PM,14.421,0.0,2.89,,,,
183,07/10/17 03:00:00 AM,12.594,0.0,2.87,,,,
184,07/10/17 09:00:00 AM,15.187,768.0,2.87,,,,
185,07/10/17 03:00:00 PM,16.999,272.0,2.89,,,,
186,07/10/17 09:00:00 PM,10.846,0.0,2.85,,,,
187,07/11/17 03:00:00 AM,8.978,0.0,2.87,,,,
188,07/11/17 09:00:00 AM,18.140,768.0,2.87,,,,
189,07/11/17 03:00:00 PM,17.855,136.0,2.89,,,,
190,07/11/17 09:00:00 PM,12.690,0.0,2.87,,,,
191,07/12/17 03:00:00 AM,10.553,0.0,2.85,,,,
192,07/12/17 09:00:00 AM,19.948,768.0,2.87,,,,
193,07/12/17 03:00:00 PM,19.187,136.0,2.89,,,,
194,07/12/17 09:00:00 PM,14.421,0.0,2.89,,,,
195,07/13/17 03:00:00 AM,11.334,0.0,2.85,,,,
196,07/13/17 09:00:00 AM,19.092,576.0,2.89,,,,
197,07/13/17 03:00:00 PM,17.950,136.0,2.89,,,,
198,07/13/17 09:00:00 PM,13.365,0.0,2.87,,,,
199,07/14/17 03:00:00 AM,11.916,0.0,2.85,,,,
200,07/14/17 09:00:00 AM,20.519,480.0,2.87,,,,
201,07/14/17 03:00:00 PM,20.710,136.0,2.89,,,,
202,07/14/17 09:00:00 PM,15.378,0.0,2.87,,,,
203,07/15/17 03:00:00 AM,12.401,0.0,2.87,,,,
204,07/15/17 09:00:00 AM,18.616,704.0,2.89,,,,
205,07/15/17 03:00:00 PM,18.711,136.0,2.89,,,,
206,07/15/17 09:00:00 PM,12.401,0.0,2.87,,,,
207,07/16/17 03:00:00 AM,9.768,0.0,2.85,,,,
208,07/16/17 09:00:00 AM,15.855,704.0,2.87,,,,
209,07/16/17 03:00:00 PM,16.332,144.0,2.87,,,,
210,07/16/17 09:00:00 PM,10.846,0.0,2.85,,,,
211,07/17/17 03:00:00 AM,8.779,0.0,2.87,,,,
212,07/17/17 09:00:00 AM,15.187,480.0,2.85,,,,
213,07/17/17 03:00:00 PM,17.475,144.0,2.89,,,,
214,07/17/17 09:00:00 PM,12.207,0.0,2.87,,,,
215,07/18/17 03:00:00 AM,10.553,0.0,2.85,,,,
216,07/18/17 09:00:00 AM,16.618,352.0,2.87,,,,
217,07/18/17 03:00:00 PM,18.711,136.0,2.89,,,,
218,07/18/17 09:00:00 PM,12.690,0.0,2.87,,,,
219,07/19/17 03:00:00 AM,10.161,0.0,2.85,,,,
220,07/19/17 09:00:00 AM,15.951,336.0,2.87,,,,
221,07/19/17 03:00:00 PM,17.475,136.0,2.89,,,,
222,07/19/17 09:00:00 PM,12.401,0.0,2.87,,,,
223,07/20/17 03:00:00 AM,9.373,0.0,2.87,,,,
224,07/20/17 09:00:00 AM,14.517,336.0,2.87,,,,
225,07/20/17 03:00:00 PM,15.951,168.0,2.87,,,,
226,07/20/17 09:00:00 PM,11.625,0.0,2.85,,,,
227,07/21/17 03:00:00 AM,9.571,0.0,2.87,,,,
228,07/21/17 09:00:00 AM,15.760,480.0,2.87,,,,
229,07/21/17 03:00:00 PM,18.045,136.0,2.89,,,,
230,07/21/17 09:00:00 PM,13.269,0.0,2.87,,,,
231,07/22/17 03:00:00 AM,12.110,0.0,2.85,,,,
232,07/22/17 09:00:00 AM,17.665,480.0,2.87,,,,
233,07/22/17 03:00:00 PM,21.187,128.0,2.89,,,,
234,07/22/17 09:00:00 PM,17.760,0.0,2.89,,,,
235,07/23/17 03:00:00 AM,15.760,0.0,2.87,,,,
236,07/23/17 09:00:00 AM,20.996,400.0,2.89,,,,
237,07/23/17 03:00:00 PM,22.046,136.0,2.91,,,,
238,07/23/17 09:00:00 PM,16.713,0.0,2.89,,,,
239,07/24/17 03:00:00 AM,14.613,0.0,2.89,,,,
240,07/24/17 09:00:00 AM,19.567,320.0,2.91,,,,
241,07/24/17 03:00:00 PM,21.282,128.0,2.91,,,,
242,07/24/17 09:00:00 PM,17.094,0.0,2.89,,,,
243,07/25/17 03:00:00 AM,15.091,0.0,2.87,,,,
244,07/25/17 09:00:00 AM,19.948,368.0,2.89,,,,
245,07/25/17 03:00:00 PM,20.996,144.0,2.91,,,,
246,07/25/17 09:00:00 PM,16.618,0.0,2.89,,,,
247,07/26/17 03:00:00 AM,15.282,0.0,2.87,,,,
248,07/26/17 09:00:00 AM,18.711,304.0,2.89,,,,
249,07/26/17 03:00:00 PM,21.855,128.0,2.91,,,,
250,07/26/17 09:00:00 PM,15.187,0.0,2.89,,,,
251,07/27/17 03:00:00 AM,12.690,0.0,2.87,,,,
252,07/27/17 09:00:00 AM,17.855,416.0,2.89,,,,
253,07/27/17 03:00:00 PM,19.948,126.0,2.89,,,,
254,07/27/17 09:00:00 PM,14.230,0.0,2.89,,,,
255,07/28/17 03:00:00 AM,12.497,0.0,2.87,,,,
256,07/28/17 09:00:00 AM,17.665,480.0,2.89,,,,
257,07/28/17 03:00:00 PM,19.567,128.0,2.91,,,,
258,07/28/17 09:00:00 PM,14.038,0.0,2.89,,,,
259,07/29/17 03:00:00 AM,12.304,0.0,2.87,,,,
260,07/29/17 09:00:00 AM,18.045,352.0,2.89,,,,
261,07/29/17 03:00:00 PM,20.615,126.0,2.89,,,,
262,07/29/17 09:00:00 PM,15.282,0.0,2.87,,,,
263,07/30/17 03:00:00 AM,13.558,0.0,2.89,,,,
264,07/30/17 09:00:00 AM,18.616,272.0,2.89,,,,
265,07/30/17 03:00:00 PM,21.187,124.0,2.89,,,,
266,07/30/17 09:00:00 PM,16.903,0.0,2.89,,,,
267,07/31/17 03:00:00 AM,15.091,0.0,2.87,,,,
268,07/31/17 09:00:00 AM,20.138,256.0,2.89,,,,
269,07/31/17 03:00:00 PM,23.773,128.0,2.91,,,,
270,07/31/17 09:00:00 PM,19.092,0.0,2.91,,,,
271,08/01/17 03:00:00 AM,16.999,0.0,2.89,,,,
272,08/01/17 09:00:00 AM,22.046,256.0,2.91,,,,
273,08/01/17 03:00:00 PM,25.416,126.0,2.91,,,,
274,08/01/17 09:00:00 PM,21.091,0.0,2.91,,,,
275,08/02/17 03:00:00 AM,19.567,0.0,2.93,,,,
276,08/02/17 09:00:00 AM,24.062,256.0,2.93,,,,
277,08/02/17 03:00:00 PM,26.000,128.0,2.93,,,,
278,08/02/17 09:00:00 PM,21.282,0.0,2.91,,,,
279,08/03/17 03:00:00 AM,19.377,0.0,2.93,,,,
280,08/03/17 09:00:00 AM,23.100,256.0,2.93,,,,
281,08/03/17 03:00:00 PM,26.781,136.0,2.93,,,,
282,08/03/17 09:00:00 PM,20.519,0.0,2.91,,,,
283,08/04/17 03:00:00 AM,19.187,0.0,2.93,,,,
284,08/04/17 09:00:00 AM,22.333,256.0,2.91,,,,
285,08/04/17 03:00:00 PM,24.545,136.0,2.93,,,,
286,08/04/17 09:00:00 PM,18.236,0.0,2.91,,,,
287,08/05/17 03:00:00 AM,15.664,0.0,2.89,,,,
288,08/05/17 09:00:00 AM,19.853,256.0,2.89,,,,
289,08/05/17 03:00:00 PM,21.664,240.0,2.91,,,,
290,08/05/17 09:00:00 PM,17.094,0.0,2.91,,,,
291,08/06/17 03:00:00 AM,15.282,0.0,2.89,,,,
292,08/06/17 09:00:00 AM,18.901,240.0,2.91,,,,
293,08/06/17 03:00:00 PM,21.187,272.0,2.91,,,,
294,08/06/17 09:00:00 PM,18.236,0.0,2.91,,,,
295,08/07/17 03:00:00 AM,16.332,0.0,2.89,,,,
296,08/07/17 09:00:00 AM,20.424,288.0,2.89,,,,
297,08/07/17 03:00:00 PM,23.773,136.0,2.93,,,,
298,08/07/17 09:00:00 PM,19.282,0.0,2.91,,,,
299,08/08/17 03:00:00 AM,17.094,0.0,2.91,,,,
300,08/08/17 09:00:00 AM,21.378,272.0,2.91,,,,
301,08/08/17 03:00:00 PM,23.388,136.0,2.93,,,,
302,08/08/17 09:00:00 PM,19.567,0.0,2.93,,,,
303,08/09/17 03:00:00 AM,17.284,0.0,2.91,,,,
304,08/09/17 09:00:00 AM,20.996,256.0,2.91,,,,
305,08/09/17 03:00:00 PM,23.966,144.0,2.93,,,,
306,08/09/17 09:00:00 PM,19.377,0.0,2.93,,,,
307,08/10/17 03:00:00 AM,17.189,0.0,2.91,,,,
308,08/10/17 09:00:00 AM,20.901,256.0,2.91,,,,
309,08/10/17 03:00:00 PM,18.711,56.0,2.91,,,,
310,08/10/17 09:00:00 PM,18.806,0.0,2.91,,,,
311,08/11/17 03:00:00 AM,17.189,0.0,2.91,,,,
312,08/11/17 09:00:00 AM,20.805,256.0,2.91,,,,
313,08/11/17 03:00:00 PM,22.812,128.0,2.91,,,,
314,08/11/17 09:00:00 PM,18.140,0.0,2.91,,,,
315,08/12/17 03:00:00 AM,15.951,0.0,2.89,,,,
316,08/12/17 09:00:00 AM,18.331,256.0,2.91,,,,
317,08/12/17 03:00:00 PM,18.711,128.0,2.91,,,,
318,08/12/17 09:00:00 PM,14.325,0.0,2.89,,,,
319,08/13/17 03:00:00 AM,12.883,0.0,2.89,,,,
320,08/13/17 09:00:00 AM,12.207,48.0,2.87,,,,
321,08/13/17 03:00:00 PM,13.750,69.0,2.89,,,,
322,08/13/17 09:00:00 PM,11.236,0.0,2.87,,,,
323,08/14/17 03:00:00 AM,9.768,0.0,2.85,,,,
324,08/14/17 09:00:00 AM,13.173,272.0,2.87,,,,
325,08/14/17 03:00:00 PM,16.237,176.0,2.87,,,,
326,08/14/17 09:00:00 PM,11.431,0.0,2.87,,,,
327,08/15/17 03:00:00 AM,9.669,0.0,2.85,,,,
328,08/15/17 09:00:00 AM,13.173,256.0,2.87,,,,
329,08/15/17 03:00:00 PM,16.523,176.0,2.87,,,,
330,08/15/17 09:00:00 PM,12.497,0.0,2.87,,,,
331,08/16/17 03:00:00 AM,11.139,0.0,2.85,,,,
332,08/16/17 09:00:00 AM,14.996,256.0,2.89,,,,
333,08/16/17 03:00:00 PM,19.472,144.0,2.91,,,,
334,08/16/17 09:00:00 PM,14.325,0.0,2.89,,,,
335,08/17/17 03:00:00 AM,13.269,0.0,2.87,,,,
336,08/17/17 09:00:00 AM,16.141,288.0,2.87,,,,
337,08/17/17 03:00:00 PM,19.758,152.0,2.89,,,,
338,08/17/17 09:00:00 PM,14.900,0.0,2.89,,,,
339,08/18/17 03:00:00 AM,13.076,0.0,2.87,,,,
340,08/18/17 09:00:00 AM,16.903,288.0,2.89,,,,
341,08/18/17 03:00:00 PM,19.662,144.0,2.89,,,,
342,08/18/17 09:00:00 PM,14.134,0.0,2.89,,,,
343,08/19/17 03:00:00 AM,12.401,0.0,2.87,,,,
344,08/19/17 09:00:00 AM,14.804,304.0,2.89,,,,
345,08/19/17 03:00:00 PM,17.855,144.0,2.89,,,,
346,08/19/17 09:00:00 PM,13.558,0.0,2.89,,,,
347,08/20/17 03:00:00 AM,10.846,0.0,2.87,,,,
348,08/20/17 09:00:00 AM,15.187,304.0,2.87,,,,
349,08/20/17 03:00:00 PM,18.806,136.0,2.91,,,,
350,08/20/17 09:00:00 PM,14.421,0.0,2.89,,,,
351,08/21/17 03:00:00 AM,13.558,0.0,2.89,,,,
352,08/21/17 09:00:00 AM,16.999,79.0,2.89,,,,
353,08/21/17 03:00:00 PM,21.569,136.0,2.91,,,,
354,08/21/17 09:00:00 PM,17.570,0.0,2.89,,,,
355,08/22/17 03:00:00 AM,15.091,0.0,2.87,,,,
356,08/22/17 09:00:00 AM,18.140,288.0,2.89,,,,
357,08/22/17 03:00:00 PM,20.519,152.0,2.89,,,,
358,08/22/17 09:00:00 PM,15.951,0.0,2.89,,,,
359,08/23/17 03:00:00 AM,14.517,0.0,2.89,,,,
360,08/23/17 09:00:00 AM,17.570,288.0,2.89,,,,
361,08/23/17 03:00:00 PM,20.424,272.0,2.89,,,,
362,08/23/17 09:00:00 PM,14.804,0.0,2.89,,,,
363,08/24/17 03:00:00 AM,12.594,0.0,2.89,,,,
364,08/24/17 09:00:00 AM,14.421,200.0,2.89,,,,
365,08/24/17 03:00:00 PM,15.664,74.0,2.89,,,,
366,08/24/17 09:00:00 PM,10.651,0.0,2.87,,,,
367,08/25/17 03:00:00 AM,9.176,0.0,2.87,,,,
368,08/25/17 09:00:00 AM,13.654,336.0,2.87,,,,
369,08/25/17 03:00:00 PM,17.760,108.0,2.89,,,,
370,08/25/17 09:00:00 PM,13.654,0.0,2.89,,,,
371,08/26/17 03:00:00 AM,12.690,0.0,2.87,,,,
372,08/26/17 09:00:00 AM,18.521,352.0,2.89,,,,
373,08/26/17 03:00:00 PM,22.046,118.0,2.91,,,,
374,08/26/17 09:00:00 PM,18.331,0.0,2.91,,,,
375,08/27/17 03:00:00 AM,17.570,0.0,2.89,,,,
376,08/27/17 09:00:00 AM,21.569,336.0,2.91,,,,
377,08/27/17 03:00:00 PM,24.545,144.0,2.93,,,,
378,08/27/17 09:00:00 PM,20.805,0.0,2.91,,,,
379,08/28/17 03:00:00 AM,19.377,0.0,2.91,,,,
380,08/28/17 09:00:00 AM,22.525,320.0,2.91,,,,
381,08/28/17 03:00:00 PM,25.513,152.0,2.91,,,,
382,08/28/17 09:00:00 PM,20.329,0.0,2.91,,,,
383,08/29/17 03:00:00 AM,18.806,0.0,2.91,,,,
384,08/29/17 09:00:00 AM,21.473,288.0,2.91,,,,
385,08/29/17 03:00:00 PM,22.142,152.0,2.91,,,,
386,08/29/17 09:00:00 PM,17.570,0.0,2.91,,,,
387,08/30/17 03:00:00 AM,14.517,0.0,2.91,,,,
388,08/30/17 09:00:00 AM,16.427,400.0,2.89,,,,
389,08/30/17 03:00:00 PM,18.521,104.0,2.91,,,,
390,08/30/17 09:00:00 PM,13.461,0.0,2.89,,,,
391,08/31/17 03:00:00 AM,11.819,0.0,2.87,,,,
392,08/31/17 09:00:00 AM,16.523,480.0,2.89,,,,
393,08/31/17 03:00:00 PM,20.138,94.0,2.89,,,,
394,08/31/17 09:00:00 PM,16.999,0.0,2.89,,,,
395,09/01/17 03:00:00 AM,16.427,0.0,2.89,,,,
396,09/01/17 09:00:00 AM,21.282,416.0,2.91,,,,
397,09/01/17 03:00:00 PM,24.351,128.0,2.93,,,,
398,09/01/17 09:00:00 PM,21.091,0.0,2.91,,,,
399,09/02/17 03:00:00 AM,20.329,0.0,2.91,,,,
400,09/02/17 09:00:00 AM,23.484,336.0,2.93,,,,
401,09/02/17 03:00:00 PM,26.195,144.0,2.93,,,,
402,09/02/17 09:00:00 PM,21.664,0.0,2.91,,,,
403,09/03/17 03:00:00 AM,20.710,0.0,2.91,,,,
404,09/03/17 09:00:00 AM,24.351,352.0,2.93,,,,
405,09/03/17 03:00:00 PM,26.097,160.0,2.93,,,,
406,09/03/17 09:00:00 PM,20.519,0.0,2.91,,,,
407,09/04/17 03:00:00 AM,19.377,0.0,2.93,,,,
408,09/04/17 09:00:00 AM,22.621,288.0,2.93,,,,
409,09/04/17 03:00:00 PM,25.513,136.0,2.93,,,,
410,09/04/17 09:00:00 PM,22.333,0.0,2.93,,,,
411,09/05/17 03:00:00 AM,20.996,0.0,2.91,,,,
412,09/05/17 09:00:00 AM,22.429,480.0,2.93,,,,
413,09/05/17 03:00:00 PM,24.545,168.0,2.93,,,,
414,09/05/17 09:00:00 PM,18.996,0.0,2.93,,,,
415,09/06/17 03:00:00 AM,17.284,0.0,2.91,,,,
416,09/06/17 09:00:00 AM,19.853,101.0,2.91,,,,
417,09/06/17 03:00:00 PM,20.996,152.0,2.91,,,,
418,09/06/17 09:00:00 PM,17.475,0.0,2.91,,,,
