"Plot Title: 10166302"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Stopped","End Of File"
1,05/23/17 03:00:00 PM,25.319,288.0,3.19,,,,
2,05/23/17 09:00:00 PM,12.980,0.0,3.14,,,,
3,05/24/17 03:00:00 AM,7.983,0.0,3.08,,,,
4,05/24/17 09:00:00 AM,7.079,96.0,3.05,,,,
5,05/24/17 03:00:00 PM,11.041,304.0,3.05,,,,
6,05/24/17 09:00:00 PM,5.757,0.0,3.01,,,,
7,05/25/17 03:00:00 AM,4.519,0.0,3.01,,,,
8,05/25/17 09:00:00 AM,6.064,101.0,2.99,,,,
9,05/25/17 03:00:00 PM,9.472,64.0,3.01,,,,
10,05/25/17 09:00:00 PM,9.077,0.0,3.01,,,,
11,05/26/17 03:00:00 AM,7.882,0.0,2.97,,,,
12,05/26/17 09:00:00 AM,9.965,96.0,2.97,,,,
13,05/26/17 03:00:00 PM,16.999,320.0,3.01,,,,
14,05/26/17 09:00:00 PM,13.365,0.0,2.99,,,,
15,05/27/17 03:00:00 AM,12.207,0.0,2.97,,,,
16,05/27/17 09:00:00 AM,14.613,97.0,2.99,,,,
17,05/27/17 03:00:00 PM,20.996,304.0,2.99,,,,
18,05/27/17 09:00:00 PM,15.855,0.0,2.99,,,,
19,05/28/17 03:00:00 AM,14.325,0.0,2.97,,,,
20,05/28/17 09:00:00 AM,17.094,93.0,2.97,,,,
21,05/28/17 03:00:00 PM,23.484,304.0,3.01,,,,
22,05/28/17 09:00:00 PM,15.951,0.0,2.97,,,,
23,05/29/17 03:00:00 AM,14.900,0.0,2.97,,,,
24,05/29/17 09:00:00 AM,17.760,102.0,2.97,,,,
25,05/29/17 03:00:00 PM,21.760,304.0,2.97,,,,
26,05/29/17 09:00:00 PM,16.237,0.0,2.95,,,,
27,05/30/17 03:00:00 AM,12.690,0.0,2.93,,,,
28,05/30/17 09:00:00 AM,10.357,176.0,2.91,,,,
29,05/30/17 03:00:00 PM,9.176,48.0,2.91,,,,
30,05/30/17 09:00:00 PM,8.879,0.0,2.89,,,,
31,05/31/17 03:00:00 AM,7.381,0.0,2.87,,,,
32,05/31/17 09:00:00 AM,8.680,192.0,2.89,,,,
33,05/31/17 03:00:00 PM,14.900,320.0,2.91,,,,
34,05/31/17 09:00:00 PM,10.357,0.0,2.87,,,,
35,06/01/17 03:00:00 AM,8.481,0.0,2.87,,,,
36,06/01/17 09:00:00 AM,8.581,120.0,2.87,,,,
37,06/01/17 03:00:00 PM,11.236,168.0,2.87,,,,
38,06/01/17 09:00:00 PM,9.373,0.0,2.87,,,,
39,06/02/17 03:00:00 AM,7.782,0.0,2.87,,,,
40,06/02/17 09:00:00 AM,9.669,98.0,2.85,,,,
41,06/02/17 03:00:00 PM,16.427,304.0,2.89,,,,
42,06/02/17 09:00:00 PM,12.110,0.0,2.89,,,,
43,06/03/17 03:00:00 AM,9.373,0.0,2.87,,,,
44,06/03/17 09:00:00 AM,8.978,64.0,2.87,,,,
45,06/03/17 03:00:00 PM,13.942,232.0,2.89,,,,
46,06/03/17 09:00:00 PM,8.581,0.0,2.87,,,,
47,06/04/17 03:00:00 AM,7.079,0.0,2.85,,,,
48,06/04/17 09:00:00 AM,7.280,192.0,2.85,,,,
49,06/04/17 03:00:00 PM,9.571,352.0,2.87,,,,
50,06/04/17 09:00:00 PM,6.573,0.0,2.85,,,,
51,06/05/17 03:00:00 AM,5.757,0.0,2.83,,,,
52,06/05/17 09:00:00 AM,9.669,72.0,2.85,,,,
53,06/05/17 03:00:00 PM,17.665,288.0,2.89,,,,
54,06/05/17 09:00:00 PM,12.690,0.0,2.87,,,,
55,06/06/17 03:00:00 AM,12.207,0.0,2.87,,,,
56,06/06/17 09:00:00 AM,14.038,112.0,2.87,,,,
57,06/06/17 03:00:00 PM,20.901,384.0,2.91,,,,
58,06/06/17 09:00:00 PM,14.325,0.0,2.89,,,,
59,06/07/17 03:00:00 AM,12.690,0.0,2.87,,,,
60,06/07/17 09:00:00 AM,15.187,248.0,2.87,,,,
61,06/07/17 03:00:00 PM,18.331,304.0,2.89,,,,
62,06/07/17 09:00:00 PM,12.304,0.0,2.87,,,,
63,06/08/17 03:00:00 AM,10.161,0.0,2.85,,,,
64,06/08/17 09:00:00 AM,8.680,128.0,2.87,,,,
65,06/08/17 03:00:00 PM,7.782,128.0,2.85,,,,
66,06/08/17 09:00:00 PM,5.450,0.0,2.83,,,,
67,06/09/17 03:00:00 AM,4.311,0.0,2.83,,,,
68,06/09/17 09:00:00 AM,4.934,168.0,2.81,,,,
69,06/09/17 03:00:00 PM,3.893,100.0,2.81,,,,
70,06/09/17 09:00:00 PM,3.261,0.0,2.81,,,,
71,06/10/17 03:00:00 AM,2.837,0.0,2.79,,,,
72,06/10/17 09:00:00 AM,3.261,95.0,2.79,,,,
73,06/10/17 03:00:00 PM,4.311,4.0,2.81,,,,
74,06/10/17 09:00:00 PM,2.943,0.0,2.79,,,,
75,06/11/17 03:00:00 AM,2.624,0.0,2.79,,,,
76,06/11/17 09:00:00 AM,4.519,152.0,2.81,,,,
77,06/11/17 03:00:00 PM,6.166,136.0,2.81,,,,
78,06/11/17 09:00:00 PM,5.757,0.0,2.81,,,,
79,06/12/17 03:00:00 AM,5.141,0.0,2.79,,,,
80,06/12/17 09:00:00 AM,4.519,44.0,2.81,,,,
81,06/12/17 03:00:00 PM,5.141,37.0,2.79,,,,
82,06/12/17 09:00:00 PM,4.311,0.0,2.81,,,,
83,06/13/17 03:00:00 AM,3.578,0.0,2.79,,,,
84,06/13/17 09:00:00 AM,3.683,192.0,2.79,,,,
85,06/13/17 03:00:00 PM,5.552,192.0,2.79,,,,
86,06/13/17 09:00:00 PM,4.727,0.0,2.81,,,,
87,06/14/17 03:00:00 AM,4.311,0.0,2.81,,,,
88,06/14/17 09:00:00 AM,6.370,224.0,2.81,,,,
89,06/14/17 03:00:00 PM,10.161,216.0,2.83,,,,
90,06/14/17 09:00:00 PM,7.983,0.0,2.83,,,,
91,06/15/17 03:00:00 AM,7.280,0.0,2.83,,,,
92,06/15/17 09:00:00 AM,7.983,100.0,2.83,,,,
93,06/15/17 03:00:00 PM,9.768,32.0,2.83,,,,
94,06/15/17 09:00:00 PM,10.357,0.0,2.83,,,,
95,06/16/17 03:00:00 AM,9.373,0.0,2.85,,,,
96,06/16/17 09:00:00 AM,9.077,126.0,2.85,,,,
97,06/16/17 03:00:00 PM,8.978,105.0,2.85,,,,
98,06/16/17 09:00:00 PM,8.680,0.0,2.83,,,,
99,06/17/17 03:00:00 AM,7.782,0.0,2.83,,,,
100,06/17/17 09:00:00 AM,9.077,109.0,2.85,,,,
101,06/17/17 03:00:00 PM,14.421,320.0,2.85,,,,
102,06/17/17 09:00:00 PM,11.334,0.0,2.85,,,,
103,06/18/17 03:00:00 AM,10.455,0.0,2.85,,,,
104,06/18/17 09:00:00 AM,12.497,90.0,2.85,,,,
105,06/18/17 03:00:00 PM,19.758,304.0,2.87,,,,
106,06/18/17 09:00:00 PM,17.379,0.0,2.89,,,,
107,06/19/17 03:00:00 AM,15.760,0.0,2.87,,,,
108,06/19/17 09:00:00 AM,17.760,81.0,2.89,,,,
109,06/19/17 03:00:00 PM,21.951,256.0,2.91,,,,
110,06/19/17 09:00:00 PM,16.046,0.0,2.89,,,,
111,06/20/17 03:00:00 AM,13.365,0.0,2.87,,,,
112,06/20/17 09:00:00 AM,13.942,75.0,2.87,,,,
113,06/20/17 03:00:00 PM,18.331,304.0,2.89,,,,
114,06/20/17 09:00:00 PM,13.461,0.0,2.87,,,,
115,06/21/17 03:00:00 AM,10.944,0.0,2.85,,,,
116,06/21/17 09:00:00 AM,11.528,83.0,2.85,,,,
117,06/21/17 03:00:00 PM,17.284,304.0,2.87,,,,
118,06/21/17 09:00:00 PM,12.787,0.0,2.87,,,,
119,06/22/17 03:00:00 AM,10.846,0.0,2.85,,,,
120,06/22/17 09:00:00 AM,12.980,103.0,2.85,,,,
121,06/22/17 03:00:00 PM,19.853,336.0,2.87,,,,
122,06/22/17 09:00:00 PM,16.808,0.0,2.87,,,,
123,06/23/17 03:00:00 AM,14.421,0.0,2.87,,,,
124,06/23/17 09:00:00 AM,16.332,104.0,2.87,,,,
125,06/23/17 03:00:00 PM,23.677,320.0,2.91,,,,
126,06/23/17 09:00:00 PM,19.472,0.0,2.91,,,,
127,06/24/17 03:00:00 AM,17.760,0.0,2.89,,,,
128,06/24/17 09:00:00 AM,20.424,105.0,2.89,,,,
129,06/24/17 03:00:00 PM,26.781,288.0,2.91,,,,
130,06/24/17 09:00:00 PM,22.429,0.0,2.91,,,,
131,06/25/17 03:00:00 AM,18.806,0.0,2.91,,,,
132,06/25/17 09:00:00 AM,22.621,85.0,2.91,,,,
133,06/25/17 03:00:00 PM,29.352,336.0,2.93,,,,
134,06/25/17 09:00:00 PM,20.615,0.0,2.91,,,,
135,06/26/17 03:00:00 AM,17.379,0.0,2.91,,,,
136,06/26/17 09:00:00 AM,17.760,91.0,2.89,,,,
137,06/26/17 03:00:00 PM,21.760,288.0,2.91,,,,
138,06/26/17 09:00:00 PM,14.517,0.0,2.89,,,,
139,06/27/17 03:00:00 AM,11.528,0.0,2.85,,,,
140,06/27/17 09:00:00 AM,12.497,70.0,2.87,,,,
141,06/27/17 03:00:00 PM,18.045,304.0,2.89,,,,
142,06/27/17 09:00:00 PM,12.110,0.0,2.85,,,,
143,06/28/17 03:00:00 AM,9.965,0.0,2.85,,,,
144,06/28/17 09:00:00 AM,10.259,104.0,2.85,,,,
145,06/28/17 03:00:00 PM,16.808,304.0,2.87,,,,
146,06/28/17 09:00:00 PM,11.819,0.0,2.85,,,,
