"Plot Title: 10169153"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Stopped","End Of File"
1,05/24/17 03:00:00 PM,12.304,672.0,2.95,,,,
2,05/24/17 09:00:00 PM,5.141,0.0,2.91,,,,
3,05/25/17 03:00:00 AM,4.623,0.0,2.93,,,,
4,05/25/17 09:00:00 AM,5.552,56.0,2.93,,,,
5,05/25/17 03:00:00 PM,9.965,128.0,2.97,,,,
6,05/25/17 09:00:00 PM,7.582,0.0,2.95,,,,
7,05/26/17 03:00:00 AM,6.674,0.0,2.93,,,,
8,05/26/17 09:00:00 AM,8.481,112.0,2.95,,,,
9,05/26/17 03:00:00 PM,15.473,672.0,2.99,,,,
10,05/26/17 09:00:00 PM,11.722,0.0,2.97,,,,
11,05/27/17 03:00:00 AM,10.259,0.0,2.95,,,,
12,05/27/17 09:00:00 AM,12.207,118.0,2.95,,,,
13,05/27/17 03:00:00 PM,20.329,608.0,2.99,,,,
14,05/27/17 09:00:00 PM,14.230,0.0,2.99,,,,
15,05/28/17 03:00:00 AM,12.401,0.0,2.95,,,,
16,05/28/17 09:00:00 AM,14.613,118.0,2.97,,,,
17,05/28/17 03:00:00 PM,23.004,432.0,2.99,,,,
18,05/28/17 09:00:00 PM,14.996,0.0,2.97,,,,
19,05/29/17 03:00:00 AM,12.690,0.0,2.93,,,,
20,05/29/17 09:00:00 AM,15.378,128.0,2.93,,,,
21,05/29/17 03:00:00 PM,22.238,512.0,2.97,,,,
22,05/29/17 09:00:00 PM,15.569,0.0,2.95,,,,
23,05/30/17 03:00:00 AM,12.690,0.0,2.93,,,,
24,05/30/17 09:00:00 AM,11.916,400.0,2.91,,,,
25,05/30/17 03:00:00 PM,9.866,82.0,2.87,,,,
26,05/30/17 09:00:00 PM,8.680,0.0,2.87,,,,
27,05/31/17 03:00:00 AM,7.179,0.0,2.87,,,,
28,05/31/17 09:00:00 AM,8.879,256.0,2.87,,,,
29,05/31/17 03:00:00 PM,16.523,464.0,2.91,,,,
30,05/31/17 09:00:00 PM,9.965,0.0,2.87,,,,
31,06/01/17 03:00:00 AM,8.581,0.0,2.87,,,,
32,06/01/17 09:00:00 AM,9.373,200.0,2.87,,,,
33,06/01/17 03:00:00 PM,12.401,384.0,2.87,,,,
34,06/01/17 09:00:00 PM,8.879,0.0,2.87,,,,
35,06/02/17 03:00:00 AM,7.682,0.0,2.87,,,,
36,06/02/17 09:00:00 AM,8.978,128.0,2.87,,,,
37,06/02/17 03:00:00 PM,19.662,416.0,2.91,,,,
38,06/02/17 09:00:00 PM,11.334,0.0,2.87,,,,
39,06/03/17 03:00:00 AM,8.779,0.0,2.87,,,,
40,06/03/17 09:00:00 AM,9.965,248.0,2.85,,,,
41,06/03/17 03:00:00 PM,16.427,768.0,2.89,,,,
42,06/03/17 09:00:00 PM,8.680,0.0,2.87,,,,
43,06/04/17 03:00:00 AM,6.775,0.0,2.83,,,,
44,06/04/17 09:00:00 AM,8.382,480.0,2.85,,,,
45,06/04/17 03:00:00 PM,12.497,1088.0,2.85,,,,
46,06/04/17 09:00:00 PM,6.166,0.0,2.83,,,,
47,06/05/17 03:00:00 AM,5.037,0.0,2.81,,,,
48,06/05/17 09:00:00 AM,8.481,128.0,2.83,,,,
49,06/05/17 03:00:00 PM,18.616,432.0,2.89,,,,
50,06/05/17 09:00:00 PM,12.401,0.0,2.87,,,,
51,06/06/17 03:00:00 AM,10.846,0.0,2.85,,,,
52,06/06/17 09:00:00 AM,12.980,128.0,2.85,,,,
53,06/06/17 03:00:00 PM,21.569,480.0,2.91,,,,
54,06/06/17 09:00:00 PM,13.750,0.0,2.89,,,,
55,06/07/17 03:00:00 AM,12.497,0.0,2.87,,,,
56,06/07/17 09:00:00 AM,15.951,432.0,2.87,,,,
57,06/07/17 03:00:00 PM,20.805,768.0,2.89,,,,
58,06/07/17 09:00:00 PM,12.207,0.0,2.85,,,,
59,06/08/17 03:00:00 AM,10.259,0.0,2.83,,,,
60,06/08/17 09:00:00 AM,9.669,272.0,2.81,,,,
61,06/08/17 03:00:00 PM,8.978,768.0,2.81,,,,
62,06/08/17 09:00:00 PM,5.450,0.0,2.77,,,,
63,06/09/17 03:00:00 AM,4.311,0.0,2.77,,,,
64,06/09/17 09:00:00 AM,5.552,320.0,2.75,Logged,,,
65,06/09/17 03:00:00 PM,5.141,224.0,2.75,,,,
66,06/09/17 09:00:00 PM,3.472,0.0,2.75,,,,
67,06/10/17 03:00:00 AM,2.624,0.0,2.74,,,,
68,06/10/17 09:00:00 AM,4.207,384.0,2.74,,,,
69,06/10/17 03:00:00 PM,5.655,7.0,2.74,,,,
70,06/10/17 09:00:00 PM,3.155,0.0,2.74,,,,
71,06/11/17 03:00:00 AM,2.837,0.0,2.72,,,,
72,06/11/17 09:00:00 AM,5.552,480.0,2.72,,,,
73,06/11/17 03:00:00 PM,7.782,800.0,2.74,,,,
74,06/11/17 09:00:00 PM,5.860,0.0,2.72,,,,
75,06/12/17 03:00:00 AM,5.347,0.0,2.72,,,,
76,06/12/17 09:00:00 AM,5.037,144.0,2.70,,,,
77,06/12/17 03:00:00 PM,5.552,100.0,2.70,,,,
78,06/12/17 09:00:00 PM,4.415,0.0,2.70,,,,
79,06/13/17 03:00:00 AM,3.472,0.0,2.70,,,,
80,06/13/17 09:00:00 AM,4.311,256.0,2.70,,,,
81,06/13/17 03:00:00 PM,6.674,400.0,2.70,,,,
82,06/13/17 09:00:00 PM,4.311,0.0,2.70,,,,
83,06/14/17 03:00:00 AM,3.893,0.0,2.68,,,,
84,06/14/17 09:00:00 AM,7.280,480.0,2.70,,,,
85,06/14/17 03:00:00 PM,12.883,672.0,2.74,,,,
86,06/14/17 09:00:00 PM,7.381,0.0,2.72,,,,
87,06/15/17 03:00:00 AM,7.179,0.0,2.70,,,,
88,06/15/17 09:00:00 AM,8.082,176.0,2.72,,,,
89,06/15/17 03:00:00 PM,9.669,81.0,2.70,,,,
90,06/15/17 09:00:00 PM,9.965,0.0,2.72,,,,
91,06/16/17 03:00:00 AM,9.176,0.0,2.72,,,,
92,06/16/17 09:00:00 AM,9.571,124.0,2.72,,,,
93,06/16/17 03:00:00 PM,9.965,272.0,2.72,,,,
94,06/16/17 09:00:00 PM,8.680,0.0,2.72,,,,
95,06/17/17 03:00:00 AM,7.481,0.0,2.72,,,,
96,06/17/17 09:00:00 AM,8.581,86.0,2.72,,,,
97,06/17/17 03:00:00 PM,15.951,464.0,2.77,,,,
98,06/17/17 09:00:00 PM,11.139,0.0,2.75,,,,
99,06/18/17 03:00:00 AM,9.866,0.0,2.74,,,,
