"Plot Title: 10169128"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Stopped","End Of File"
1,05/25/17 03:00:00 PM,10.651,74.0,3.08,,,,
2,05/25/17 09:00:00 PM,5.962,0.0,3.03,,,,
3,05/26/17 03:00:00 AM,5.244,0.0,3.01,,,,
4,05/26/17 09:00:00 AM,13.558,1536.0,3.05,,,,
5,05/26/17 03:00:00 PM,17.094,3584.0,3.05,,,,
6,05/26/17 09:00:00 PM,9.472,0.0,3.01,,,,
7,05/27/17 03:00:00 AM,8.182,0.0,2.99,,,,
8,05/27/17 09:00:00 AM,18.140,1600.0,3.03,,,,
9,05/27/17 03:00:00 PM,24.738,304.0,3.05,,,,
10,05/27/17 09:00:00 PM,11.528,0.0,2.97,,,,
11,05/28/17 03:00:00 AM,10.161,0.0,2.95,,,,
12,05/28/17 09:00:00 AM,19.472,1920.0,3.01,,,,
13,05/28/17 03:00:00 PM,27.075,3968.0,3.01,,,,
14,05/28/17 09:00:00 PM,12.594,0.0,2.95,,,,
15,05/29/17 03:00:00 AM,10.553,0.0,2.93,,,,
16,05/29/17 09:00:00 AM,23.773,2432.0,2.99,,,,
17,05/29/17 03:00:00 PM,26.879,2688.0,2.99,,,,
18,05/29/17 09:00:00 PM,13.558,0.0,2.95,,,,
19,05/30/17 03:00:00 AM,11.528,0.0,2.91,,,,
20,05/30/17 09:00:00 AM,11.722,432.0,2.89,,,,
21,05/30/17 03:00:00 PM,9.965,216.0,2.87,,,,
22,05/30/17 09:00:00 PM,8.382,0.0,2.87,,,,
23,05/31/17 03:00:00 AM,6.775,0.0,2.85,,,,
24,05/31/17 09:00:00 AM,14.230,1216.0,2.87,,,,
25,05/31/17 03:00:00 PM,18.806,2688.0,2.89,,,,
26,05/31/17 09:00:00 PM,10.161,0.0,2.85,,,,
27,06/01/17 03:00:00 AM,8.581,0.0,2.85,,,,
28,06/01/17 09:00:00 AM,9.866,384.0,2.83,,,,
29,06/01/17 03:00:00 PM,15.951,1536.0,2.85,,,,
30,06/01/17 09:00:00 PM,8.879,0.0,2.85,,,,
31,06/02/17 03:00:00 AM,7.983,0.0,2.83,,,,
32,06/02/17 09:00:00 AM,25.416,1600.0,2.85,,,,
33,06/02/17 03:00:00 PM,22.525,2432.0,2.83,,,,
34,06/02/17 09:00:00 PM,11.236,0.0,2.81,,,,
35,06/03/17 03:00:00 AM,8.581,0.0,2.79,,,,
36,06/03/17 09:00:00 AM,10.259,416.0,2.77,,,,
37,06/03/17 03:00:00 PM,16.808,960.0,2.81,,,,
38,06/03/17 09:00:00 PM,8.282,0.0,2.77,,,,
