"Plot Title: 10166278"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Coupler Detached","Stopped","End Of File"
1,05/25/17 03:00:00 PM,11.528,78.0,3.03,,,,,
2,05/25/17 09:00:00 PM,5.552,0.0,2.97,,,,,
3,05/26/17 03:00:00 AM,4.727,0.0,2.95,,,,,
4,05/26/17 09:00:00 AM,11.236,432.0,2.97,,,,,
5,05/26/17 03:00:00 PM,18.806,704.0,3.05,,,,,
6,05/26/17 09:00:00 PM,9.275,0.0,2.97,,,,,
7,05/27/17 03:00:00 AM,7.882,0.0,2.93,,,,,
8,05/27/17 09:00:00 AM,14.996,480.0,2.99,,,,,
9,05/27/17 03:00:00 PM,27.468,480.0,3.05,,,,,
10,05/27/17 09:00:00 PM,11.334,0.0,2.93,,,,,
11,05/28/17 03:00:00 AM,9.965,0.0,2.89,,,,,
12,05/28/17 09:00:00 AM,15.855,480.0,2.93,,,,,
13,05/28/17 03:00:00 PM,27.961,1536.0,3.01,,,,,
14,05/28/17 09:00:00 PM,12.401,0.0,2.91,,,,,
15,05/29/17 03:00:00 AM,10.357,0.0,2.87,,,,,
16,05/29/17 09:00:00 AM,17.665,432.0,2.93,,,,,
17,05/29/17 03:00:00 PM,28.655,2048.0,2.99,,,,,
18,05/29/17 09:00:00 PM,13.654,0.0,2.89,,,,,
19,05/30/17 03:00:00 AM,11.528,0.0,2.85,,,,,
20,05/30/17 09:00:00 AM,12.207,480.0,2.85,,,,,
21,05/30/17 03:00:00 PM,10.357,232.0,2.83,,,,,
22,05/30/17 09:00:00 PM,8.481,0.0,2.83,,,,,
23,05/31/17 03:00:00 AM,6.775,0.0,2.79,,,,,
24,05/31/17 09:00:00 AM,11.625,672.0,2.81,,,,,
25,05/31/17 03:00:00 PM,21.569,1984.0,2.89,,,,,
26,05/31/17 09:00:00 PM,10.259,0.0,2.81,,,,,
27,06/01/17 03:00:00 AM,8.779,0.0,2.81,,,,,
28,06/01/17 09:00:00 AM,9.866,496.0,2.79,,,,,
29,06/01/17 03:00:00 PM,17.284,1344.0,2.85,,,,,
30,06/01/17 09:00:00 PM,8.978,0.0,2.79,,,,,
31,06/02/17 03:00:00 AM,7.983,0.0,2.77,,,,,
32,06/02/17 09:00:00 AM,13.461,608.0,2.81,,,,,
33,06/02/17 03:00:00 PM,23.966,992.0,2.89,,,,,
34,06/02/17 09:00:00 PM,11.236,0.0,2.79,,,,,
35,06/03/17 03:00:00 AM,8.581,0.0,2.77,,,,,
36,06/03/17 09:00:00 AM,10.455,432.0,2.77,,,,,
37,06/03/17 03:00:00 PM,22.046,1408.0,2.85,,,,,
38,06/03/17 09:00:00 PM,8.779,0.0,2.77,,,,,
39,06/04/17 03:00:00 AM,7.179,0.0,2.74,Logged,,,,
40,06/04/17 09:00:00 AM,9.571,448.0,2.75,,,,,
41,06/04/17 03:00:00 PM,11.528,576.0,2.75,,,,,
42,06/04/17 09:00:00 PM,5.757,0.0,2.70,,,,,
43,06/05/17 03:00:00 AM,3.998,0.0,2.68,,,,,
44,06/05/17 09:00:00 AM,13.942,672.0,2.77,,,,,
45,06/05/17 03:00:00 PM,25.708,960.0,2.87,,,,,
46,06/05/17 09:00:00 PM,11.722,0.0,2.79,,,,,
47,06/06/17 03:00:00 AM,9.669,0.0,2.75,,,,,
48,06/06/17 09:00:00 AM,18.426,672.0,2.83,,,,,
49,06/06/17 03:00:00 PM,27.173,960.0,2.89,,,,,
50,06/06/17 09:00:00 PM,12.980,0.0,2.81,,,,,
51,06/07/17 03:00:00 AM,11.431,0.0,2.77,,,,,
52,06/07/17 09:00:00 AM,18.140,1024.0,2.83,,,,,
53,06/07/17 03:00:00 PM,21.378,768.0,2.83,,,,,
54,06/07/17 09:00:00 PM,12.207,0.0,2.77,,,,,
55,06/08/17 03:00:00 AM,10.455,0.0,2.75,,,,,
56,06/08/17 09:00:00 AM,9.176,304.0,2.74,,,,,
57,06/08/17 03:00:00 PM,9.077,480.0,2.74,,,,,
58,06/08/17 09:00:00 PM,5.552,0.0,2.70,,,,,
59,06/09/17 03:00:00 AM,4.727,0.0,2.70,,,,,
60,06/09/17 09:00:00 AM,6.370,480.0,2.68,,,,,
61,06/09/17 03:00:00 PM,5.037,176.0,2.67,,,,,
62,06/09/17 09:00:00 PM,3.578,0.0,2.67,,,,,
63,06/10/17 03:00:00 AM,3.367,0.0,2.67,,,,,
64,06/10/17 09:00:00 AM,4.207,432.0,2.65,,,,,
65,06/10/17 03:00:00 PM,1.548,97.0,2.65,,,,,
66,06/10/17 09:00:00 PM,3.367,0.0,2.67,,,,,
67,06/11/17 03:00:00 AM,3.155,0.0,2.65,,,,,
68,06/11/17 09:00:00 AM,6.268,704.0,2.67,,,,,
69,06/11/17 03:00:00 PM,7.481,480.0,2.70,,,,,
70,06/11/17 09:00:00 PM,6.166,0.0,2.68,,,,,
71,06/12/17 03:00:00 AM,5.757,0.0,2.68,,,,,
72,06/12/17 09:00:00 AM,5.860,352.0,2.67,,,,,
73,06/12/17 03:00:00 PM,6.064,115.0,2.68,,,,,
