"Plot Title: 10166297"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Coupler Detached","Host Connected","Stopped","End Of File"
48,06/05/17 09:00:00 AM,9.176,144.0,2.87,,,,,,
49,06/05/17 03:00:00 PM,17.189,336.0,2.89,,,,,,
50,06/05/17 09:00:00 PM,12.207,0.0,2.87,,,,,,
51,06/06/17 03:00:00 AM,10.846,0.0,2.85,,,,,,
52,06/06/17 09:00:00 AM,13.654,152.0,2.89,,,,,,
53,06/06/17 03:00:00 PM,20.329,336.0,2.91,,,,,,
54,06/06/17 09:00:00 PM,13.942,0.0,2.91,,,,,,
55,06/07/17 03:00:00 AM,12.497,0.0,2.89,,,,,,
56,06/07/17 09:00:00 AM,15.187,256.0,2.89,,,,,,
57,06/07/17 03:00:00 PM,18.616,368.0,2.91,,,,,,
58,06/07/17 09:00:00 PM,12.013,0.0,2.87,,,,,,
59,06/08/17 03:00:00 AM,10.259,0.0,2.85,,,,,,
60,06/08/17 09:00:00 AM,8.680,122.0,2.87,,,,,,
61,06/08/17 03:00:00 PM,7.582,352.0,2.85,,,,,,
62,06/08/17 09:00:00 PM,5.244,0.0,2.81,,,,,,
63,06/09/17 03:00:00 AM,3.788,0.0,2.81,,,,,,
64,06/09/17 09:00:00 AM,4.519,248.0,2.81,,,,,,
65,06/09/17 03:00:00 PM,3.893,93.0,2.79,,,,,,
66,06/09/17 09:00:00 PM,3.049,0.0,2.79,,,,,,
67,06/10/17 03:00:00 AM,2.303,0.0,2.77,,,,,,
68,06/10/17 09:00:00 AM,2.837,168.0,2.77,,,,,,
69,06/10/17 03:00:00 PM,4.311,2.0,2.79,,,,,,
70,06/10/17 09:00:00 PM,2.730,0.0,2.77,,,,,,
71,06/11/17 03:00:00 AM,2.517,0.0,2.77,,,,,,
72,06/11/17 09:00:00 AM,4.623,232.0,2.79,,,,,,
73,06/11/17 03:00:00 PM,6.573,352.0,2.79,,,,,,
74,06/11/17 09:00:00 PM,5.757,0.0,2.79,,,,,,
75,06/12/17 03:00:00 AM,5.141,0.0,2.77,,,,,,
76,06/12/17 09:00:00 AM,4.519,64.0,2.79,,,,,,
77,06/12/17 03:00:00 PM,5.037,43.0,2.77,,,,,,
78,06/12/17 09:00:00 PM,4.207,0.0,2.77,,,,,,
79,06/13/17 03:00:00 AM,3.261,0.0,2.75,Logged,,,,,
80,06/13/17 09:00:00 AM,3.261,116.0,2.75,,,,,,
81,06/13/17 03:00:00 PM,5.450,192.0,2.75,,,,,,
82,06/13/17 09:00:00 PM,4.519,0.0,2.77,,,,,,
83,06/14/17 03:00:00 AM,4.311,0.0,2.75,,,,,,
84,06/14/17 09:00:00 AM,6.471,232.0,2.75,,,,,,
85,06/14/17 03:00:00 PM,10.553,304.0,2.79,,,,,,
86,06/14/17 09:00:00 PM,7.582,0.0,2.77,,,,,,
87,06/15/17 03:00:00 AM,7.079,0.0,2.77,,,,,,
88,06/15/17 09:00:00 AM,7.682,75.0,2.77,,,,,,
89,06/15/17 03:00:00 PM,9.768,33.0,2.77,,,,,,
90,06/15/17 09:00:00 PM,10.259,0.0,2.77,,,,,,
91,06/16/17 03:00:00 AM,9.176,0.0,2.77,,,,,,
92,06/16/17 09:00:00 AM,8.978,55.0,2.77,,,,,,
93,06/16/17 03:00:00 PM,9.077,119.0,2.77,,,,,,
94,06/16/17 09:00:00 PM,8.581,0.0,2.77,,,,,,
95,06/17/17 03:00:00 AM,7.682,0.0,2.75,,,,,,
96,06/17/17 09:00:00 AM,9.275,102.0,2.77,,,,,,
97,06/17/17 03:00:00 PM,14.613,336.0,2.79,,,,,,
98,06/17/17 09:00:00 PM,11.041,0.0,2.77,,,,,,
99,06/18/17 03:00:00 AM,10.259,0.0,2.75,,,,,,
100,06/18/17 09:00:00 AM,12.690,160.0,2.77,,,,,,
101,06/18/17 03:00:00 PM,19.758,320.0,2.81,,,,,,
102,06/18/17 09:00:00 PM,16.237,0.0,2.79,,,,,,
103,06/19/17 03:00:00 AM,15.187,0.0,2.77,,,,,,
104,06/19/17 09:00:00 AM,17.950,176.0,2.79,,,,,,
105,06/19/17 03:00:00 PM,22.046,320.0,2.81,,,,,,
106,06/19/17 09:00:00 PM,15.569,0.0,2.79,,,,,,
107,06/20/17 03:00:00 AM,13.173,0.0,2.77,,,,,,
108,06/20/17 09:00:00 AM,14.996,216.0,2.79,,,,,,
109,06/20/17 03:00:00 PM,18.711,352.0,2.83,,,,,,
110,06/20/17 09:00:00 PM,13.269,0.0,2.79,,,,,,
111,06/21/17 03:00:00 AM,10.651,0.0,2.77,,,,,,
112,06/21/17 09:00:00 AM,12.883,240.0,2.77,,,,,,
113,06/21/17 03:00:00 PM,18.711,400.0,2.83,,,,,,
114,06/21/17 09:00:00 PM,12.594,0.0,2.79,,,,,,
115,06/22/17 03:00:00 AM,10.357,0.0,2.77,,,,,,
116,06/22/17 09:00:00 AM,13.654,288.0,2.79,,,,,,
117,06/22/17 03:00:00 PM,20.901,352.0,2.81,,,,,,
118,06/22/17 09:00:00 PM,14.996,0.0,2.81,,,,,,
119,06/23/17 03:00:00 AM,13.269,0.0,2.79,,,,,,
120,06/23/17 09:00:00 AM,16.332,288.0,2.79,,,,,,
121,06/23/17 03:00:00 PM,23.581,352.0,2.83,,,,,,
122,06/23/17 09:00:00 PM,17.379,0.0,2.83,,,,,,
123,06/24/17 03:00:00 AM,15.760,0.0,2.81,,,,,,
124,06/24/17 09:00:00 AM,18.521,256.0,2.83,,,,,,
125,06/24/17 03:00:00 PM,26.585,336.0,2.85,,,,,,
126,06/24/17 09:00:00 PM,20.043,0.0,2.81,,,,,,
127,06/25/17 03:00:00 AM,18.616,0.0,2.83,,,,,,
128,06/25/17 09:00:00 AM,22.238,288.0,2.83,,,,,,
129,06/25/17 03:00:00 PM,29.053,368.0,2.87,,,,,,
130,06/25/17 09:00:00 PM,20.138,0.0,2.83,,,,,,
131,06/26/17 03:00:00 AM,17.379,0.0,2.83,,,,,,
132,06/26/17 09:00:00 AM,18.711,288.0,2.83,,,,,,
133,06/26/17 03:00:00 PM,22.142,320.0,2.83,,,,,,
134,06/26/17 09:00:00 PM,14.134,0.0,2.83,,,,,,
135,06/27/17 03:00:00 AM,11.334,0.0,2.79,,,,,,
136,06/27/17 09:00:00 AM,13.461,240.0,2.81,,,,,,
137,06/27/17 03:00:00 PM,18.331,304.0,2.83,,,,,,
138,06/27/17 09:00:00 PM,11.722,0.0,2.79,,,,,,
139,06/28/17 03:00:00 AM,9.965,0.0,2.77,,,,,,
140,06/28/17 09:00:00 AM,10.846,272.0,2.77,,,,,,
141,06/28/17 03:00:00 PM,17.570,336.0,2.81,,,,,,
142,06/28/17 09:00:00 PM,11.722,0.0,2.79,,,,,,
143,06/29/17 03:00:00 AM,9.866,0.0,2.77,,,,,,
144,06/29/17 09:00:00 AM,12.980,232.0,2.79,,,,,,
145,06/29/17 03:00:00 PM,21.855,336.0,2.81,,,,,,
146,06/29/17 09:00:00 PM,15.282,0.0,2.81,,,,,,
147,06/30/17 03:00:00 AM,13.942,0.0,2.81,,,,,,
148,06/30/17 09:00:00 AM,17.379,200.0,2.81,,,,,,
149,06/30/17 03:00:00 PM,23.100,336.0,2.83,,,,,,
150,06/30/17 09:00:00 PM,15.664,0.0,2.81,,,,,,
151,07/01/17 03:00:00 AM,13.461,0.0,2.81,,,,,,
152,07/01/17 09:00:00 AM,13.269,125.0,2.79,,,,,,
153,07/01/17 03:00:00 PM,20.043,160.0,2.81,,,,,,
154,07/01/17 09:00:00 PM,13.558,0.0,2.81,,,,,,
155,07/02/17 03:00:00 AM,12.401,0.0,2.79,,,,,,
156,07/02/17 09:00:00 AM,14.709,168.0,2.81,,,,,,
157,07/02/17 03:00:00 PM,22.525,336.0,2.81,,,,,,
158,07/02/17 09:00:00 PM,15.187,0.0,2.81,,,,,,
159,07/03/17 03:00:00 AM,12.980,0.0,2.79,,,,,,
160,07/03/17 09:00:00 AM,15.091,168.0,2.79,,,,,,
161,07/03/17 03:00:00 PM,22.812,336.0,2.83,,,,,,
162,07/03/17 09:00:00 PM,15.760,0.0,2.81,,,,,,
163,07/04/17 03:00:00 AM,14.709,0.0,2.81,,,,,,
164,07/04/17 09:00:00 AM,17.475,192.0,2.81,,,,,,
165,07/04/17 03:00:00 PM,23.869,336.0,2.83,,,,,,
166,07/04/17 09:00:00 PM,17.950,0.0,2.83,,,,,,
167,07/05/17 03:00:00 AM,16.332,0.0,2.81,,,,,,
168,07/05/17 09:00:00 AM,20.234,152.0,2.81,,,,,,
169,07/05/17 03:00:00 PM,25.513,336.0,2.83,,,,,,
170,07/05/17 09:00:00 PM,17.855,0.0,2.83,,,,,,
171,07/06/17 03:00:00 AM,16.237,0.0,2.81,,,,,,
172,07/06/17 09:00:00 AM,20.043,144.0,2.81,,,,,,
173,07/06/17 03:00:00 PM,27.075,336.0,2.85,,,,,,
174,07/06/17 09:00:00 PM,19.472,0.0,2.83,,,,,,
175,07/07/17 03:00:00 AM,16.808,0.0,2.83,,,,,,
176,07/07/17 09:00:00 AM,17.284,136.0,2.83,,,,,,
177,07/07/17 03:00:00 PM,23.100,336.0,2.83,,,,,,
178,07/07/17 09:00:00 PM,16.808,0.0,2.83,,,,,,
179,07/08/17 03:00:00 AM,15.282,0.0,2.81,,,,,,
180,07/08/17 09:00:00 AM,18.616,136.0,2.83,,,,,,
181,07/08/17 03:00:00 PM,25.708,320.0,2.83,,,,,,
182,07/08/17 09:00:00 PM,17.094,0.0,2.83,,,,,,
183,07/09/17 03:00:00 AM,14.325,0.0,2.81,,,,,,
184,07/09/17 09:00:00 AM,16.141,128.0,2.81,,,,,,
185,07/09/17 03:00:00 PM,22.812,320.0,2.83,,,,,,
186,07/09/17 09:00:00 PM,15.855,0.0,2.81,,,,,,
187,07/10/17 03:00:00 AM,13.846,0.0,2.81,,,,,,
188,07/10/17 09:00:00 AM,15.187,272.0,2.79,,,,,,
189,07/10/17 03:00:00 PM,19.662,336.0,2.81,,,,,,
190,07/10/17 09:00:00 PM,12.980,0.0,2.79,,,,,,
191,07/11/17 03:00:00 AM,11.041,0.0,2.77,,,,,,
192,07/11/17 09:00:00 AM,13.076,128.0,2.79,,,,,,
193,07/11/17 03:00:00 PM,21.569,336.0,2.81,,,,,,
194,07/11/17 09:00:00 PM,14.900,0.0,2.81,,,,,,
195,07/12/17 03:00:00 AM,12.883,0.0,2.79,,,,,,
196,07/12/17 09:00:00 AM,14.613,128.0,2.81,,,,,,
197,07/12/17 03:00:00 PM,23.004,336.0,2.81,,,,,,
198,07/12/17 09:00:00 PM,16.237,0.0,2.81,,,,,,
199,07/13/17 03:00:00 AM,12.401,0.0,2.79,,,,,,
200,07/13/17 09:00:00 AM,13.750,128.0,2.79,,,,,,
201,07/13/17 03:00:00 PM,21.664,336.0,2.81,,,,,,
202,07/13/17 09:00:00 PM,15.091,0.0,2.79,,,,,,
203,07/14/17 03:00:00 AM,14.134,0.0,2.81,,,,,,
204,07/14/17 09:00:00 AM,16.237,128.0,2.81,,,,,,
205,07/14/17 03:00:00 PM,24.738,320.0,2.83,,,,,,
206,07/14/17 09:00:00 PM,17.189,0.0,2.83,,,,,,
207,07/15/17 03:00:00 AM,14.134,0.0,2.81,,,,,,
208,07/15/17 09:00:00 AM,14.613,128.0,2.81,,,,,,
209,07/15/17 03:00:00 PM,21.760,336.0,2.81,,,,,,
210,07/15/17 09:00:00 PM,13.942,0.0,2.81,,,,,,
211,07/16/17 03:00:00 AM,10.944,0.0,2.79,,,,,,
212,07/16/17 09:00:00 AM,11.819,136.0,2.79,,,,,,
213,07/16/17 03:00:00 PM,19.377,336.0,2.83,,,,,,
214,07/16/17 09:00:00 PM,13.076,0.0,2.79,,,,,,
215,07/17/17 03:00:00 AM,10.944,0.0,2.77,,,,,,
216,07/17/17 09:00:00 AM,12.497,136.0,2.79,,,,,,
217,07/17/17 03:00:00 PM,20.996,336.0,2.81,,,,,,
218,07/17/17 09:00:00 PM,14.421,0.0,2.81,,,,,,
219,07/18/17 03:00:00 AM,12.787,0.0,2.79,,,,,,
220,07/18/17 09:00:00 AM,14.517,128.0,2.81,,,,,,
221,07/18/17 03:00:00 PM,21.855,320.0,2.81,,,,,,
222,07/18/17 09:00:00 PM,14.421,0.0,2.81,,,,,,
223,07/19/17 03:00:00 AM,11.916,0.0,2.79,,,,,,
224,07/19/17 09:00:00 AM,13.461,128.0,2.79,,,,,,
225,07/19/17 03:00:00 PM,20.329,320.0,2.81,,,,,,
226,07/19/17 09:00:00 PM,13.461,0.0,2.81,,,,,,
227,07/20/17 03:00:00 AM,9.669,0.0,2.77,,,,,,
228,07/20/17 09:00:00 AM,10.944,136.0,2.77,,,,,,
229,07/20/17 03:00:00 PM,18.996,352.0,2.83,,,,,,
230,07/20/17 09:00:00 PM,12.980,0.0,2.79,,,,,,
231,07/21/17 03:00:00 AM,11.139,0.0,2.77,,,,,,
232,07/21/17 09:00:00 AM,12.690,128.0,2.79,,,,,,
233,07/21/17 03:00:00 PM,21.664,320.0,2.81,,,,,,
234,07/21/17 09:00:00 PM,15.091,0.0,2.79,,,,,,
235,07/22/17 03:00:00 AM,14.038,0.0,2.81,,,,,,
236,07/22/17 09:00:00 AM,16.618,128.0,2.81,,,,,,
237,07/22/17 03:00:00 PM,26.977,304.0,2.83,,,,,,
238,07/22/17 09:00:00 PM,19.853,0.0,2.81,,,,,,
239,07/23/17 03:00:00 AM,17.570,0.0,2.83,,,,,,
240,07/23/17 09:00:00 AM,19.187,128.0,2.83,,,,,,
241,07/23/17 03:00:00 PM,26.879,368.0,2.85,,,,,,
242,07/23/17 09:00:00 PM,18.426,0.0,2.83,,,,,,
243,07/24/17 03:00:00 AM,16.237,0.0,2.83,,,,,,
244,07/24/17 09:00:00 AM,17.950,128.0,2.83,,,,,,
245,07/24/17 03:00:00 PM,25.708,304.0,2.83,,,,,,
246,07/24/17 09:00:00 PM,18.521,0.0,2.83,,,,,,
247,07/25/17 03:00:00 AM,16.999,0.0,2.83,,,,,,
248,07/25/17 09:00:00 AM,17.760,136.0,2.83,,,,,,
249,07/25/17 03:00:00 PM,24.158,368.0,2.85,,,,,,
250,07/25/17 09:00:00 PM,18.045,0.0,2.83,,,,,,
251,07/26/17 03:00:00 AM,16.999,0.0,2.83,,,,,,
252,07/26/17 09:00:00 AM,17.284,136.0,2.83,,,,,,
253,07/26/17 03:00:00 PM,24.641,320.0,2.85,,,,,,
254,07/26/17 09:00:00 PM,16.999,0.0,2.83,,,,,,
255,07/27/17 03:00:00 AM,14.709,0.0,2.83,,,,,,
256,07/27/17 09:00:00 AM,15.569,168.0,2.81,,,,,,
257,07/27/17 03:00:00 PM,23.292,320.0,2.83,,,,,,
258,07/27/17 09:00:00 PM,16.523,0.0,2.83,,,,,,
259,07/28/17 03:00:00 AM,14.325,0.0,2.83,,,,,,
260,07/28/17 09:00:00 AM,15.091,216.0,2.81,,,,,,
261,07/28/17 03:00:00 PM,22.717,304.0,2.83,,,,,,
262,07/28/17 09:00:00 PM,16.141,0.0,2.83,,,,,,
263,07/29/17 03:00:00 AM,14.517,0.0,2.83,,,,,,
264,07/29/17 09:00:00 AM,15.760,200.0,2.81,,,,,,
265,07/29/17 03:00:00 PM,24.448,304.0,2.85,,,,,,
266,07/29/17 09:00:00 PM,17.665,0.0,2.83,,,,,,
267,07/30/17 03:00:00 AM,15.378,0.0,2.81,,,,,,
268,07/30/17 09:00:00 AM,16.999,176.0,2.83,,,,,,
269,07/30/17 03:00:00 PM,25.902,304.0,2.83,,,,,,
270,07/30/17 09:00:00 PM,19.377,0.0,2.83,,,,,,
271,07/31/17 03:00:00 AM,17.475,0.0,2.83,,,,,,
272,07/31/17 09:00:00 AM,20.329,256.0,2.81,,,,,,
273,07/31/17 03:00:00 PM,29.152,304.0,2.87,,,,,,
274,07/31/17 09:00:00 PM,22.046,0.0,2.83,,,,,,
275,08/01/17 03:00:00 AM,19.567,0.0,2.83,,,,,,
276,08/01/17 09:00:00 AM,22.238,352.0,2.83,,,,,,
277,08/01/17 03:00:00 PM,30.457,304.0,2.87,,,,,,
278,08/01/17 09:00:00 PM,23.677,0.0,2.85,,,,,,
279,08/02/17 03:00:00 AM,22.046,0.0,2.85,,,,,,
280,08/02/17 09:00:00 AM,23.677,272.0,2.85,,,,,,
281,08/02/17 03:00:00 PM,31.472,288.0,2.87,,,,,,
282,08/02/17 09:00:00 PM,24.158,0.0,2.87,,,,,,
283,08/03/17 03:00:00 AM,22.717,0.0,2.85,,,,,,
284,08/03/17 09:00:00 AM,23.388,184.0,2.85,,,,,,
285,08/03/17 03:00:00 PM,31.472,304.0,2.87,,,,,,
286,08/03/17 09:00:00 PM,23.292,0.0,2.85,,,,,,
287,08/04/17 03:00:00 AM,20.901,0.0,2.83,,,,,,
288,08/04/17 09:00:00 AM,20.996,144.0,2.83,,,,,,
289,08/04/17 03:00:00 PM,27.764,304.0,2.87,,,,,,
290,08/04/17 09:00:00 PM,20.710,0.0,2.83,,,,,,
291,08/05/17 03:00:00 AM,17.950,0.0,2.83,,,,,,
292,08/05/17 09:00:00 AM,18.140,176.0,2.83,,,,,,
293,08/05/17 03:00:00 PM,24.545,432.0,2.85,,,,,,
294,08/05/17 09:00:00 PM,19.282,0.0,2.83,,,,,,
295,08/06/17 03:00:00 AM,18.140,0.0,2.83,,,,,,
296,08/06/17 09:00:00 AM,20.519,168.0,2.83,,,,,,
297,08/06/17 03:00:00 PM,23.581,384.0,2.85,,,,,,
298,08/06/17 09:00:00 PM,19.758,0.0,2.81,,,,,,
299,08/07/17 03:00:00 AM,18.711,0.0,2.83,,,,,,
300,08/07/17 09:00:00 AM,20.519,136.0,2.81,,,,,,
301,08/07/17 03:00:00 PM,27.567,320.0,2.85,,,,,,
302,08/07/17 09:00:00 PM,21.091,0.0,2.83,,,,,,
303,08/08/17 03:00:00 AM,19.187,0.0,2.83,,,,,,
304,08/08/17 09:00:00 AM,21.282,119.0,2.83,,,,,,
305,08/08/17 03:00:00 PM,28.258,320.0,2.87,,,,,,
306,08/08/17 09:00:00 PM,21.664,0.0,2.83,,,,,,
307,08/09/17 03:00:00 AM,19.567,0.0,2.83,,,,,,
308,08/09/17 09:00:00 AM,20.234,112.0,2.83,,,,,,
309,08/09/17 03:00:00 PM,28.258,320.0,2.87,,,,,,
310,08/09/17 09:00:00 PM,21.091,0.0,2.83,,,,,,
311,08/10/17 03:00:00 AM,19.377,0.0,2.83,,,,,,
312,08/10/17 09:00:00 AM,20.329,122.0,2.83,,,,,,
313,08/10/17 03:00:00 PM,22.333,38.0,2.83,,,,,,
314,08/10/17 09:00:00 PM,20.519,0.0,2.83,,,,,,
315,08/11/17 03:00:00 AM,18.711,0.0,2.83,,,,,,
316,08/11/17 09:00:00 AM,19.567,104.0,2.83,,,,,,
317,08/11/17 03:00:00 PM,25.513,304.0,2.83,,,,,,
318,08/11/17 09:00:00 PM,18.996,0.0,2.83,,,,,,
319,08/12/17 03:00:00 AM,16.713,0.0,2.83,,,,,,
320,08/12/17 09:00:00 AM,16.808,124.0,2.83,,,,,,
321,08/12/17 03:00:00 PM,21.378,304.0,2.83,,,,,,
322,08/12/17 09:00:00 PM,14.996,0.0,2.83,,,,,,
323,08/13/17 03:00:00 AM,12.594,0.0,2.81,,,,,,
324,08/13/17 09:00:00 AM,10.846,62.0,2.79,,,,,,
325,08/13/17 03:00:00 PM,13.654,128.0,2.81,,,,,,
326,08/13/17 09:00:00 PM,11.139,0.0,2.79,,,,,,
327,08/14/17 03:00:00 AM,9.669,0.0,2.77,,,,,,
328,08/14/17 09:00:00 AM,10.553,144.0,2.77,,,,,,
329,08/14/17 03:00:00 PM,17.475,256.0,2.81,,,,,,
330,08/14/17 09:00:00 PM,12.401,0.0,2.79,,,,,,
331,08/15/17 03:00:00 AM,11.236,0.0,2.79,,,,,,
332,08/15/17 09:00:00 AM,13.173,160.0,2.79,,,,,,
333,08/15/17 03:00:00 PM,16.332,160.0,2.81,,,,,,
334,08/15/17 09:00:00 PM,14.038,0.0,2.81,,,,,,
335,08/16/17 03:00:00 AM,12.401,0.0,2.79,,,,,,
336,08/16/17 09:00:00 AM,14.038,86.0,2.81,,,,,,
337,08/16/17 03:00:00 PM,22.621,288.0,2.83,,,,,,
338,08/16/17 09:00:00 PM,16.046,0.0,2.81,,,,,,
339,08/17/17 03:00:00 AM,14.038,0.0,2.81,,,,,,
340,08/17/17 09:00:00 AM,14.804,89.0,2.81,,,,,,
341,08/17/17 03:00:00 PM,22.908,288.0,2.83,,,,,,
342,08/17/17 09:00:00 PM,16.999,0.0,2.83,,,,,,
343,08/18/17 03:00:00 AM,15.091,0.0,2.81,,,,,,
344,08/18/17 09:00:00 AM,15.951,82.0,2.81,,,,,,
345,08/18/17 03:00:00 PM,23.196,288.0,2.83,,,,,,
346,08/18/17 09:00:00 PM,15.569,0.0,2.81,,,,,,
347,08/19/17 03:00:00 AM,13.558,0.0,2.81,,,,,,
348,08/19/17 09:00:00 AM,13.173,85.0,2.81,,,,,,
349,08/19/17 03:00:00 PM,20.996,304.0,2.81,,,,,,
350,08/19/17 09:00:00 PM,14.900,0.0,2.83,,,,,,
351,08/20/17 03:00:00 AM,12.690,0.0,2.81,,,,,,
352,08/20/17 09:00:00 AM,13.750,104.0,2.81,,,,,,
353,08/20/17 03:00:00 PM,22.429,304.0,2.83,,,,,,
354,08/20/17 09:00:00 PM,16.332,0.0,2.81,,,,,,
355,08/21/17 03:00:00 AM,15.282,0.0,2.81,,,,,,
356,08/21/17 09:00:00 AM,17.570,32.0,2.83,,,,,,
357,08/21/17 03:00:00 PM,25.513,304.0,2.83,,,,,,
358,08/21/17 09:00:00 PM,18.996,0.0,2.83,,,,,,
359,08/22/17 03:00:00 AM,16.618,0.0,2.83,,,,,,
360,08/22/17 09:00:00 AM,18.331,136.0,2.83,,,,,,
361,08/22/17 03:00:00 PM,23.292,320.0,2.83,,,,,,
362,08/22/17 09:00:00 PM,17.094,0.0,2.83,,,,,,
363,08/23/17 03:00:00 AM,16.237,0.0,2.83,,,,,,
364,08/23/17 09:00:00 AM,17.665,144.0,2.83,,,,,,
365,08/23/17 03:00:00 PM,21.091,168.0,2.83,,,,,,
366,08/23/17 09:00:00 PM,15.569,0.0,2.83,,,,,,
367,08/24/17 03:00:00 AM,13.365,0.0,2.83,,,,,,
368,08/24/17 09:00:00 AM,13.750,168.0,2.81,,,,,,
369,08/24/17 03:00:00 PM,17.855,304.0,2.83,,,,,,
370,08/24/17 09:00:00 PM,12.110,0.0,2.81,,,,,,
371,08/25/17 03:00:00 AM,10.944,0.0,2.79,,,,,,
372,08/25/17 09:00:00 AM,12.110,80.0,2.81,,,,,,
373,08/25/17 03:00:00 PM,20.996,288.0,2.81,,,,,,
374,08/25/17 09:00:00 PM,15.760,0.0,2.81,,,,,,
375,08/26/17 03:00:00 AM,15.664,0.0,2.81,,,,,,
376,08/26/17 09:00:00 AM,17.665,93.0,2.83,,,,,,
377,08/26/17 03:00:00 PM,26.097,304.0,2.83,,,,,,
378,08/26/17 09:00:00 PM,20.710,0.0,2.83,,,,,,
379,08/27/17 03:00:00 AM,20.329,0.0,2.83,,,,,,
380,08/27/17 09:00:00 AM,22.621,111.0,2.85,,,,,,
381,08/27/17 03:00:00 PM,29.152,304.0,2.87,,,,,,
382,08/27/17 09:00:00 PM,22.908,0.0,2.85,,,,,,
383,08/28/17 03:00:00 AM,21.951,0.0,2.85,,,,,,
384,08/28/17 09:00:00 AM,23.196,114.0,2.85,,,,,,
385,08/28/17 03:00:00 PM,29.452,304.0,2.87,,,,,,
386,08/28/17 09:00:00 PM,22.908,0.0,2.85,,,,,,
387,08/29/17 03:00:00 AM,21.378,0.0,2.85,,,,,,
388,08/29/17 09:00:00 AM,22.429,136.0,2.85,,,,,,
389,08/29/17 03:00:00 PM,24.931,272.0,2.87,,,,,,
390,08/29/17 09:00:00 PM,19.187,0.0,2.85,,,,,,
391,08/30/17 03:00:00 AM,16.237,0.0,2.83,,,,,,
392,08/30/17 09:00:00 AM,15.664,121.0,2.83,,,,,,
393,08/30/17 03:00:00 PM,20.615,272.0,2.83,,,,,,
394,08/30/17 09:00:00 PM,14.709,0.0,2.85,,,,,,
