"Plot Title: 10169142"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Coupler Detached","Stopped","End Of File"
1,05/25/17 03:00:00 PM,10.651,6.0,3.05,,,,,
2,05/25/17 09:00:00 PM,6.775,0.0,3.01,,,,,
3,05/26/17 03:00:00 AM,5.860,0.0,2.99,,,,,
4,05/26/17 09:00:00 AM,10.748,232.0,3.01,,,,,
5,05/26/17 03:00:00 PM,12.980,58.0,3.05,,,,,
6,05/26/17 09:00:00 PM,10.063,0.0,3.01,,,,,
7,05/27/17 03:00:00 AM,8.581,0.0,2.99,,,,,
8,05/27/17 09:00:00 AM,14.900,256.0,3.03,,,,,
9,05/27/17 03:00:00 PM,17.760,41.0,3.05,,,,,
10,05/27/17 09:00:00 PM,12.304,0.0,3.01,,,,,
11,05/28/17 03:00:00 AM,10.651,0.0,2.97,,,,,
12,05/28/17 09:00:00 AM,16.808,272.0,3.01,,,,,
13,05/28/17 03:00:00 PM,19.853,56.0,3.01,,,,,
14,05/28/17 09:00:00 PM,13.076,0.0,2.99,,,,,
15,05/29/17 03:00:00 AM,11.041,0.0,2.95,,,,,
16,05/29/17 09:00:00 AM,17.284,248.0,2.99,,,,,
17,05/29/17 03:00:00 PM,19.377,99.0,3.01,,,,,
18,05/29/17 09:00:00 PM,14.038,0.0,2.97,,,,,
19,05/30/17 03:00:00 AM,11.819,0.0,2.95,,,,,
20,05/30/17 09:00:00 AM,11.041,82.0,2.93,,,,,
21,05/30/17 03:00:00 PM,9.866,30.0,2.91,,,,,
22,05/30/17 09:00:00 PM,8.779,0.0,2.91,,,,,
23,05/31/17 03:00:00 AM,7.280,0.0,2.87,,,,,
24,05/31/17 09:00:00 AM,10.357,136.0,2.89,,,,,
25,05/31/17 03:00:00 PM,14.134,85.0,2.93,,,,,
26,05/31/17 09:00:00 PM,10.357,0.0,2.89,,,,,
27,06/01/17 03:00:00 AM,8.879,0.0,2.89,,,,,
28,06/01/17 09:00:00 AM,9.077,76.0,2.89,,,,,
29,06/01/17 03:00:00 PM,11.334,110.0,2.89,,,,,
30,06/01/17 09:00:00 PM,9.077,0.0,2.87,,,,,
31,06/02/17 03:00:00 AM,8.182,0.0,2.87,,,,,
32,06/02/17 09:00:00 AM,11.431,304.0,2.87,,,,,
33,06/02/17 03:00:00 PM,14.900,62.0,2.91,,,,,
34,06/02/17 09:00:00 PM,11.236,0.0,2.87,,,,,
35,06/03/17 03:00:00 AM,8.779,0.0,2.87,,,,,
36,06/03/17 09:00:00 AM,9.669,72.0,2.85,,,,,
37,06/03/17 03:00:00 PM,13.461,124.0,2.89,,,,,
38,06/03/17 09:00:00 PM,8.481,0.0,2.87,,,,,
39,06/04/17 03:00:00 AM,6.978,0.0,2.85,,,,,
40,06/04/17 09:00:00 AM,7.983,88.0,2.85,,,,,
41,06/04/17 03:00:00 PM,9.275,92.0,2.87,,,,,
42,06/04/17 09:00:00 PM,5.552,0.0,2.81,,,,,
43,06/05/17 03:00:00 AM,4.207,0.0,2.81,,,,,
44,06/05/17 09:00:00 AM,10.357,320.0,2.85,,,,,
45,06/05/17 03:00:00 PM,15.569,83.0,2.87,,,,,
46,06/05/17 09:00:00 PM,11.625,0.0,2.85,,,,,
47,06/06/17 03:00:00 AM,9.571,0.0,2.87,,,,,
48,06/06/17 09:00:00 AM,14.517,304.0,2.87,,,,,
49,06/06/17 03:00:00 PM,17.760,70.0,2.89,,,,,
50,06/06/17 09:00:00 PM,12.690,0.0,2.87,,,,,
51,06/07/17 03:00:00 AM,11.431,0.0,2.85,,,,,
52,06/07/17 09:00:00 AM,14.613,232.0,2.87,,,,,
53,06/07/17 03:00:00 PM,16.903,128.0,2.87,,,,,
54,06/07/17 09:00:00 PM,12.110,0.0,2.85,,,,,
55,06/08/17 03:00:00 AM,10.455,0.0,2.85,,,,,
56,06/08/17 09:00:00 AM,9.176,47.0,2.85,,,,,
57,06/08/17 03:00:00 PM,8.182,90.0,2.83,,,,,
58,06/08/17 09:00:00 PM,5.655,0.0,2.79,,,,,
59,06/09/17 03:00:00 AM,4.831,0.0,2.77,,,,,
60,06/09/17 09:00:00 AM,5.655,104.0,2.77,,,,,
61,06/09/17 03:00:00 PM,4.623,20.0,2.77,,,,,
62,06/09/17 09:00:00 PM,3.998,0.0,2.77,,,,,
63,06/10/17 03:00:00 AM,3.578,0.0,2.75,Logged,,,,
64,06/10/17 09:00:00 AM,3.893,70.0,2.75,,,,,
65,06/10/17 03:00:00 PM,2.837,9.0,2.74,,,,,
66,06/10/17 09:00:00 PM,3.049,0.0,2.74,,,,,
67,06/11/17 03:00:00 AM,3.155,0.0,2.74,,,,,
68,06/11/17 09:00:00 AM,5.244,114.0,2.74,,,,,
69,06/11/17 03:00:00 PM,6.978,69.0,2.75,,,,,
70,06/11/17 09:00:00 PM,6.370,0.0,2.74,,,,,
71,06/12/17 03:00:00 AM,5.757,0.0,2.74,,,,,
72,06/12/17 09:00:00 AM,5.552,45.0,2.72,,,,,
73,06/12/17 03:00:00 PM,5.962,12.0,2.72,,,,,
74,06/12/17 09:00:00 PM,4.831,0.0,2.70,,,,,
75,06/13/17 03:00:00 AM,3.998,0.0,2.70,,,,,
76,06/13/17 09:00:00 AM,3.998,52.0,2.70,,,,,
77,06/13/17 03:00:00 PM,6.370,120.0,2.70,,,,,
78,06/13/17 09:00:00 PM,4.727,0.0,2.70,,,,,
79,06/14/17 03:00:00 AM,4.102,0.0,2.70,,,,,
80,06/14/17 09:00:00 AM,7.381,144.0,2.70,,,,,
81,06/14/17 03:00:00 PM,10.357,108.0,2.72,,,,,
