"Plot Title: 10166294"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Coupler Detached","Stopped","End Of File"
1,05/25/17 03:00:00 PM,10.944,55.0,3.03,,,,,
2,05/25/17 09:00:00 PM,6.978,0.0,2.99,,,,,
3,05/26/17 03:00:00 AM,6.573,0.0,2.97,,,,,
4,05/26/17 09:00:00 AM,11.528,368.0,2.99,,,,,
5,05/26/17 03:00:00 PM,14.709,496.0,3.03,,,,,
6,05/26/17 09:00:00 PM,10.651,0.0,2.97,,,,,
7,05/27/17 03:00:00 AM,8.978,0.0,2.95,,,,,
8,05/27/17 09:00:00 AM,16.046,384.0,2.99,,,,,
9,05/27/17 03:00:00 PM,19.472,200.0,3.03,,,,,
10,05/27/17 09:00:00 PM,12.787,0.0,2.97,,,,,
11,05/28/17 03:00:00 AM,10.944,0.0,2.93,,,,,
12,05/28/17 09:00:00 AM,16.999,384.0,2.97,,,,,
13,05/28/17 03:00:00 PM,20.710,320.0,2.99,,,,,
14,05/28/17 09:00:00 PM,13.654,0.0,2.95,,,,,
15,05/29/17 03:00:00 AM,11.528,0.0,2.91,,,,,
16,05/29/17 09:00:00 AM,17.855,336.0,2.95,,,,,
17,05/29/17 03:00:00 PM,20.901,432.0,2.95,,,,,
18,05/29/17 09:00:00 PM,14.421,0.0,2.93,,,,,
19,05/30/17 03:00:00 AM,12.207,0.0,2.89,,,,,
20,05/30/17 09:00:00 AM,11.819,400.0,2.87,,,,,
21,05/30/17 03:00:00 PM,10.455,168.0,2.85,,,,,
22,05/30/17 09:00:00 PM,8.978,0.0,2.87,,,,,
23,05/31/17 03:00:00 AM,7.280,0.0,2.83,,,,,
24,05/31/17 09:00:00 AM,10.651,448.0,2.85,,,,,
25,05/31/17 03:00:00 PM,15.569,480.0,2.87,,,,,
26,05/31/17 09:00:00 PM,10.651,0.0,2.85,,,,,
27,06/01/17 03:00:00 AM,9.077,0.0,2.83,,,,,
28,06/01/17 09:00:00 AM,9.965,384.0,2.83,,,,,
29,06/01/17 03:00:00 PM,12.980,672.0,2.85,,,,,
30,06/01/17 09:00:00 PM,9.275,0.0,2.83,,,,,
