"Plot Title: 10169139"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Stopped","End Of File"
1,07/29/17 09:00:00 PM,16.141,0.0,3.17,,,,
2,07/30/17 03:00:00 AM,14.613,0.0,3.17,,,,
3,07/30/17 09:00:00 AM,16.808,200.0,3.14,,,,
4,07/30/17 03:00:00 PM,25.125,672.0,3.14,,,,
5,07/30/17 09:00:00 PM,18.236,0.0,3.12,,,,
6,07/31/17 03:00:00 AM,16.713,0.0,3.10,,,,
7,07/31/17 09:00:00 AM,21.664,216.0,3.10,,,,
8,07/31/17 03:00:00 PM,28.953,512.0,3.12,,,,
9,07/31/17 09:00:00 PM,21.378,0.0,3.10,,,,
10,08/01/17 03:00:00 AM,19.948,0.0,3.08,,,,
11,08/01/17 09:00:00 AM,23.869,216.0,3.10,,,,
12,08/01/17 03:00:00 PM,30.255,512.0,3.08,,,,
13,08/01/17 09:00:00 PM,23.388,0.0,3.08,,,,
14,08/02/17 03:00:00 AM,21.187,0.0,3.05,,,,
15,08/02/17 09:00:00 AM,24.641,216.0,3.08,,,,
16,08/02/17 03:00:00 PM,31.676,400.0,3.08,,,,
17,08/02/17 09:00:00 PM,23.677,0.0,3.08,,,,
18,08/03/17 03:00:00 AM,21.951,0.0,3.05,,,,
19,08/03/17 09:00:00 AM,24.641,256.0,3.05,,,,
20,08/03/17 03:00:00 PM,31.064,400.0,3.05,,,,
21,08/03/17 09:00:00 PM,23.484,0.0,3.05,,,,
22,08/04/17 03:00:00 AM,21.569,0.0,3.03,,,,
23,08/04/17 09:00:00 AM,21.855,384.0,3.01,,,,
24,08/04/17 03:00:00 PM,26.781,384.0,3.03,,,,
25,08/04/17 09:00:00 PM,20.043,0.0,2.99,,,,
26,08/05/17 03:00:00 AM,18.045,0.0,2.99,,,,
27,08/05/17 09:00:00 AM,19.282,480.0,2.99,,,,
28,08/05/17 03:00:00 PM,23.581,480.0,3.01,,,,
29,08/05/17 09:00:00 PM,18.711,0.0,2.99,,,,
30,08/06/17 03:00:00 AM,17.950,0.0,2.97,,,,
31,08/06/17 09:00:00 AM,21.187,320.0,2.97,,,,
32,08/06/17 03:00:00 PM,24.835,576.0,2.99,,,,
33,08/06/17 09:00:00 PM,19.282,0.0,2.99,,,,
34,08/07/17 03:00:00 AM,19.092,0.0,2.97,,,,
35,08/07/17 09:00:00 AM,22.333,384.0,2.97,,,,
36,08/07/17 03:00:00 PM,27.173,416.0,2.99,,,,
37,08/07/17 09:00:00 PM,20.329,0.0,2.97,,,,
38,08/08/17 03:00:00 AM,18.616,0.0,2.97,,,,
