"Plot Title: 10169156"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Coupler Attached","Stopped","End Of File"
1,05/23/17 03:00:00 PM,19.472,160.0,3.19,,,
2,05/23/17 09:00:00 PM,12.497,0.0,3.14,,,
3,05/24/17 03:00:00 AM,8.182,0.0,3.12,,,
4,05/24/17 09:00:00 AM,6.370,70.0,3.08,,,
5,05/24/17 03:00:00 PM,11.431,224.0,3.10,,,
6,05/24/17 09:00:00 PM,5.962,0.0,3.05,,,
7,05/25/17 03:00:00 AM,4.831,0.0,3.03,,,
8,05/25/17 09:00:00 AM,5.552,70.0,3.03,,,
9,05/25/17 03:00:00 PM,10.259,55.0,3.05,,,
10,05/25/17 09:00:00 PM,8.182,0.0,3.03,,,
11,05/26/17 03:00:00 AM,6.674,0.0,3.01,,,
12,05/26/17 09:00:00 AM,7.983,70.0,3.01,,,
13,05/26/17 03:00:00 PM,16.332,184.0,3.05,,,
14,05/26/17 09:00:00 PM,11.916,0.0,3.03,,,
15,05/27/17 03:00:00 AM,10.357,0.0,3.01,,,
16,05/27/17 09:00:00 AM,11.916,70.0,3.01,,,
17,05/27/17 03:00:00 PM,19.187,232.0,3.08,,,
18,05/27/17 09:00:00 PM,14.325,0.0,3.05,,,
19,05/28/17 03:00:00 AM,11.819,0.0,3.01,,,
20,05/28/17 09:00:00 AM,14.038,68.0,3.01,,,
21,05/28/17 03:00:00 PM,21.664,168.0,3.05,,,
22,05/28/17 09:00:00 PM,14.996,0.0,3.05,,,
23,05/29/17 03:00:00 AM,12.690,0.0,3.01,,,
24,05/29/17 09:00:00 AM,14.900,74.0,3.01,,,
25,05/29/17 03:00:00 PM,21.569,200.0,3.03,,,
26,05/29/17 09:00:00 PM,15.569,0.0,3.01,,,
27,05/30/17 03:00:00 AM,12.594,0.0,3.01,,,
28,05/30/17 09:00:00 AM,10.846,128.0,2.97,,,
29,05/30/17 03:00:00 PM,9.472,33.0,2.99,,,
30,05/30/17 09:00:00 PM,8.779,0.0,2.97,,,
31,05/31/17 03:00:00 AM,6.978,0.0,2.95,,,
32,05/31/17 09:00:00 AM,8.382,176.0,2.95,,,
33,05/31/17 03:00:00 PM,15.378,192.0,2.99,,,
34,05/31/17 09:00:00 PM,10.357,0.0,2.95,,,
35,06/01/17 03:00:00 AM,8.581,0.0,2.95,,,
36,06/01/17 09:00:00 AM,8.581,61.0,2.95,,,
37,06/01/17 03:00:00 PM,11.625,352.0,2.95,,,
38,06/01/17 09:00:00 PM,9.472,0.0,2.95,,,
39,06/02/17 03:00:00 AM,7.782,0.0,2.93,,,
40,06/02/17 09:00:00 AM,8.779,69.0,2.93,,,
41,06/02/17 03:00:00 PM,15.951,176.0,2.97,,,
42,06/02/17 09:00:00 PM,12.013,0.0,2.95,,,
43,06/03/17 03:00:00 AM,9.571,0.0,2.95,,,
44,06/03/17 09:00:00 AM,9.176,72.0,2.93,,,
45,06/03/17 03:00:00 PM,14.996,320.0,2.97,,,
46,06/03/17 09:00:00 PM,8.879,0.0,2.95,,,
47,06/04/17 03:00:00 AM,7.381,0.0,2.93,,,
48,06/04/17 09:00:00 AM,7.582,152.0,2.91,,,
49,06/04/17 03:00:00 PM,10.161,232.0,2.93,,,
50,06/04/17 09:00:00 PM,6.775,0.0,2.91,,,
51,06/05/17 03:00:00 AM,5.347,0.0,2.89,,,
52,06/05/17 09:00:00 AM,7.983,75.0,2.91,,,
53,06/05/17 03:00:00 PM,16.999,208.0,2.97,,,
54,06/05/17 09:00:00 PM,12.304,0.0,2.95,,,
55,06/06/17 03:00:00 AM,10.259,0.0,2.93,,,
56,06/06/17 09:00:00 AM,12.207,78.0,2.93,,,
57,06/06/17 03:00:00 PM,20.043,200.0,2.97,,,
58,06/06/17 09:00:00 PM,13.846,0.0,2.97,,,
59,06/07/17 03:00:00 AM,12.110,0.0,2.95,,,
60,06/07/17 09:00:00 AM,14.230,160.0,2.95,,,
