"Plot Title: 10166315"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Stopped","End Of File"
1,05/23/17 09:00:00 PM,11.722,0.0,3.12,,,,
2,05/24/17 03:00:00 AM,7.983,0.0,3.08,,,,
3,05/24/17 09:00:00 AM,11.236,992.0,3.05,,,,
4,05/24/17 03:00:00 PM,12.594,248.0,3.08,,,,
5,05/24/17 09:00:00 PM,5.860,0.0,3.01,,,,
6,05/25/17 03:00:00 AM,5.037,0.0,2.99,,,,
7,05/25/17 09:00:00 AM,10.161,1152.0,2.99,,,,
8,05/25/17 03:00:00 PM,10.455,136.0,3.01,,,,
9,05/25/17 09:00:00 PM,7.882,0.0,2.99,,,,
10,05/26/17 03:00:00 AM,6.573,0.0,2.97,,,,
11,05/26/17 09:00:00 AM,12.690,1536.0,2.99,,,,
12,05/26/17 03:00:00 PM,16.808,248.0,3.01,,,,
13,05/26/17 09:00:00 PM,11.431,0.0,2.99,,,,
14,05/27/17 03:00:00 AM,10.063,0.0,2.97,,,,
15,05/27/17 09:00:00 AM,16.618,1536.0,2.99,,,,
16,05/27/17 03:00:00 PM,20.424,304.0,3.01,,,,
17,05/27/17 09:00:00 PM,13.654,0.0,2.99,,,,
18,05/28/17 03:00:00 AM,11.819,0.0,2.97,,,,
19,05/28/17 09:00:00 AM,18.331,1536.0,2.99,,,,
20,05/28/17 03:00:00 PM,23.869,224.0,3.01,,,,
21,05/28/17 09:00:00 PM,14.230,0.0,2.99,,,,
22,05/29/17 03:00:00 AM,12.497,0.0,2.97,,,,
23,05/29/17 09:00:00 AM,18.806,1600.0,2.97,,,,
24,05/29/17 03:00:00 PM,23.581,304.0,3.01,,,,
25,05/29/17 09:00:00 PM,14.996,0.0,2.99,,,,
26,05/30/17 03:00:00 AM,12.304,0.0,2.95,,,,
27,05/30/17 09:00:00 AM,12.110,384.0,2.95,,,,
28,05/30/17 03:00:00 PM,10.259,86.0,2.91,,,,
29,05/30/17 09:00:00 PM,9.077,0.0,2.93,,,,
30,05/31/17 03:00:00 AM,7.481,0.0,2.91,,,,
31,05/31/17 09:00:00 AM,9.965,608.0,2.89,,,,
32,05/31/17 03:00:00 PM,17.950,320.0,2.95,,,,
33,05/31/17 09:00:00 PM,10.259,0.0,2.91,,,,
34,06/01/17 03:00:00 AM,8.779,0.0,2.91,,,,
35,06/01/17 09:00:00 AM,9.176,216.0,2.91,,,,
36,06/01/17 03:00:00 PM,13.846,272.0,2.93,,,,
37,06/01/17 09:00:00 PM,9.373,0.0,2.91,,,,
38,06/02/17 03:00:00 AM,7.983,0.0,2.89,,,,
39,06/02/17 09:00:00 AM,11.722,1600.0,2.89,,,,
40,06/02/17 03:00:00 PM,19.567,272.0,2.95,,,,
41,06/02/17 09:00:00 PM,11.334,0.0,2.91,,,,
42,06/03/17 03:00:00 AM,9.077,0.0,2.89,,,,
43,06/03/17 09:00:00 AM,9.866,176.0,2.87,,,,
