"Plot Title: 10760648"
"#","Date Time, GMT-07:00","Temp, °C","Intensity, lum/ft²","Coupler Attached","Stopped","End Of File"
204,07/12/17 09:00:00 PM,17.379,0.0,,,
205,07/13/17 03:00:00 AM,13.173,0.0,,,
206,07/13/17 09:00:00 AM,11.916,35.0,,,
207,07/13/17 03:00:00 PM,23.581,512.0,,,
208,07/13/17 09:00:00 PM,15.951,4.0,,,
209,07/14/17 03:00:00 AM,13.654,0.0,,,
210,07/14/17 09:00:00 AM,14.421,33.0,,,
211,07/14/17 03:00:00 PM,27.370,576.0,,,
212,07/14/17 09:00:00 PM,18.331,0.0,,,
213,07/15/17 03:00:00 AM,14.325,0.0,,,
214,07/15/17 09:00:00 AM,13.076,31.0,,,
215,07/15/17 03:00:00 PM,24.931,672.0,,,
216,07/15/17 09:00:00 PM,15.091,0.0,,,
217,07/16/17 03:00:00 AM,11.139,0.0,,,
218,07/16/17 09:00:00 AM,10.259,41.0,,,
219,07/16/17 03:00:00 PM,21.951,1728.0,,,
220,07/16/17 09:00:00 PM,13.846,0.0,,,
221,07/17/17 03:00:00 AM,10.651,0.0,,,
222,07/17/17 09:00:00 AM,10.553,35.0,,,
223,07/17/17 03:00:00 PM,23.869,1600.0,,,
224,07/17/17 09:00:00 PM,15.091,0.0,,,
225,07/18/17 03:00:00 AM,12.594,0.0,,,
226,07/18/17 09:00:00 AM,12.690,37.0,,,
227,07/18/17 03:00:00 PM,26.977,2432.0,,,
228,07/18/17 09:00:00 PM,15.378,0.0,,,
229,07/19/17 03:00:00 AM,11.722,0.0,,,
230,07/19/17 09:00:00 AM,11.819,30.0,,,
231,07/19/17 03:00:00 PM,26.488,4096.0,,,
232,07/19/17 09:00:00 PM,14.709,0.0,,,
233,07/20/17 03:00:00 AM,9.965,0.0,,,
234,07/20/17 09:00:00 AM,9.373,39.0,,,
235,07/20/17 03:00:00 PM,23.484,5632.0,,,
236,07/20/17 09:00:00 PM,13.846,0.0,,,
237,07/21/17 03:00:00 AM,11.236,0.0,,,
238,07/21/17 09:00:00 AM,10.748,28.0,,,
239,07/21/17 03:00:00 PM,25.805,8192.0,,,
240,07/21/17 09:00:00 PM,15.951,0.0,,,
241,07/22/17 03:00:00 AM,13.942,0.0,,,
242,07/22/17 09:00:00 AM,14.709,25.0,,,
243,07/22/17 03:00:00 PM,29.152,5632.0,,,
244,07/22/17 09:00:00 PM,20.519,0.0,,,
245,07/23/17 03:00:00 AM,17.284,0.0,,,
246,07/23/17 09:00:00 AM,17.475,28.0,,,
247,07/23/17 03:00:00 PM,28.456,768.0,,,
248,07/23/17 09:00:00 PM,18.901,0.0,,,
249,07/24/17 03:00:00 AM,16.141,0.0,,,
250,07/24/17 09:00:00 AM,16.332,28.0,,,
251,07/24/17 03:00:00 PM,26.977,1152.0,,,
252,07/24/17 09:00:00 PM,19.567,3.0,,,
253,07/25/17 03:00:00 AM,16.618,0.0,,,
254,07/25/17 09:00:00 AM,15.951,69.0,,,
255,07/25/17 03:00:00 PM,25.125,672.0,,,
256,07/25/17 09:00:00 PM,18.331,0.0,,,
257,07/26/17 03:00:00 AM,16.903,0.0,,,
258,07/26/17 09:00:00 AM,15.664,35.0,,,
259,07/26/17 03:00:00 PM,26.195,800.0,,,
260,07/26/17 09:00:00 PM,17.855,0.0,,,
261,07/27/17 03:00:00 AM,14.613,0.0,,,
262,07/27/17 09:00:00 AM,14.134,24.0,,,
263,07/27/17 03:00:00 PM,24.738,896.0,,,
264,07/27/17 09:00:00 PM,17.284,0.0,,,
265,07/28/17 03:00:00 AM,14.134,0.0,,,
266,07/28/17 09:00:00 AM,13.654,28.0,,,
267,07/28/17 03:00:00 PM,23.484,512.0,,,
268,07/28/17 09:00:00 PM,16.903,0.0,,,
269,07/29/17 03:00:00 AM,14.230,0.0,,,
270,07/29/17 09:00:00 AM,13.654,25.0,,,
271,07/29/17 03:00:00 PM,25.416,480.0,,,
272,07/29/17 09:00:00 PM,18.236,0.0,,,
273,07/30/17 03:00:00 AM,15.473,0.0,,,
274,07/30/17 09:00:00 AM,14.900,22.0,,,
275,07/30/17 03:00:00 PM,26.977,480.0,,,
276,07/30/17 09:00:00 PM,19.948,0.0,,,
277,07/31/17 03:00:00 AM,17.284,0.0,,,
278,07/31/17 09:00:00 AM,18.236,29.0,,,
279,07/31/17 03:00:00 PM,30.054,512.0,,,
280,07/31/17 09:00:00 PM,22.046,0.0,,,
281,08/01/17 03:00:00 AM,19.567,0.0,,,
282,08/01/17 09:00:00 AM,20.234,26.0,,,
283,08/01/17 03:00:00 PM,31.268,464.0,,,
284,08/01/17 09:00:00 PM,23.869,0.0,,,
285,08/02/17 03:00:00 AM,20.138,0.0,,,
286,08/02/17 09:00:00 AM,19.758,25.0,,,
287,08/02/17 03:00:00 PM,31.472,432.0,,,
288,08/02/17 09:00:00 PM,23.484,0.0,,,
289,08/03/17 03:00:00 AM,22.142,0.0,,,
290,08/03/17 09:00:00 AM,21.569,35.0,,,
291,08/03/17 03:00:00 PM,32.291,432.0,,,
292,08/03/17 09:00:00 PM,23.677,0.0,,,
293,08/04/17 03:00:00 AM,20.901,0.0,,,
294,08/04/17 09:00:00 AM,19.662,43.0,,,
295,08/04/17 03:00:00 PM,28.357,432.0,,,
296,08/04/17 09:00:00 PM,21.378,0.0,,,
297,08/05/17 03:00:00 AM,17.950,0.0,,,
298,08/05/17 09:00:00 AM,16.332,22.0,,,
299,08/05/17 03:00:00 PM,25.708,704.0,,,
300,08/05/17 09:00:00 PM,19.567,0.0,,,
301,08/06/17 03:00:00 AM,17.665,0.0,,,
302,08/06/17 09:00:00 AM,19.187,192.0,,,
303,08/06/17 03:00:00 PM,23.100,184.0,,,
304,08/06/17 09:00:00 PM,19.662,0.0,,,
305,08/07/17 03:00:00 AM,18.331,0.0,,,
306,08/07/17 09:00:00 AM,18.711,72.0,,,
307,08/07/17 03:00:00 PM,28.357,480.0,,,
308,08/07/17 09:00:00 PM,21.569,0.0,,,
309,08/08/17 03:00:00 AM,18.901,0.0,,,
310,08/08/17 09:00:00 AM,19.662,46.0,,,
311,08/08/17 03:00:00 PM,28.853,480.0,,,
312,08/08/17 09:00:00 PM,22.142,0.0,,,
313,08/09/17 03:00:00 AM,19.472,0.0,,,
314,08/09/17 09:00:00 AM,18.901,41.0,,,
315,08/09/17 03:00:00 PM,28.953,480.0,,,
316,08/09/17 09:00:00 PM,21.282,0.0,,,
317,08/10/17 03:00:00 AM,19.282,0.0,,,
318,08/10/17 09:00:00 AM,18.996,62.0,,,
319,08/10/17 03:00:00 PM,23.869,72.0,,,
320,08/10/17 09:00:00 PM,20.234,0.0,,,
321,08/11/17 03:00:00 AM,19.092,0.0,,,
322,08/11/17 09:00:00 AM,18.616,54.0,,,
323,08/11/17 03:00:00 PM,26.879,864.0,,,
324,08/11/17 09:00:00 PM,19.758,0.0,,,
325,08/12/17 03:00:00 AM,17.284,0.0,,,
326,08/12/17 09:00:00 AM,15.664,52.0,,,
327,08/12/17 03:00:00 PM,22.812,672.0,,,
328,08/12/17 09:00:00 PM,16.046,0.0,,,
329,08/13/17 03:00:00 AM,13.558,0.0,,,
330,08/13/17 09:00:00 AM,11.625,144.0,,,
331,08/13/17 03:00:00 PM,13.461,208.0,,,
332,08/13/17 09:00:00 PM,12.497,0.0,,,
333,08/14/17 03:00:00 AM,9.472,0.0,,,
334,08/14/17 09:00:00 AM,8.978,42.0,,,
335,08/14/17 03:00:00 PM,18.616,672.0,,,
336,08/14/17 09:00:00 PM,12.883,0.0,,,
337,08/15/17 03:00:00 AM,11.041,0.0,,,
338,08/15/17 09:00:00 AM,10.944,107.0,,,
339,08/15/17 03:00:00 PM,18.426,432.0,,,
340,08/15/17 09:00:00 PM,14.517,0.0,,,
341,08/16/17 03:00:00 AM,12.690,0.0,,,
342,08/16/17 09:00:00 AM,12.497,16.0,,,
343,08/16/17 03:00:00 PM,22.908,400.0,,,
344,08/16/17 09:00:00 PM,16.713,0.0,,,
345,08/17/17 03:00:00 AM,14.325,0.0,,,
346,08/17/17 09:00:00 AM,13.654,20.0,,,
347,08/17/17 03:00:00 PM,22.812,416.0,,,
348,08/17/17 09:00:00 PM,17.379,0.0,,,
349,08/18/17 03:00:00 AM,14.996,0.0,,,
350,08/18/17 09:00:00 AM,14.613,14.0,,,
351,08/18/17 03:00:00 PM,23.581,368.0,,,
352,08/18/17 09:00:00 PM,16.523,0.0,,,
353,08/19/17 03:00:00 AM,13.750,0.0,,,
354,08/19/17 09:00:00 AM,11.916,24.0,,,
355,08/19/17 03:00:00 PM,20.519,384.0,,,
356,08/19/17 09:00:00 PM,15.473,0.0,,,
357,08/20/17 03:00:00 AM,12.497,0.0,,,
358,08/20/17 09:00:00 AM,12.207,17.0,,,
359,08/20/17 03:00:00 PM,21.855,368.0,,,
360,08/20/17 09:00:00 PM,16.808,0.0,,,
361,08/21/17 03:00:00 AM,14.900,0.0,,,
362,08/21/17 09:00:00 AM,16.903,51.0,,,
363,08/21/17 03:00:00 PM,25.125,448.0,,,
364,08/21/17 09:00:00 PM,19.853,0.0,,,
365,08/22/17 03:00:00 AM,16.808,0.0,,,
366,08/22/17 09:00:00 AM,17.094,109.0,,,
367,08/22/17 03:00:00 PM,23.581,496.0,,,
368,08/22/17 09:00:00 PM,17.570,0.0,,,
369,08/23/17 03:00:00 AM,16.141,0.0,,,
370,08/23/17 09:00:00 AM,16.808,101.0,,,
371,08/23/17 03:00:00 PM,22.525,480.0,,,
372,08/23/17 09:00:00 PM,16.141,0.0,,,
373,08/24/17 03:00:00 AM,13.654,0.0,,,
374,08/24/17 09:00:00 AM,13.269,118.0,,,
375,08/24/17 03:00:00 PM,17.570,512.0,,,
376,08/24/17 09:00:00 PM,12.787,0.0,,,
377,08/25/17 03:00:00 AM,10.846,0.0,,,
378,08/25/17 09:00:00 AM,10.259,14.0,,,
379,08/25/17 03:00:00 PM,21.187,400.0,,,
380,08/25/17 09:00:00 PM,15.951,0.0,,,
381,08/26/17 03:00:00 AM,14.517,0.0,,,
382,08/26/17 09:00:00 AM,15.569,37.0,,,
383,08/26/17 03:00:00 PM,26.390,400.0,,,
384,08/26/17 09:00:00 PM,20.615,0.0,,,
385,08/27/17 03:00:00 AM,18.996,0.0,,,
386,08/27/17 09:00:00 AM,21.760,66.0,,,
387,08/27/17 03:00:00 PM,29.152,512.0,,,
388,08/27/17 09:00:00 PM,23.292,0.0,,,
389,08/28/17 03:00:00 AM,21.569,0.0,,,
390,08/28/17 09:00:00 AM,22.142,73.0,,,
391,08/28/17 03:00:00 PM,29.552,480.0,,,
392,08/28/17 09:00:00 PM,23.100,0.0,,,
393,08/29/17 03:00:00 AM,21.091,0.0,,,
394,08/29/17 09:00:00 AM,21.091,88.0,,,
395,08/29/17 03:00:00 PM,25.610,480.0,,,
396,08/29/17 09:00:00 PM,19.758,0.0,,,
397,08/30/17 03:00:00 AM,16.427,0.0,,,
398,08/30/17 09:00:00 AM,14.804,91.0,,,
399,08/30/17 03:00:00 PM,20.329,320.0,,,
400,08/30/17 09:00:00 PM,15.091,0.0,,,
401,08/31/17 03:00:00 AM,13.365,0.0,,,
402,08/31/17 09:00:00 AM,13.750,10.0,,,
403,08/31/17 03:00:00 PM,23.100,368.0,,,
404,08/31/17 09:00:00 PM,18.996,0.0,,,
405,09/01/17 03:00:00 AM,18.140,0.0,,,
406,09/01/17 09:00:00 AM,20.043,36.0,,,
407,09/01/17 03:00:00 PM,28.159,448.0,,,
408,09/01/17 09:00:00 PM,23.773,0.0,,,
409,09/02/17 03:00:00 AM,22.238,0.0,,,
410,09/02/17 09:00:00 AM,23.677,89.0,,,
411,09/02/17 03:00:00 PM,30.862,448.0,,,
412,09/02/17 09:00:00 PM,24.835,0.0,,,
413,09/03/17 03:00:00 AM,23.484,0.0,,,
414,09/03/17 09:00:00 AM,23.869,103.0,,,
415,09/03/17 03:00:00 PM,29.352,464.0,,,
416,09/03/17 09:00:00 PM,23.196,0.0,,,
417,09/04/17 03:00:00 AM,21.855,0.0,,,
418,09/04/17 09:00:00 AM,23.004,94.0,,,
419,09/04/17 03:00:00 PM,28.754,432.0,,,
420,09/04/17 09:00:00 PM,24.062,0.0,,,
421,09/05/17 03:00:00 AM,23.292,0.0,,,
422,09/05/17 09:00:00 AM,22.046,66.0,,,
423,09/05/17 03:00:00 PM,28.456,320.0,,,
424,09/05/17 09:00:00 PM,20.901,0.0,,,
425,09/06/17 03:00:00 AM,18.616,0.0,,,
426,09/06/17 09:00:00 AM,20.710,57.0,,,
427,09/06/17 03:00:00 PM,21.951,352.0,,,
428,09/06/17 09:00:00 PM,18.045,0.0,,,
429,09/07/17 03:00:00 AM,18.045,0.0,,,
430,09/07/17 09:00:00 AM,17.665,30.0,,,
431,09/07/17 03:00:00 PM,19.377,91.0,,,
432,09/07/17 09:00:00 PM,15.378,0.0,,,
433,09/08/17 03:00:00 AM,14.996,0.0,,,
434,09/08/17 09:00:00 AM,14.421,53.0,,,
435,09/08/17 03:00:00 PM,17.950,200.0,,,
436,09/08/17 09:00:00 PM,14.134,0.0,,,
437,09/09/17 03:00:00 AM,13.461,0.0,,,
438,09/09/17 09:00:00 AM,13.558,34.0,,,
439,09/09/17 03:00:00 PM,18.331,480.0,,,
440,09/09/17 09:00:00 PM,14.421,0.0,,,
441,09/10/17 03:00:00 AM,12.110,0.0,,,
442,09/10/17 09:00:00 AM,12.401,42.0,,,
443,09/10/17 03:00:00 PM,20.615,400.0,,,
444,09/10/17 09:00:00 PM,17.094,0.0,,,
445,09/11/17 03:00:00 AM,16.332,0.0,,,
446,09/11/17 09:00:00 AM,17.284,16.0,,,
447,09/11/17 03:00:00 PM,27.075,352.0,,,
448,09/11/17 09:00:00 PM,20.805,0.0,,,
449,09/12/17 03:00:00 AM,19.187,0.0,,,
450,09/12/17 09:00:00 AM,18.521,24.0,,,
451,09/12/17 03:00:00 PM,23.677,320.0,,,
452,09/12/17 09:00:00 PM,18.331,0.0,,,
453,09/13/17 03:00:00 AM,15.282,0.0,,,
454,09/13/17 09:00:00 AM,13.269,21.0,,,
455,09/13/17 03:00:00 PM,18.996,352.0,,,
456,09/13/17 09:00:00 PM,12.013,0.0,,,
457,09/14/17 03:00:00 AM,10.651,0.0,,,
458,09/14/17 09:00:00 AM,9.077,30.0,,,
459,09/14/17 03:00:00 PM,15.187,496.0,,,
460,09/14/17 09:00:00 PM,10.748,0.0,,,
461,09/15/17 03:00:00 AM,9.176,0.0,,,
462,09/15/17 09:00:00 AM,9.373,45.0,,,
463,09/15/17 03:00:00 PM,16.332,368.0,,,
464,09/15/17 09:00:00 PM,12.013,0.0,,,
465,09/16/17 03:00:00 AM,11.139,0.0,,,
466,09/16/17 09:00:00 AM,11.819,99.0,,,
467,09/16/17 03:00:00 PM,16.332,152.0,,,
468,09/16/17 09:00:00 PM,13.076,0.0,,,
469,09/17/17 03:00:00 AM,9.866,0.0,,,
470,09/17/17 09:00:00 AM,8.182,75.0,,,
471,09/17/17 03:00:00 PM,11.334,72.0,,,
472,09/17/17 09:00:00 PM,9.275,0.0,,,
473,09/18/17 03:00:00 AM,7.179,0.0,,,
474,09/18/17 09:00:00 AM,4.727,20.0,,,
475,09/18/17 03:00:00 PM,5.552,57.0,,,
476,09/18/17 09:00:00 PM,4.623,0.0,,,
477,09/19/17 03:00:00 AM,3.998,0.0,,,
478,09/19/17 09:00:00 AM,3.788,7.0,,,
479,09/19/17 03:00:00 PM,4.934,106.0,,,
480,09/19/17 09:00:00 PM,5.141,0.0,,,
481,09/20/17 03:00:00 AM,6.370,0.0,,,
482,09/20/17 09:00:00 AM,3.683,20.0,,,
483,09/20/17 03:00:00 PM,3.049,48.0,,,
484,09/20/17 09:00:00 PM,1.764,0.0,,,
485,09/21/17 03:00:00 AM,2.410,0.0,,,
486,09/21/17 09:00:00 AM,2.624,35.0,,,
487,09/21/17 03:00:00 PM,5.037,352.0,,,
488,09/21/17 09:00:00 PM,3.998,0.0,,,
489,09/22/17 03:00:00 AM,2.943,0.0,,,
490,09/22/17 09:00:00 AM,2.943,14.0,,,
491,09/22/17 03:00:00 PM,7.079,168.0,,,
492,09/22/17 09:00:00 PM,5.037,0.0,,,
493,09/23/17 03:00:00 AM,4.311,0.0,,,
494,09/23/17 09:00:00 AM,5.655,107.0,,,
