"Plot Title: 10169162"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Stopped","End Of File"
1,05/25/17 03:00:00 PM,9.866,44.0,3.05,,,,
2,05/25/17 09:00:00 PM,5.860,0.0,3.03,,,,
3,05/26/17 03:00:00 AM,4.934,0.0,2.99,,,,
4,05/26/17 09:00:00 AM,10.259,352.0,3.03,,,,
5,05/26/17 03:00:00 PM,12.401,384.0,3.05,,,,
6,05/26/17 09:00:00 PM,9.077,0.0,3.03,,,,
7,05/27/17 03:00:00 AM,7.782,0.0,3.01,,,,
8,05/27/17 09:00:00 AM,14.230,384.0,3.03,,,,
9,05/27/17 03:00:00 PM,17.379,176.0,3.05,,,,
10,05/27/17 09:00:00 PM,11.041,0.0,3.01,,,,
11,05/28/17 03:00:00 AM,9.866,0.0,2.97,,,,
12,05/28/17 09:00:00 AM,14.709,432.0,3.01,,,,
13,05/28/17 03:00:00 PM,19.377,352.0,3.03,,,,
14,05/28/17 09:00:00 PM,12.110,0.0,2.99,,,,
15,05/29/17 03:00:00 AM,10.161,0.0,2.95,,,,
16,05/29/17 09:00:00 AM,16.523,400.0,2.99,,,,
17,05/29/17 03:00:00 PM,19.948,576.0,3.01,,,,
18,05/29/17 09:00:00 PM,13.365,0.0,2.99,,,,
19,05/30/17 03:00:00 AM,11.334,0.0,2.95,,,,
20,05/30/17 09:00:00 AM,12.013,464.0,2.95,,,,
21,05/30/17 03:00:00 PM,10.063,184.0,2.93,,,,
22,05/30/17 09:00:00 PM,8.282,0.0,2.91,,,,
23,05/31/17 03:00:00 AM,6.674,0.0,2.89,,,,
24,05/31/17 09:00:00 AM,11.236,800.0,2.91,,,,
25,05/31/17 03:00:00 PM,15.569,704.0,2.93,,,,
26,05/31/17 09:00:00 PM,9.965,0.0,2.91,,,,
27,06/01/17 03:00:00 AM,8.581,0.0,2.89,,,,
28,06/01/17 09:00:00 AM,9.768,432.0,2.89,,,,
29,06/01/17 03:00:00 PM,12.690,608.0,2.91,,,,
30,06/01/17 09:00:00 PM,8.680,0.0,2.89,,,,
31,06/02/17 03:00:00 AM,7.882,0.0,2.87,,,,
32,06/02/17 09:00:00 AM,11.334,480.0,2.89,,,,
33,06/02/17 03:00:00 PM,15.664,416.0,2.91,,,,
34,06/02/17 09:00:00 PM,10.944,0.0,2.89,,,,
35,06/03/17 03:00:00 AM,8.382,0.0,2.87,,,,
36,06/03/17 09:00:00 AM,10.357,432.0,2.87,,,,
37,06/03/17 03:00:00 PM,14.900,800.0,2.91,,,,
38,06/03/17 09:00:00 PM,8.382,0.0,2.87,,,,
39,06/04/17 03:00:00 AM,6.877,0.0,2.87,,,,
40,06/04/17 09:00:00 AM,9.669,464.0,2.85,,,,
41,06/04/17 03:00:00 PM,11.139,576.0,2.87,,,,
42,06/04/17 09:00:00 PM,5.450,0.0,2.83,,,,
43,06/05/17 03:00:00 AM,3.998,0.0,2.83,,,,
44,06/05/17 09:00:00 AM,10.651,432.0,2.85,,,,
45,06/05/17 03:00:00 PM,16.523,480.0,2.89,,,,
46,06/05/17 09:00:00 PM,11.334,0.0,2.87,,,,
47,06/06/17 03:00:00 AM,9.373,0.0,2.87,,,,
48,06/06/17 09:00:00 AM,15.091,480.0,2.87,,,,
49,06/06/17 03:00:00 PM,18.426,496.0,2.91,,,,
50,06/06/17 09:00:00 PM,12.401,0.0,2.87,,,,
51,06/07/17 03:00:00 AM,11.139,0.0,2.85,,,,
52,06/07/17 09:00:00 AM,16.903,896.0,2.87,,,,
53,06/07/17 03:00:00 PM,18.616,432.0,2.89,,,,
54,06/07/17 09:00:00 PM,12.013,0.0,2.85,,,,
