"Plot Title: 10169166"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Coupler Attached","Coupler Detached","Stopped","End Of File"
1,05/23/17 03:00:00 PM,21.282,304.0,2.81,,,,,
2,05/23/17 09:00:00 PM,13.269,0.0,2.87,,,,,
3,05/24/17 03:00:00 AM,8.382,0.0,2.87,,,,,
4,05/24/17 09:00:00 AM,6.775,109.0,2.87,,,,,
5,05/24/17 03:00:00 PM,11.819,368.0,2.93,,,,,
6,05/24/17 09:00:00 PM,6.166,0.0,2.87,,,,,
7,05/25/17 03:00:00 AM,5.141,0.0,2.87,,,,,
8,05/25/17 09:00:00 AM,6.064,106.0,2.87,,,,,
9,05/25/17 03:00:00 PM,9.866,124.0,2.89,,,,,
10,05/25/17 09:00:00 PM,7.882,0.0,2.87,,,,,
11,05/26/17 03:00:00 AM,6.370,0.0,2.85,,,,,
12,05/26/17 09:00:00 AM,8.382,110.0,2.87,,,,,
13,05/26/17 03:00:00 PM,17.094,336.0,2.93,,,,,
14,05/26/17 09:00:00 PM,12.207,0.0,2.89,,,,,
15,05/27/17 03:00:00 AM,11.041,0.0,2.85,,,,,
16,05/27/17 09:00:00 AM,13.076,112.0,2.87,,,,,
17,05/27/17 03:00:00 PM,20.615,496.0,2.95,,,,,
18,05/27/17 09:00:00 PM,15.091,0.0,2.89,,,,,
19,05/28/17 03:00:00 AM,12.401,0.0,2.85,,,,,
20,05/28/17 09:00:00 AM,14.996,106.0,2.89,,,,,
21,05/28/17 03:00:00 PM,22.525,304.0,2.95,,,,,
22,05/28/17 09:00:00 PM,15.569,0.0,2.87,,,,,
23,05/29/17 03:00:00 AM,13.269,0.0,2.85,,,,,
24,05/29/17 09:00:00 AM,15.951,114.0,2.87,,,,,
25,05/29/17 03:00:00 PM,21.760,368.0,2.93,,,,,
26,05/29/17 09:00:00 PM,15.951,0.0,2.87,,,,,
27,05/30/17 03:00:00 AM,12.980,0.0,2.85,,,,,
28,05/30/17 09:00:00 AM,11.528,240.0,2.83,,,,,
29,05/30/17 03:00:00 PM,10.063,69.0,2.81,,,,,
30,05/30/17 09:00:00 PM,9.077,0.0,2.81,,,,,
31,05/31/17 03:00:00 AM,7.079,0.0,2.77,,,,,
32,05/31/17 09:00:00 AM,9.373,368.0,2.79,,,,,
33,05/31/17 03:00:00 PM,15.855,400.0,2.85,,,,,
34,05/31/17 09:00:00 PM,10.651,0.0,2.83,,,,,
35,06/01/17 03:00:00 AM,8.680,0.0,2.81,,,,,
36,06/01/17 09:00:00 AM,8.779,128.0,2.81,,,,,
37,06/01/17 03:00:00 PM,11.916,512.0,2.83,,,,,
38,06/01/17 09:00:00 PM,9.768,0.0,2.81,,,,,
39,06/02/17 03:00:00 AM,7.983,0.0,2.81,,,,,
40,06/02/17 09:00:00 AM,9.373,99.0,2.81,,,,,
41,06/02/17 03:00:00 PM,16.523,304.0,2.89,,,,,
42,06/02/17 09:00:00 PM,12.304,0.0,2.85,,,,,
43,06/03/17 03:00:00 AM,9.866,0.0,2.83,,,,,
44,06/03/17 09:00:00 AM,9.472,136.0,2.83,,,,,
45,06/03/17 03:00:00 PM,14.900,496.0,2.87,,,,,
46,06/03/17 09:00:00 PM,8.978,0.0,2.85,,,,,
47,06/04/17 03:00:00 AM,7.682,0.0,2.81,,,,,
48,06/04/17 09:00:00 AM,8.082,288.0,2.81,,,,,
49,06/04/17 03:00:00 PM,10.259,384.0,2.83,,,,,
50,06/04/17 09:00:00 PM,6.877,0.0,2.81,,,,,
51,06/05/17 03:00:00 AM,5.244,0.0,2.77,,,,,
52,06/05/17 09:00:00 AM,8.680,96.0,2.83,,,,,
53,06/05/17 03:00:00 PM,17.284,304.0,2.89,,,,,
54,06/05/17 09:00:00 PM,12.594,0.0,2.87,,,,,
55,06/06/17 03:00:00 AM,10.455,0.0,2.85,,,,,
56,06/06/17 09:00:00 AM,12.690,97.0,2.85,,,,,
57,06/06/17 03:00:00 PM,19.662,304.0,2.89,,,,,
58,06/06/17 09:00:00 PM,14.038,0.0,2.89,,,,,
59,06/07/17 03:00:00 AM,12.497,0.0,2.85,,,,,
60,06/07/17 09:00:00 AM,14.900,240.0,2.87,,,,,
61,06/07/17 03:00:00 PM,17.855,368.0,2.89,,,,,
62,06/07/17 09:00:00 PM,11.916,0.0,2.85,,,,,
63,06/08/17 03:00:00 AM,10.455,0.0,2.83,,,,,
64,06/08/17 09:00:00 AM,8.879,192.0,2.83,,,,,
65,06/08/17 03:00:00 PM,8.082,168.0,2.81,,,,,
66,06/08/17 09:00:00 PM,5.552,0.0,2.77,,,,,
67,06/09/17 03:00:00 AM,4.727,0.0,2.77,,,,,
68,06/09/17 09:00:00 AM,5.655,416.0,2.75,Logged,,,,
69,06/09/17 03:00:00 PM,2.195,144.0,2.74,,,,,
70,06/09/17 09:00:00 PM,3.049,0.0,2.74,,,,,
71,06/10/17 03:00:00 AM,2.837,0.0,2.74,,,,,
72,06/10/17 09:00:00 AM,3.578,232.0,2.74,,,,,
73,06/10/17 03:00:00 PM,4.623,36.0,2.75,,,,,
74,06/10/17 09:00:00 PM,3.049,0.0,2.74,,,,,
75,06/11/17 03:00:00 AM,2.837,0.0,2.74,,,,,
76,06/11/17 09:00:00 AM,4.519,144.0,2.75,,,,,
77,06/11/17 03:00:00 PM,6.573,232.0,2.75,,,,,
78,06/11/17 09:00:00 PM,5.757,0.0,2.75,,,,,
79,06/12/17 03:00:00 AM,5.244,0.0,2.74,,,,,
80,06/12/17 09:00:00 AM,4.727,49.0,2.74,,,,,
81,06/12/17 03:00:00 PM,5.244,42.0,2.72,,,,,
82,06/12/17 09:00:00 PM,4.519,0.0,2.72,,,,,
83,06/13/17 03:00:00 AM,3.788,0.0,2.72,,,,,
84,06/13/17 09:00:00 AM,3.788,144.0,2.70,,,,,
85,06/13/17 03:00:00 PM,5.962,320.0,2.70,,,,,
86,06/13/17 09:00:00 PM,4.727,0.0,2.70,,,,,
87,06/14/17 03:00:00 AM,4.415,0.0,2.68,,,,,
88,06/14/17 09:00:00 AM,6.674,304.0,2.68,,,,,
89,06/14/17 03:00:00 PM,11.334,288.0,2.72,,,,,
90,06/14/17 09:00:00 PM,8.082,0.0,2.68,,,,,
91,06/15/17 03:00:00 AM,7.381,0.0,2.68,,,,,
92,06/15/17 09:00:00 AM,8.182,144.0,2.68,,,,,
