"Plot Title: 10169147"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, lum/ft²","Batt, V","Bad Battery","Good Battery","Coupler Attached","Stopped","End Of File"
392,08/29/17 09:00:00 AM,21.569,176.0,2.91,,,,,
393,08/29/17 03:00:00 PM,25.416,400.0,2.91,,,,,
394,08/29/17 09:00:00 PM,19.282,0.0,2.91,,,,,
395,08/30/17 03:00:00 AM,16.141,0.0,2.89,,,,,
396,08/30/17 09:00:00 AM,15.760,168.0,2.87,,,,,
397,08/30/17 03:00:00 PM,21.187,368.0,2.89,,,,,
398,08/30/17 09:00:00 PM,14.996,0.0,2.89,,,,,
399,08/31/17 03:00:00 AM,13.461,0.0,2.87,,,,,
400,08/31/17 09:00:00 AM,14.804,102.0,2.89,,,,,
401,08/31/17 03:00:00 PM,23.677,336.0,2.91,,,,,
402,08/31/17 09:00:00 PM,18.616,0.0,2.89,,,,,
403,09/01/17 03:00:00 AM,17.665,0.0,2.89,,,,,
404,09/01/17 09:00:00 AM,20.615,114.0,2.89,,,,,
405,09/01/17 03:00:00 PM,27.961,336.0,2.93,,,,,
406,09/01/17 09:00:00 PM,22.717,0.0,2.91,,,,,
407,09/02/17 03:00:00 AM,22.142,0.0,2.91,,,,,
408,09/02/17 09:00:00 AM,23.581,152.0,2.93,,,,,
409,09/02/17 03:00:00 PM,30.255,336.0,2.93,,,,,
410,09/02/17 09:00:00 PM,23.581,0.0,2.93,,,,,
411,09/03/17 03:00:00 AM,23.004,0.0,2.93,,,,,
412,09/03/17 09:00:00 AM,24.062,152.0,2.93,,,,,
413,09/03/17 03:00:00 PM,29.152,304.0,2.93,,,,,
414,09/03/17 09:00:00 PM,22.333,0.0,2.93,,,,,
415,09/04/17 03:00:00 AM,21.282,0.0,2.91,,,,,
416,09/04/17 09:00:00 AM,23.388,152.0,2.93,,,,,
417,09/04/17 03:00:00 PM,29.652,272.0,2.95,,Logged,,,
418,09/04/17 09:00:00 PM,24.448,0.0,2.93,,,,,
419,09/05/17 03:00:00 AM,22.908,0.0,2.93,,,,,
420,09/05/17 09:00:00 AM,22.717,240.0,2.93,,,,,
421,09/05/17 03:00:00 PM,27.961,336.0,2.93,,,,,
422,09/05/17 09:00:00 PM,20.234,0.0,2.91,,,,,
423,09/06/17 03:00:00 AM,19.092,0.0,2.91,,,,,
424,09/06/17 09:00:00 AM,20.805,192.0,2.91,,,,,
425,09/06/17 03:00:00 PM,23.196,288.0,2.93,,,,,
426,09/06/17 09:00:00 PM,18.236,0.0,2.91,,,,,
427,09/07/17 03:00:00 AM,18.331,0.0,2.91,,,,,
428,09/07/17 09:00:00 AM,17.094,128.0,2.89,,,,,
429,09/07/17 03:00:00 PM,16.903,1152.0,2.89,,,,,
430,09/07/17 09:00:00 PM,15.091,0.0,2.87,,,,,
431,09/08/17 03:00:00 AM,14.804,0.0,2.89,,,,,
432,09/08/17 09:00:00 AM,14.804,184.0,2.89,,,,,
433,09/08/17 03:00:00 PM,17.284,272.0,2.89,,,,,
434,09/08/17 09:00:00 PM,13.942,0.0,2.87,,,,,
435,09/09/17 03:00:00 AM,13.461,0.0,2.87,,,,,
436,09/09/17 09:00:00 AM,13.942,200.0,2.87,,,,,
437,09/09/17 03:00:00 PM,17.760,320.0,2.89,,,,,
438,09/09/17 09:00:00 PM,13.846,0.0,2.87,,,,,
439,09/10/17 03:00:00 AM,12.401,0.0,2.85,,,,,
440,09/10/17 09:00:00 AM,13.076,96.0,2.85,,,,,
441,09/10/17 03:00:00 PM,20.996,320.0,2.89,,,,,
442,09/10/17 09:00:00 PM,15.951,0.0,2.87,,,,,
443,09/11/17 03:00:00 AM,16.237,0.0,2.87,,,,,
444,09/11/17 09:00:00 AM,18.140,100.0,2.89,,,,,
445,09/11/17 03:00:00 PM,26.781,320.0,2.91,,,,,
446,09/11/17 09:00:00 PM,20.138,0.0,2.89,,,,,
447,09/12/17 03:00:00 AM,19.567,0.0,2.91,,,,,
448,09/12/17 09:00:00 AM,18.901,99.0,2.91,,,,,
449,09/12/17 03:00:00 PM,24.738,352.0,2.93,,,,,
450,09/12/17 09:00:00 PM,17.855,0.0,2.89,,,,,
451,09/13/17 03:00:00 AM,15.091,0.0,2.87,,,,,
452,09/13/17 09:00:00 AM,14.325,102.0,2.89,,,,,
453,09/13/17 03:00:00 PM,19.853,304.0,2.89,,,,,
454,09/13/17 09:00:00 PM,12.013,0.0,2.87,,,,,
455,09/14/17 03:00:00 AM,11.139,0.0,2.85,,,,,
456,09/14/17 09:00:00 AM,9.866,94.0,2.85,,,,,
457,09/14/17 03:00:00 PM,16.427,304.0,2.87,,,,,
458,09/14/17 09:00:00 PM,10.846,0.0,2.85,,,,,
459,09/15/17 03:00:00 AM,9.571,0.0,2.87,,,,,
460,09/15/17 09:00:00 AM,10.553,104.0,2.85,,,,,
461,09/15/17 03:00:00 PM,17.379,304.0,2.87,,,,,
462,09/15/17 09:00:00 PM,11.916,0.0,2.85,,,,,
463,09/16/17 03:00:00 AM,11.819,0.0,2.85,,,,,
464,09/16/17 09:00:00 AM,13.076,184.0,2.85,,,,,
465,09/16/17 03:00:00 PM,16.523,120.0,2.87,,,,,
466,09/16/17 09:00:00 PM,13.076,0.0,2.85,,,,,
467,09/17/17 03:00:00 AM,9.768,0.0,2.85,,,,,
468,09/17/17 09:00:00 AM,9.275,98.0,2.85,,,,,
469,09/17/17 03:00:00 PM,10.846,121.0,2.85,,,,,
470,09/17/17 09:00:00 PM,9.472,0.0,2.85,,,,,
471,09/18/17 03:00:00 AM,6.775,0.0,2.83,,,,,
472,09/18/17 09:00:00 AM,4.831,28.0,2.81,,,,,
473,09/18/17 03:00:00 PM,5.860,3.0,2.81,,,,,
474,09/18/17 09:00:00 PM,4.519,0.0,2.81,,,,,
475,09/19/17 03:00:00 AM,3.893,0.0,2.81,,,,,
476,09/19/17 09:00:00 AM,3.578,12.0,2.79,,,,,
477,09/19/17 03:00:00 PM,5.141,24.0,2.79,,,,,
478,09/19/17 09:00:00 PM,5.450,0.0,2.79,,,,,
479,09/20/17 03:00:00 AM,6.471,0.0,2.81,,,,,
480,09/20/17 09:00:00 AM,4.102,17.0,2.81,,,,,
481,09/20/17 03:00:00 PM,3.788,103.0,2.79,,,,,
482,09/20/17 09:00:00 PM,2.303,0.0,2.77,,,,,
483,09/21/17 03:00:00 AM,2.837,0.0,2.79,,,,,
484,09/21/17 09:00:00 AM,3.155,73.0,2.79,,,,,
485,09/21/17 03:00:00 PM,5.244,152.0,2.79,,,,,
486,09/21/17 09:00:00 PM,3.998,0.0,2.79,,,,,
487,09/22/17 03:00:00 AM,3.155,0.0,2.79,,,,,
488,09/22/17 09:00:00 AM,3.893,81.0,2.79,,,,,
489,09/22/17 03:00:00 PM,6.775,98.0,2.81,,,,,
490,09/22/17 09:00:00 PM,5.141,0.0,2.79,,,,,
491,09/23/17 03:00:00 AM,4.727,0.0,2.81,,,,,
492,09/23/17 09:00:00 AM,6.674,160.0,2.81,,,,,
493,09/23/17 03:00:00 PM,9.472,368.0,2.83,,,,,
494,09/23/17 09:00:00 PM,7.280,0.0,2.81,,,,,
495,09/24/17 03:00:00 AM,6.471,0.0,2.81,,,,,
496,09/24/17 09:00:00 AM,7.280,122.0,2.81,,,,,
497,09/24/17 03:00:00 PM,13.365,272.0,2.85,,,,,
498,09/24/17 09:00:00 PM,9.571,0.0,2.85,,,,,
499,09/25/17 03:00:00 AM,8.779,0.0,2.83,,,,,
500,09/25/17 09:00:00 AM,9.768,122.0,2.83,,,,,
501,09/25/17 03:00:00 PM,12.304,240.0,2.85,,,,,
502,09/25/17 09:00:00 PM,10.161,0.0,2.83,,,,,
503,09/26/17 03:00:00 AM,8.879,0.0,2.83,,,,,
504,09/26/17 09:00:00 AM,10.553,76.0,2.83,,,,,
505,09/26/17 03:00:00 PM,16.523,336.0,2.85,,,,,
506,09/26/17 09:00:00 PM,12.594,0.0,2.85,,,,,
507,09/27/17 03:00:00 AM,11.236,0.0,2.85,,,,,
508,09/27/17 09:00:00 AM,11.431,78.0,2.85,,,,,
509,09/27/17 03:00:00 PM,17.950,272.0,2.87,,,,,
510,09/27/17 09:00:00 PM,13.654,0.0,2.85,,,,,
511,09/28/17 03:00:00 AM,12.401,0.0,2.85,,,,,
512,09/28/17 09:00:00 AM,13.461,78.0,2.85,,,,,
513,09/28/17 03:00:00 PM,19.853,256.0,2.87,,,,,
514,09/28/17 09:00:00 PM,14.325,0.0,2.87,,,,,
515,09/29/17 03:00:00 AM,13.076,0.0,2.85,,,,,
516,09/29/17 09:00:00 AM,11.041,97.0,2.85,,,,,
517,09/29/17 03:00:00 PM,10.748,136.0,2.85,,,,,
518,09/29/17 09:00:00 PM,8.879,0.0,2.85,,,,,
519,09/30/17 03:00:00 AM,6.166,0.0,2.83,,,,,
520,09/30/17 09:00:00 AM,6.370,95.0,2.83,,,,,
521,09/30/17 03:00:00 PM,7.079,336.0,2.83,,,,,
522,09/30/17 09:00:00 PM,5.655,0.0,2.81,,,,,
523,10/01/17 03:00:00 AM,5.141,0.0,2.81,,,,,
524,10/01/17 09:00:00 AM,5.141,136.0,2.81,,,,,
525,10/01/17 03:00:00 PM,6.573,96.0,2.81,,,,,
526,10/01/17 09:00:00 PM,4.727,0.0,2.81,,,,,
527,10/02/17 03:00:00 AM,3.683,0.0,2.81,,,,,
528,10/02/17 09:00:00 AM,3.788,152.0,2.81,,,,,
529,10/02/17 03:00:00 PM,6.166,86.0,2.81,,,,,
530,10/02/17 09:00:00 PM,3.472,0.0,2.79,,,,,
531,10/03/17 03:00:00 AM,3.683,0.0,2.79,,,,,
532,10/03/17 09:00:00 AM,4.207,176.0,2.81,,,,,
533,10/03/17 03:00:00 PM,8.082,272.0,2.83,,,,,
534,10/03/17 09:00:00 PM,4.415,0.0,2.81,,,,,
535,10/04/17 03:00:00 AM,4.102,0.0,2.81,,,,,
536,10/04/17 09:00:00 AM,5.655,68.0,2.79,,,,,
537,10/04/17 03:00:00 PM,12.207,240.0,2.85,,,,,
538,10/04/17 09:00:00 PM,7.682,0.0,2.83,,,,,
539,10/05/17 03:00:00 AM,6.877,0.0,2.81,,,,,
540,10/05/17 09:00:00 AM,7.079,68.0,2.81,,,,,
541,10/05/17 03:00:00 PM,13.750,248.0,2.85,,,,,
542,10/05/17 09:00:00 PM,9.373,0.0,2.85,,,,,
543,10/06/17 03:00:00 AM,8.581,0.0,2.83,,,,,
544,10/06/17 09:00:00 AM,8.879,70.0,2.83,,,,,
545,10/06/17 03:00:00 PM,13.654,240.0,2.85,,,,,
546,10/06/17 09:00:00 PM,9.669,0.0,2.83,,,,,
547,10/07/17 03:00:00 AM,6.471,0.0,2.81,,,,,
548,10/07/17 09:00:00 AM,5.962,34.0,2.81,,,,,
549,10/07/17 03:00:00 PM,6.166,66.0,2.81,,,,,
550,10/07/17 09:00:00 PM,4.623,0.0,2.81,,,,,
551,10/08/17 03:00:00 AM,3.683,0.0,2.81,,,,,
552,10/08/17 09:00:00 AM,4.311,107.0,2.81,,,,,
553,10/08/17 03:00:00 PM,7.079,38.0,2.81,,,,,
554,10/08/17 09:00:00 PM,4.415,0.0,2.81,,,,,
555,10/09/17 03:00:00 AM,3.472,0.0,2.79,,,,,
556,10/09/17 09:00:00 AM,4.102,112.0,2.81,,,,,
557,10/09/17 03:00:00 PM,10.357,224.0,2.83,,,,,
558,10/09/17 09:00:00 PM,7.882,0.0,2.83,,,,,
559,10/10/17 03:00:00 AM,7.882,0.0,2.83,,,,,
560,10/10/17 09:00:00 AM,5.962,119.0,2.81,,,,,
561,10/10/17 03:00:00 PM,7.682,83.0,2.83,,,,,
562,10/10/17 09:00:00 PM,2.730,0.0,2.79,,,,,
563,10/11/17 03:00:00 AM,1.656,0.0,2.77,,,,,
564,10/11/17 09:00:00 AM,1.548,61.0,2.77,,,,,
565,10/11/17 03:00:00 PM,0.674,46.0,2.77,,,,,
566,10/11/17 09:00:00 PM,0.784,0.0,2.77,,,,,
567,10/12/17 03:00:00 AM,1.112,0.0,2.77,,,,,
568,10/12/17 09:00:00 AM,0.232,44.0,2.75,Logged,,,,
569,10/12/17 03:00:00 PM,0.121,8.0,2.75,,,,,
570,10/12/17 09:00:00 PM,0.121,0.0,2.75,,,,,
571,10/13/17 03:00:00 AM,0.121,0.0,2.75,,,,,
572,10/13/17 09:00:00 AM,0.232,32.0,2.75,,,,,
573,10/13/17 03:00:00 PM,0.232,21.0,2.75,,,,,
574,10/13/17 09:00:00 PM,0.121,0.0,2.75,,,,,
575,10/14/17 03:00:00 AM,0.232,0.0,2.75,,,,,
576,10/14/17 09:00:00 AM,0.121,11.0,2.75,,,,,
577,10/14/17 03:00:00 PM,0.232,48.0,2.75,,,,,
578,10/14/17 09:00:00 PM,0.232,0.0,2.75,,,,,
579,10/15/17 03:00:00 AM,0.343,0.0,2.75,,,,,
580,10/15/17 09:00:00 AM,1.656,85.0,2.75,,,,,
581,10/15/17 03:00:00 PM,9.176,160.0,2.83,,,,,
582,10/15/17 09:00:00 PM,6.370,0.0,2.81,,,,,
583,10/16/17 03:00:00 AM,7.381,0.0,2.81,,,,,
584,10/16/17 09:00:00 AM,7.983,64.0,2.81,,,,,
585,10/16/17 03:00:00 PM,13.461,208.0,2.85,,,,,
586,10/16/17 09:00:00 PM,10.063,0.0,2.83,,,,,
587,10/17/17 03:00:00 AM,9.768,0.0,2.83,,,,,
588,10/17/17 09:00:00 AM,8.282,56.0,2.83,,,,,
589,10/17/17 03:00:00 PM,11.625,232.0,2.85,,,,,
590,10/17/17 09:00:00 PM,8.481,0.0,2.83,,,,,
591,10/18/17 03:00:00 AM,8.779,0.0,2.85,,,,,
592,10/18/17 09:00:00 AM,9.373,113.0,2.85,,,,,
593,10/18/17 03:00:00 PM,13.461,200.0,2.85,,,,,
594,10/18/17 09:00:00 PM,9.571,0.0,2.85,,,,,
595,10/19/17 03:00:00 AM,7.983,0.0,2.83,,,,,
596,10/19/17 09:00:00 AM,8.680,25.0,2.85,,,,,
597,10/19/17 03:00:00 PM,6.775,18.0,2.83,,,,,
598,10/19/17 09:00:00 PM,0.343,0.0,2.77,,,,,
599,10/20/17 03:00:00 AM,0.784,0.0,2.77,,,,,
600,10/20/17 09:00:00 AM,1.221,22.0,2.77,,,,,
601,10/20/17 03:00:00 PM,0.784,48.0,2.77,,,,,
602,10/20/17 09:00:00 PM,0.893,0.0,2.77,,,,,
603,10/21/17 03:00:00 AM,0.121,0.0,2.75,,,,,
604,10/21/17 09:00:00 AM,2.943,20.0,2.79,,,,,
605,10/21/17 03:00:00 PM,6.573,24.0,2.81,,,,,
606,10/21/17 09:00:00 PM,8.282,0.0,2.83,,,,,
607,10/22/17 03:00:00 AM,8.082,0.0,2.83,,,,,
608,10/22/17 09:00:00 AM,7.782,5.0,2.83,,,,,
609,10/22/17 03:00:00 PM,7.983,99.0,2.83,,,,,
610,10/22/17 09:00:00 PM,6.978,0.0,2.81,,,,,
611,10/23/17 03:00:00 AM,5.655,0.0,2.81,,,,,
612,10/23/17 09:00:00 AM,5.450,44.0,2.81,,,,,
613,10/23/17 03:00:00 PM,12.594,184.0,2.85,,,,,
614,10/23/17 09:00:00 PM,9.571,0.0,2.85,,,,,
615,10/24/17 03:00:00 AM,8.978,0.0,2.85,,,,,
616,10/24/17 09:00:00 AM,9.176,48.0,2.85,,,,,
617,10/24/17 03:00:00 PM,15.855,200.0,2.85,,,,,
618,10/24/17 09:00:00 PM,13.076,0.0,2.85,,,,,
619,10/25/17 03:00:00 AM,12.207,0.0,2.85,,,,,
620,10/25/17 09:00:00 AM,10.748,44.0,2.85,,,,,
621,10/25/17 03:00:00 PM,14.421,176.0,2.87,,,,,
622,10/25/17 09:00:00 PM,10.357,0.0,2.85,,,,,
623,10/26/17 03:00:00 AM,9.176,0.0,2.85,,,,,
624,10/26/17 09:00:00 AM,9.472,44.0,2.85,,,,,
625,10/26/17 03:00:00 PM,13.846,192.0,2.85,,,,,
626,10/26/17 09:00:00 PM,10.553,0.0,2.85,,,,,
627,10/27/17 03:00:00 AM,9.866,0.0,2.85,,,,,
628,10/27/17 09:00:00 AM,10.455,41.0,2.85,,,,,
629,10/27/17 03:00:00 PM,16.046,184.0,2.85,,,,,
630,10/27/17 09:00:00 PM,12.401,0.0,2.85,,,,,
631,10/28/17 03:00:00 AM,11.819,0.0,2.85,,,,,
632,10/28/17 09:00:00 AM,12.883,39.0,2.85,,,,,
633,10/28/17 03:00:00 PM,18.045,184.0,2.87,,,,,
634,10/28/17 09:00:00 PM,13.269,0.0,2.87,,,,,
635,10/29/17 03:00:00 AM,12.013,0.0,2.85,,,,,
636,10/29/17 09:00:00 AM,11.236,38.0,2.85,,,,,
637,10/29/17 03:00:00 PM,14.038,184.0,2.87,,,,,
638,10/29/17 09:00:00 PM,7.481,0.0,2.85,,,,,
639,10/30/17 03:00:00 AM,6.064,0.0,2.83,,,,,
640,10/30/17 09:00:00 AM,3.472,42.0,2.81,,,,,
641,10/30/17 03:00:00 PM,6.370,200.0,2.83,,,,,
642,10/30/17 09:00:00 PM,2.730,0.0,2.81,,,,,
643,10/31/17 03:00:00 AM,4.415,0.0,2.83,,,,,
644,10/31/17 09:00:00 AM,6.674,32.0,2.83,,,,,
645,10/31/17 03:00:00 PM,13.173,184.0,2.85,,,,,
646,10/31/17 09:00:00 PM,8.581,0.0,2.85,,,,,
647,11/01/17 03:00:00 AM,6.877,0.0,2.83,,,,,
648,11/01/17 09:00:00 AM,5.037,33.0,2.81,,,,,
649,11/01/17 03:00:00 PM,6.573,144.0,2.83,,,,,
650,11/01/17 09:00:00 PM,4.519,0.0,2.83,,,,,
651,11/02/17 03:00:00 AM,3.261,0.0,2.81,,,,,
652,11/02/17 09:00:00 AM,3.049,31.0,2.81,,,,,
653,11/02/17 03:00:00 PM,3.367,7.0,2.81,,,,,
654,11/02/17 09:00:00 PM,0.893,0.0,2.77,,,,,
655,11/03/17 03:00:00 AM,0.121,0.0,2.77,,,,,
656,11/03/17 09:00:00 AM,0.232,5.0,2.77,,,,,
657,11/03/17 03:00:00 PM,0.232,4.0,2.77,,,,,
658,11/03/17 09:00:00 PM,0.232,0.0,2.77,,,,,
659,11/04/17 03:00:00 AM,0.232,0.0,2.77,,,,,
660,11/04/17 09:00:00 AM,0.232,4.0,2.77,,,,,
661,11/04/17 03:00:00 PM,0.232,4.0,2.77,,,,,
662,11/04/17 09:00:00 PM,0.232,0.0,2.75,,,,,
663,11/05/17 03:00:00 AM,0.232,0.0,2.75,,,,,
664,11/05/17 09:00:00 AM,0.232,0.0,2.75,,,,,
665,11/05/17 03:00:00 PM,0.232,0.0,2.75,,,,,
666,11/05/17 09:00:00 PM,0.232,0.0,2.75,,,,,
667,11/06/17 03:00:00 AM,0.232,0.0,2.75,,,,,
668,11/06/17 09:00:00 AM,0.343,1.0,2.75,,,,,
669,11/06/17 03:00:00 PM,0.232,0.0,2.75,,,,,
670,11/06/17 09:00:00 PM,0.343,0.0,2.75,,,,,
671,11/07/17 03:00:00 AM,0.232,0.0,2.75,,,,,
672,11/07/17 09:00:00 AM,0.343,0.0,2.75,,,,,
673,11/07/17 03:00:00 PM,0.343,0.0,2.75,,,,,
674,11/07/17 09:00:00 PM,0.343,0.0,2.75,,,,,
675,11/08/17 03:00:00 AM,0.343,0.0,2.75,,,,,
676,11/08/17 09:00:00 AM,0.232,0.0,2.75,,,,,
677,11/08/17 03:00:00 PM,0.232,1.0,2.75,,,,,
678,11/08/17 09:00:00 PM,0.232,0.0,2.75,,,,,
679,11/09/17 03:00:00 AM,0.232,0.0,2.75,,,,,
680,11/09/17 09:00:00 AM,0.232,3.0,2.75,,,,,
681,11/09/17 03:00:00 PM,0.343,50.0,2.75,,,,,
682,11/09/17 09:00:00 PM,0.343,0.0,2.75,,,,,
683,11/10/17 03:00:00 AM,0.453,0.0,2.75,,,,,
684,11/10/17 09:00:00 AM,1.112,30.0,2.77,,,,,
685,11/10/17 03:00:00 PM,1.330,6.0,2.77,,,,,
686,11/10/17 09:00:00 PM,1.330,0.0,2.77,,,,,
687,11/11/17 03:00:00 AM,1.980,0.0,2.77,,,,,
688,11/11/17 09:00:00 AM,2.303,58.0,2.77,,,,,
689,11/11/17 03:00:00 PM,4.102,94.0,2.79,,,,,
690,11/11/17 09:00:00 PM,3.155,0.0,2.79,,,,,
691,11/12/17 03:00:00 AM,2.837,0.0,2.79,,,,,
692,11/12/17 09:00:00 AM,3.472,102.0,2.79,,,,,
693,11/12/17 03:00:00 PM,5.037,37.0,2.79,,,,,
694,11/12/17 09:00:00 PM,4.311,0.0,2.81,,,,,
695,11/13/17 03:00:00 AM,4.623,0.0,2.81,,,,,
696,11/13/17 09:00:00 AM,0.784,13.0,2.77,,,,,
697,11/13/17 03:00:00 PM,1.872,184.0,2.77,,,,,
698,11/13/17 09:00:00 PM,0.121,0.0,2.75,,,,,
699,11/14/17 03:00:00 AM,0.121,0.0,2.75,,,,,
700,11/14/17 09:00:00 AM,0.121,9.0,2.75,,,,,
701,11/14/17 03:00:00 PM,1.003,152.0,2.77,,,,,
702,11/14/17 09:00:00 PM,1.003,0.0,2.77,,,,,
703,11/15/17 03:00:00 AM,1.548,0.0,2.77,,,,,
704,11/15/17 09:00:00 AM,2.943,19.0,2.79,,,,,
705,11/15/17 03:00:00 PM,3.261,10.0,2.79,,,,,
706,11/15/17 09:00:00 PM,0.232,0.0,2.75,,,,,
707,11/16/17 03:00:00 AM,0.121,0.0,2.75,,,,,
708,11/16/17 09:00:00 AM,0.232,8.0,2.75,,,,,
709,11/16/17 03:00:00 PM,0.232,1.0,2.75,,,,,
710,11/16/17 09:00:00 PM,0.232,0.0,2.75,,,,,
711,11/17/17 03:00:00 AM,0.232,0.0,2.75,,,,,
712,11/17/17 09:00:00 AM,0.232,0.0,2.75,,,,,
713,11/17/17 03:00:00 PM,0.232,0.0,2.75,,,,,
714,11/17/17 09:00:00 PM,0.232,0.0,2.75,,,,,
715,11/18/17 03:00:00 AM,0.232,0.0,2.75,,,,,
716,11/18/17 09:00:00 AM,0.232,0.0,2.75,,,,,
717,11/18/17 03:00:00 PM,0.121,0.0,2.75,,,,,
718,11/18/17 09:00:00 PM,0.232,0.0,2.75,,,,,
719,11/19/17 03:00:00 AM,0.232,0.0,2.75,,,,,
720,11/19/17 09:00:00 AM,0.232,0.0,2.75,,,,,
721,11/19/17 03:00:00 PM,0.232,0.0,2.75,,,,,
722,11/19/17 09:00:00 PM,0.232,0.0,2.75,,,,,
723,11/20/17 03:00:00 AM,0.121,0.0,2.75,,,,,
724,11/20/17 09:00:00 AM,0.121,0.0,2.75,,,,,
725,11/20/17 03:00:00 PM,1.656,2.0,2.77,,,,,
726,11/20/17 09:00:00 PM,4.831,0.0,2.79,,,,,
727,11/21/17 03:00:00 AM,7.179,0.0,2.81,,,,,
728,11/21/17 09:00:00 AM,7.882,44.0,2.83,,,,,
729,11/21/17 03:00:00 PM,9.669,60.0,2.83,,,,,
730,11/21/17 09:00:00 PM,8.581,0.0,2.83,,,,,
731,11/22/17 03:00:00 AM,9.472,0.0,2.85,,,,,
732,11/22/17 09:00:00 AM,10.063,73.0,2.83,,,,,
733,11/22/17 03:00:00 PM,10.846,33.0,2.85,,,,,
734,11/22/17 09:00:00 PM,10.357,0.0,2.83,,,,,
735,11/23/17 03:00:00 AM,9.768,0.0,2.83,,,,,
736,11/23/17 09:00:00 AM,10.161,11.0,2.83,,,,,
737,11/23/17 03:00:00 PM,8.382,6.0,2.85,,,,,
738,11/23/17 09:00:00 PM,5.347,0.0,2.81,,,,,
739,11/24/17 03:00:00 AM,2.517,0.0,2.81,,,,,
740,11/24/17 09:00:00 AM,1.980,56.0,2.79,,,,,
741,11/24/17 03:00:00 PM,3.998,136.0,2.81,,,,,
742,11/24/17 09:00:00 PM,1.980,0.0,2.79,,,,,
743,11/25/17 03:00:00 AM,2.730,0.0,2.81,,,,,
744,11/25/17 09:00:00 AM,5.141,54.0,2.81,,,,,
745,11/25/17 03:00:00 PM,7.983,34.0,2.83,,,,,
746,11/25/17 09:00:00 PM,9.571,0.0,2.85,,,,,
747,11/26/17 03:00:00 AM,9.866,0.0,2.83,,,,,
748,11/26/17 09:00:00 AM,8.282,14.0,2.85,,,,,
749,11/26/17 03:00:00 PM,3.578,6.0,2.81,,,,,
750,11/26/17 09:00:00 PM,2.517,0.0,2.81,,,,,
751,11/27/17 03:00:00 AM,1.656,0.0,2.79,,,,,
752,11/27/17 09:00:00 AM,1.221,136.0,2.79,,,,,
753,11/27/17 03:00:00 PM,1.003,160.0,2.79,,,,,
754,11/27/17 09:00:00 PM,0.563,0.0,2.77,,,,,
755,11/28/17 03:00:00 AM,0.343,0.0,2.77,,,,,
756,11/28/17 09:00:00 AM,1.548,38.0,2.79,,,,,
757,11/28/17 03:00:00 PM,0.232,10.0,2.77,,,,,
758,11/28/17 09:00:00 PM,0.121,0.0,2.77,,,,,
759,11/29/17 03:00:00 AM,0.121,0.0,2.77,,,,,
760,11/29/17 09:00:00 AM,0.121,15.0,2.77,,,,,
761,11/29/17 03:00:00 PM,0.232,90.0,2.77,,,,,
762,11/29/17 09:00:00 PM,0.121,0.0,2.77,,,,,
763,11/30/17 03:00:00 AM,0.232,0.0,2.77,,,,,
764,11/30/17 09:00:00 AM,0.453,50.0,2.77,,,,,
765,11/30/17 03:00:00 PM,0.893,20.0,2.77,,,,,
766,11/30/17 09:00:00 PM,0.563,0.0,2.77,,,,,
767,12/01/17 03:00:00 AM,1.221,0.0,2.77,,,,,
768,12/01/17 09:00:00 AM,1.439,38.0,2.77,,,,,
769,12/01/17 03:00:00 PM,3.049,70.0,2.79,,,,,
770,12/01/17 09:00:00 PM,1.439,0.0,2.77,,,,,
771,12/02/17 03:00:00 AM,0.453,0.0,2.77,,,,,
772,12/02/17 09:00:00 AM,0.784,44.0,2.77,,,,,
773,12/02/17 03:00:00 PM,0.121,17.0,2.77,,,,,
774,12/02/17 09:00:00 PM,0.010,0.0,2.77,,,,,
775,12/03/17 03:00:00 AM,0.010,0.0,2.77,,,,,
776,12/03/17 09:00:00 AM,0.121,3.0,2.77,,,,,
777,12/03/17 03:00:00 PM,0.121,3.0,2.77,,,,,
778,12/03/17 09:00:00 PM,0.121,0.0,2.77,,,,,
779,12/04/17 03:00:00 AM,0.010,0.0,2.75,,,,,
780,12/04/17 09:00:00 AM,-0.213,1.0,2.75,,,,,
781,12/04/17 03:00:00 PM,0.121,2.0,2.77,,,,,
782,12/04/17 09:00:00 PM,0.121,0.0,2.77,,,,,
783,12/05/17 03:00:00 AM,0.121,0.0,2.75,,,,,
784,12/05/17 09:00:00 AM,0.010,0.0,2.75,,,,,
785,12/05/17 03:00:00 PM,0.121,2.0,2.77,,,,,
786,12/05/17 09:00:00 PM,0.121,0.0,2.75,,,,,
787,12/06/17 03:00:00 AM,0.232,0.0,2.77,,,,,
788,12/06/17 09:00:00 AM,0.232,0.0,2.77,,,,,
789,12/06/17 03:00:00 PM,0.232,8.0,2.77,,,,,
790,12/06/17 09:00:00 PM,0.232,0.0,2.77,,,,,
791,12/07/17 03:00:00 AM,0.232,0.0,2.77,,,,,
792,12/07/17 09:00:00 AM,0.232,0.0,2.77,,,,,
793,12/07/17 03:00:00 PM,1.221,68.0,2.77,,,,,
794,12/07/17 09:00:00 PM,4.727,0.0,2.81,,,,,
795,12/08/17 03:00:00 AM,5.655,0.0,2.81,,,,,
796,12/08/17 09:00:00 AM,6.064,20.0,2.81,,,,,
797,12/08/17 03:00:00 PM,9.275,136.0,2.85,,,,,
798,12/08/17 09:00:00 PM,6.166,0.0,2.81,,,,,
799,12/09/17 03:00:00 AM,6.471,0.0,2.81,,,,,
800,12/09/17 09:00:00 AM,6.674,43.0,2.83,,,,,
