"Plot Title: 10166323"
"#","Date Time, GMT-07:00","Temp, °C","Intensity, lum/ft²","Bad Battery","Coupler Attached","Stopped","End Of File"
468,11/23/17 03:00:00 PM,6.877,117.0,,,,
469,11/23/17 09:00:00 PM,4.311,0.0,,,,
470,11/24/17 03:00:00 AM,1.656,0.0,,,,
471,11/24/17 09:00:00 AM,1.330,112.0,,,,
472,11/24/17 03:00:00 PM,1.439,64.0,,,,
473,11/24/17 09:00:00 PM,0.121,0.0,,,,
474,11/25/17 03:00:00 AM,0.010,0.0,,,,
475,11/25/17 09:00:00 AM,0.232,91.0,,,,
476,11/25/17 03:00:00 PM,4.311,192.0,,,,
477,11/25/17 09:00:00 PM,4.311,0.0,,,,
478,11/26/17 03:00:00 AM,4.934,0.0,,,,
479,11/26/17 09:00:00 AM,5.757,79.0,,,,
480,11/26/17 03:00:00 PM,3.472,72.0,,,,
481,11/26/17 09:00:00 PM,1.003,0.0,,,,
482,11/27/17 03:00:00 AM,0.563,0.0,,,,
483,11/27/17 09:00:00 AM,0.453,81.0,,,,
484,11/27/17 03:00:00 PM,2.195,336.0,,,,
485,11/27/17 09:00:00 PM,0.010,0.0,,,,
486,11/28/17 03:00:00 AM,-0.437,0.0,,,,
487,11/28/17 09:00:00 AM,-0.102,57.0,,,,
488,11/28/17 03:00:00 PM,0.232,67.0,,,,
489,11/28/17 09:00:00 PM,0.121,0.0,,,,
490,11/29/17 03:00:00 AM,0.121,0.0,,,,
491,11/29/17 09:00:00 AM,0.010,5.0,,,,
492,11/29/17 03:00:00 PM,0.121,5.0,,,,
493,11/29/17 09:00:00 PM,0.010,0.0,,,,
494,11/30/17 03:00:00 AM,-0.102,0.0,,,,
495,11/30/17 09:00:00 AM,0.010,4.0,,,,
496,11/30/17 03:00:00 PM,0.121,17.0,,,,
497,11/30/17 09:00:00 PM,0.232,0.0,,,,
498,12/01/17 03:00:00 AM,0.232,0.0,,,,
499,12/01/17 09:00:00 AM,0.232,7.0,,,,
500,12/01/17 03:00:00 PM,0.232,45.0,,,,
501,12/01/17 09:00:00 PM,0.232,0.0,,,,
502,12/02/17 03:00:00 AM,0.121,0.0,,,,
503,12/02/17 09:00:00 AM,0.121,3.0,,,,
504,12/02/17 03:00:00 PM,0.232,18.0,,,,
505,12/02/17 09:00:00 PM,0.121,0.0,,,,
506,12/03/17 03:00:00 AM,0.010,0.0,,,,
507,12/03/17 09:00:00 AM,0.010,0.0,,,,
508,12/03/17 03:00:00 PM,0.121,1.0,,,,
509,12/03/17 09:00:00 PM,0.010,0.0,,,,
510,12/04/17 03:00:00 AM,-0.102,0.0,,,,
511,12/04/17 09:00:00 AM,-0.213,0.0,,,,
512,12/04/17 03:00:00 PM,-0.102,0.0,,,,
513,12/04/17 09:00:00 PM,-0.102,0.0,,,,
514,12/05/17 03:00:00 AM,-0.102,0.0,,,,
515,12/05/17 09:00:00 AM,-0.102,0.0,,,,
516,12/05/17 03:00:00 PM,0.010,0.0,,,,
517,12/05/17 09:00:00 PM,-0.102,0.0,,,,
518,12/06/17 03:00:00 AM,-0.102,0.0,,,,
519,12/06/17 09:00:00 AM,0.010,0.0,,,,
520,12/06/17 03:00:00 PM,0.121,0.0,,,,
521,12/06/17 09:00:00 PM,0.121,0.0,,,,
522,12/07/17 03:00:00 AM,0.010,0.0,,,,
523,12/07/17 09:00:00 AM,0.010,0.0,,,,
524,12/07/17 03:00:00 PM,0.121,0.0,,,,
525,12/07/17 09:00:00 PM,0.121,0.0,,,,
526,12/08/17 03:00:00 AM,0.121,0.0,,,,
527,12/08/17 09:00:00 AM,0.121,1.0,,,,
528,12/08/17 03:00:00 PM,0.121,2.0,,,,
529,12/08/17 09:00:00 PM,0.121,0.0,,,,
530,12/09/17 03:00:00 AM,0.121,0.0,,,,
531,12/09/17 09:00:00 AM,0.121,18.0,,,,
532,12/09/17 03:00:00 PM,0.121,16.0,,,,
533,12/09/17 09:00:00 PM,0.121,0.0,,,,
534,12/10/17 03:00:00 AM,0.232,0.0,,,,
535,12/10/17 09:00:00 AM,0.232,18.0,,,,
536,12/10/17 03:00:00 PM,1.656,62.0,,,,
537,12/10/17 09:00:00 PM,1.548,0.0,,,,
538,12/11/17 03:00:00 AM,1.439,0.0,,,,
539,12/11/17 09:00:00 AM,0.784,22.0,,,,
540,12/11/17 03:00:00 PM,2.943,60.0,,,,
541,12/11/17 09:00:00 PM,1.764,0.0,,,,
542,12/12/17 03:00:00 AM,1.764,0.0,,,,
543,12/12/17 09:00:00 AM,2.195,42.0,,,,
544,12/12/17 03:00:00 PM,5.037,117.0,,,,
545,12/12/17 09:00:00 PM,3.472,0.0,,,,
546,12/13/17 03:00:00 AM,3.578,0.0,,,,
547,12/13/17 09:00:00 AM,3.683,22.0,,,,
548,12/13/17 03:00:00 PM,5.450,69.0,,,,
549,12/13/17 09:00:00 PM,2.517,0.0,,,,
550,12/14/17 03:00:00 AM,1.872,0.0,,,,
551,12/14/17 09:00:00 AM,2.195,29.0,,,,
552,12/14/17 03:00:00 PM,5.450,200.0,,,,
553,12/14/17 09:00:00 PM,4.415,0.0,,,,
554,12/15/17 03:00:00 AM,4.623,0.0,,,,
555,12/15/17 09:00:00 AM,3.472,30.0,,,,
556,12/15/17 03:00:00 PM,3.261,122.0,,,,
557,12/15/17 09:00:00 PM,0.453,0.0,,,,
558,12/16/17 03:00:00 AM,0.121,0.0,,,,
559,12/16/17 09:00:00 AM,-0.213,5.0,,,,
560,12/16/17 03:00:00 PM,-0.102,8.0,,,,
561,12/16/17 09:00:00 PM,-0.437,0.0,,,,
562,12/17/17 03:00:00 AM,-0.325,0.0,,,,
563,12/17/17 09:00:00 AM,0.121,7.0,,,,
564,12/17/17 03:00:00 PM,0.232,208.0,,,,
565,12/17/17 09:00:00 PM,0.232,0.0,,,,
566,12/18/17 03:00:00 AM,0.121,0.0,,,,
567,12/18/17 09:00:00 AM,0.232,4.0,,,,
568,12/18/17 03:00:00 PM,2.943,248.0,,,,
569,12/18/17 09:00:00 PM,1.112,0.0,,,,
570,12/19/17 03:00:00 AM,2.730,0.0,,,,
571,12/19/17 09:00:00 AM,1.656,6.0,,,,
572,12/19/17 03:00:00 PM,1.980,30.0,,,,
573,12/19/17 09:00:00 PM,0.343,0.0,,,,
574,12/20/17 03:00:00 AM,0.232,0.0,,,,
575,12/20/17 09:00:00 AM,0.232,0.0,,,,
576,12/20/17 03:00:00 PM,0.232,0.0,,,,
577,12/20/17 09:00:00 PM,0.232,0.0,,,,
578,12/21/17 03:00:00 AM,0.232,0.0,,,,
579,12/21/17 09:00:00 AM,0.232,0.0,,,,
580,12/21/17 03:00:00 PM,0.343,0.0,,,,
581,12/21/17 09:00:00 PM,0.343,0.0,,,,
582,12/22/17 03:00:00 AM,0.232,0.0,,,,
583,12/22/17 09:00:00 AM,0.232,0.0,,,,
584,12/22/17 03:00:00 PM,0.232,0.0,,,,
585,12/22/17 09:00:00 PM,0.343,0.0,,,,
586,12/23/17 03:00:00 AM,0.232,0.0,,,,
587,12/23/17 09:00:00 AM,0.343,0.0,,,,
588,12/23/17 03:00:00 PM,0.343,0.0,,,,
589,12/23/17 09:00:00 PM,0.343,0.0,,,,
590,12/24/17 03:00:00 AM,0.343,0.0,,,,
591,12/24/17 09:00:00 AM,0.343,0.0,,,,
592,12/24/17 03:00:00 PM,0.343,0.0,,,,
593,12/24/17 09:00:00 PM,0.343,0.0,,,,
594,12/25/17 03:00:00 AM,0.343,0.0,,,,
595,12/25/17 09:00:00 AM,0.232,0.0,,,,
596,12/25/17 03:00:00 PM,0.232,0.0,,,,
597,12/25/17 09:00:00 PM,0.232,0.0,,,,
598,12/26/17 03:00:00 AM,0.232,0.0,,,,
599,12/26/17 09:00:00 AM,0.232,0.0,,,,
600,12/26/17 03:00:00 PM,0.232,0.0,,,,
601,12/26/17 09:00:00 PM,0.232,0.0,,,,
602,12/27/17 03:00:00 AM,0.232,0.0,,,,
603,12/27/17 09:00:00 AM,0.232,0.0,,,,
604,12/27/17 03:00:00 PM,0.343,0.0,,,,
605,12/27/17 09:00:00 PM,0.343,0.0,,,,
606,12/28/17 03:00:00 AM,0.232,0.0,,,,
607,12/28/17 09:00:00 AM,0.232,0.0,,,,
608,12/28/17 03:00:00 PM,0.232,0.0,,,,
609,12/28/17 09:00:00 PM,0.232,0.0,,,,
610,12/29/17 03:00:00 AM,0.232,0.0,,,,
611,12/29/17 09:00:00 AM,0.232,0.0,,,,
612,12/29/17 03:00:00 PM,0.232,0.0,,,,
613,12/29/17 09:00:00 PM,0.232,0.0,,,,
614,12/30/17 03:00:00 AM,0.232,0.0,,,,
615,12/30/17 09:00:00 AM,0.232,0.0,,,,
616,12/30/17 03:00:00 PM,0.232,0.0,,,,
617,12/30/17 09:00:00 PM,0.232,0.0,,,,
618,12/31/17 03:00:00 AM,0.232,0.0,,,,
619,12/31/17 09:00:00 AM,0.232,0.0,,,,
620,12/31/17 03:00:00 PM,0.232,0.0,,,,
621,12/31/17 09:00:00 PM,0.232,0.0,,,,
622,01/01/18 03:00:00 AM,0.232,0.0,,,,
623,01/01/18 09:00:00 AM,0.232,0.0,,,,
624,01/01/18 03:00:00 PM,0.232,0.0,,,,
625,01/01/18 09:00:00 PM,0.232,0.0,,,,
626,01/02/18 03:00:00 AM,0.232,0.0,,,,
627,01/02/18 09:00:00 AM,0.232,0.0,,,,
628,01/02/18 03:00:00 PM,0.232,0.0,,,,
629,01/02/18 09:00:00 PM,0.232,0.0,,,,
630,01/03/18 03:00:00 AM,0.343,0.0,,,,
631,01/03/18 09:00:00 AM,0.343,4.0,,,,
632,01/03/18 03:00:00 PM,1.980,106.0,,,,
633,01/03/18 09:00:00 PM,2.837,0.0,,,,
634,01/04/18 03:00:00 AM,2.624,0.0,,,,
635,01/04/18 09:00:00 AM,2.837,7.0,,,,
636,01/04/18 03:00:00 PM,5.347,200.0,,,,
637,01/04/18 09:00:00 PM,3.998,0.0,,,,
638,01/05/18 03:00:00 AM,3.998,0.0,,,,
639,01/05/18 09:00:00 AM,3.998,11.0,,,,
640,01/05/18 03:00:00 PM,4.934,304.0,,,,
641,01/05/18 09:00:00 PM,2.624,0.0,,,,
642,01/06/18 03:00:00 AM,1.656,0.0,,,,
643,01/06/18 09:00:00 AM,0.784,13.0,,,,
644,01/06/18 03:00:00 PM,4.207,576.0,,,,
645,01/06/18 09:00:00 PM,0.232,0.0,,,,
646,01/07/18 03:00:00 AM,0.121,0.0,,,,
647,01/07/18 09:00:00 AM,0.343,19.0,,,,
648,01/07/18 03:00:00 PM,3.367,216.0,,,,
649,01/07/18 09:00:00 PM,1.330,0.0,,,,
650,01/08/18 03:00:00 AM,1.003,0.0,,,,
651,01/08/18 09:00:00 AM,1.980,20.0,,,,
652,01/08/18 03:00:00 PM,5.450,248.0,,,,
653,01/08/18 09:00:00 PM,3.155,0.0,,,,
654,01/09/18 03:00:00 AM,3.472,0.0,,,,
655,01/09/18 09:00:00 AM,3.893,2.0,,,,
656,01/09/18 03:00:00 PM,2.837,107.0,,,,
657,01/09/18 09:00:00 PM,0.343,0.0,,,,
658,01/10/18 03:00:00 AM,0.010,0.0,,,,
659,01/10/18 09:00:00 AM,0.010,12.0,,,,
660,01/10/18 03:00:00 PM,0.343,91.0,,,,
661,01/10/18 09:00:00 PM,0.121,0.0,,,,
662,01/11/18 03:00:00 AM,0.232,0.0,,,,
663,01/11/18 09:00:00 AM,0.563,0.0,,,,
664,01/11/18 03:00:00 PM,3.578,240.0,,,,
665,01/11/18 09:00:00 PM,2.303,0.0,,,,
666,01/12/18 03:00:00 AM,2.195,0.0,,,,
667,01/12/18 09:00:00 AM,1.656,4.0,,,,
668,01/12/18 03:00:00 PM,3.788,288.0,,,,
669,01/12/18 09:00:00 PM,1.330,0.0,,,,
670,01/13/18 03:00:00 AM,1.330,0.0,,,,
671,01/13/18 09:00:00 AM,2.837,55.0,,,,
672,01/13/18 03:00:00 PM,6.064,71.0,,,,
673,01/13/18 09:00:00 PM,4.623,0.0,,,,
674,01/14/18 03:00:00 AM,4.415,0.0,,,,
675,01/14/18 09:00:00 AM,4.415,20.0,,,,
676,01/14/18 03:00:00 PM,6.775,288.0,,,,
677,01/14/18 09:00:00 PM,5.347,0.0,,,,
678,01/15/18 03:00:00 AM,4.519,0.0,,,,
679,01/15/18 09:00:00 AM,3.472,21.0,,,,
680,01/15/18 03:00:00 PM,6.775,216.0,,,,
681,01/15/18 09:00:00 PM,5.347,0.0,,,,
682,01/16/18 03:00:00 AM,4.207,0.0,,,,
683,01/16/18 09:00:00 AM,2.303,43.0,,,,
684,01/16/18 03:00:00 PM,3.998,192.0,,,,
685,01/16/18 09:00:00 PM,1.764,0.0,,,,
686,01/17/18 03:00:00 AM,2.303,0.0,,,,
687,01/17/18 09:00:00 AM,3.261,24.0,,,,
688,01/17/18 03:00:00 PM,7.280,240.0,,,,
689,01/17/18 09:00:00 PM,6.064,0.0,,,,
690,01/18/18 03:00:00 AM,2.837,0.0,,,,
691,01/18/18 09:00:00 AM,0.563,2.0,,,,
692,01/18/18 03:00:00 PM,0.453,23.0,,,,
693,01/18/18 09:00:00 PM,0.343,0.0,,,,
694,01/19/18 03:00:00 AM,0.232,0.0,,,,
695,01/19/18 09:00:00 AM,0.121,0.0,,,,
696,01/19/18 03:00:00 PM,0.343,25.0,,,,
697,01/19/18 09:00:00 PM,0.232,0.0,,,,
698,01/20/18 03:00:00 AM,0.121,0.0,,,,
699,01/20/18 09:00:00 AM,0.121,0.0,,,,
700,01/20/18 03:00:00 PM,0.232,1.0,,,,
701,01/20/18 09:00:00 PM,0.121,0.0,,,,
702,01/21/18 03:00:00 AM,0.010,0.0,,,,
703,01/21/18 09:00:00 AM,0.121,0.0,,,,
704,01/21/18 03:00:00 PM,0.232,0.0,,,,
705,01/21/18 09:00:00 PM,0.232,0.0,,,,
706,01/22/18 03:00:00 AM,0.232,0.0,,,,
707,01/22/18 09:00:00 AM,0.232,0.0,,,,
708,01/22/18 03:00:00 PM,0.232,0.0,,,,
709,01/22/18 09:00:00 PM,0.232,0.0,,,,
710,01/23/18 03:00:00 AM,0.232,0.0,,,,
711,01/23/18 09:00:00 AM,0.232,0.0,,,,
712,01/23/18 03:00:00 PM,0.232,0.0,,,,
713,01/23/18 09:00:00 PM,0.232,0.0,,,,
714,01/24/18 03:00:00 AM,0.232,0.0,,,,
715,01/24/18 09:00:00 AM,0.232,0.0,,,,
716,01/24/18 03:00:00 PM,0.232,0.0,,,,
717,01/24/18 09:00:00 PM,0.232,0.0,,,,
718,01/25/18 03:00:00 AM,0.232,0.0,,,,
719,01/25/18 09:00:00 AM,0.232,0.0,,,,
720,01/25/18 03:00:00 PM,0.232,0.0,,,,
721,01/25/18 09:00:00 PM,0.232,0.0,,,,
722,01/26/18 03:00:00 AM,0.232,0.0,,,,
723,01/26/18 09:00:00 AM,0.232,0.0,,,,
724,01/26/18 03:00:00 PM,0.232,0.0,,,,
725,01/26/18 09:00:00 PM,0.232,0.0,,,,
726,01/27/18 03:00:00 AM,0.232,0.0,,,,
727,01/27/18 09:00:00 AM,0.232,0.0,,,,
728,01/27/18 03:00:00 PM,0.232,0.0,,,,
729,01/27/18 09:00:00 PM,0.232,0.0,,,,
730,01/28/18 03:00:00 AM,0.232,0.0,,,,
731,01/28/18 09:00:00 AM,0.232,0.0,,,,
732,01/28/18 03:00:00 PM,0.232,0.0,,,,
733,01/28/18 09:00:00 PM,0.232,0.0,,,,
734,01/29/18 03:00:00 AM,0.232,0.0,,,,
735,01/29/18 09:00:00 AM,0.232,0.0,,,,
736,01/29/18 03:00:00 PM,0.232,0.0,,,,
737,01/29/18 09:00:00 PM,0.232,0.0,,,,
738,01/30/18 03:00:00 AM,0.232,0.0,,,,
739,01/30/18 09:00:00 AM,0.232,0.0,,,,
740,01/30/18 03:00:00 PM,0.232,0.0,,,,
741,01/30/18 09:00:00 PM,0.232,0.0,,,,
742,01/31/18 03:00:00 AM,0.232,0.0,,,,
743,01/31/18 09:00:00 AM,0.232,0.0,,,,
744,01/31/18 03:00:00 PM,0.232,0.0,,,,
745,01/31/18 09:00:00 PM,0.232,0.0,,,,
746,02/01/18 03:00:00 AM,0.232,0.0,,,,
747,02/01/18 09:00:00 AM,0.232,0.0,,,,
748,02/01/18 03:00:00 PM,0.232,0.0,,,,
749,02/01/18 09:00:00 PM,0.232,0.0,,,,
750,02/02/18 03:00:00 AM,0.232,0.0,,,,
751,02/02/18 09:00:00 AM,0.232,0.0,,,,
752,02/02/18 03:00:00 PM,0.232,0.0,,,,
753,02/02/18 09:00:00 PM,0.232,0.0,,,,
754,02/03/18 03:00:00 AM,0.232,0.0,,,,
755,02/03/18 09:00:00 AM,0.232,0.0,,,,
756,02/03/18 03:00:00 PM,0.232,2.0,,,,
757,02/03/18 09:00:00 PM,0.232,0.0,,,,
758,02/04/18 03:00:00 AM,0.232,0.0,,,,
759,02/04/18 09:00:00 AM,0.232,0.0,,,,
760,02/04/18 03:00:00 PM,0.232,11.0,,,,
761,02/04/18 09:00:00 PM,0.232,0.0,,,,
762,02/05/18 03:00:00 AM,0.232,0.0,,,,
763,02/05/18 09:00:00 AM,0.232,4.0,,,,
764,02/05/18 03:00:00 PM,0.453,8.0,,,,
765,02/05/18 09:00:00 PM,0.232,0.0,,,,
766,02/06/18 03:00:00 AM,0.232,0.0,,,,
767,02/06/18 09:00:00 AM,0.232,9.0,,,,
768,02/06/18 03:00:00 PM,0.453,19.0,,,,
769,02/06/18 09:00:00 PM,0.343,0.0,,,,
770,02/07/18 03:00:00 AM,0.232,0.0,,,,
771,02/07/18 09:00:00 AM,0.343,15.0,,,,
772,02/07/18 03:00:00 PM,1.221,53.0,,,,
773,02/07/18 09:00:00 PM,1.112,0.0,,,,
774,02/08/18 03:00:00 AM,1.112,0.0,,,,
775,02/08/18 09:00:00 AM,1.221,53.0,,,,
776,02/08/18 03:00:00 PM,3.155,208.0,,,,
777,02/08/18 09:00:00 PM,2.730,0.0,,,,
778,02/09/18 03:00:00 AM,2.088,0.0,,,,
779,02/09/18 09:00:00 AM,1.221,125.0,,,,
780,02/09/18 03:00:00 PM,3.683,480.0,,,,
781,02/09/18 09:00:00 PM,0.343,0.0,,,,
782,02/10/18 03:00:00 AM,-0.662,0.0,,,,
783,02/10/18 09:00:00 AM,-1.341,40.0,,,,
784,02/10/18 03:00:00 PM,0.121,128.0,,,,
785,02/10/18 09:00:00 PM,-0.662,0.0,,,,
786,02/11/18 03:00:00 AM,-0.437,0.0,,,,
787,02/11/18 09:00:00 AM,-0.549,101.0,,,,
788,02/11/18 03:00:00 PM,-0.213,144.0,,,,
789,02/11/18 09:00:00 PM,-0.662,0.0,,,,
790,02/12/18 03:00:00 AM,-1.001,0.0,,,,
791,02/12/18 09:00:00 AM,-2.494,12.0,,,,
792,02/12/18 03:00:00 PM,-2.145,46.0,,,,
793,02/12/18 09:00:00 PM,-3.079,0.0,,,,
794,02/13/18 03:00:00 AM,-2.727,0.0,,,,
795,02/13/18 09:00:00 AM,-1.914,16.0,,,,
796,02/13/18 03:00:00 PM,0.121,61.0,,,,
797,02/13/18 09:00:00 PM,-0.662,0.0,,,,
798,02/14/18 03:00:00 AM,-0.887,0.0,,,,
799,02/14/18 09:00:00 AM,-0.887,0.0,,,,
800,02/14/18 03:00:00 PM,-0.213,9.0,,,,
801,02/14/18 09:00:00 PM,-0.325,0.0,,,,
802,02/15/18 03:00:00 AM,-0.437,0.0,,,,
803,02/15/18 09:00:00 AM,-0.437,1.0,,,,
804,02/15/18 03:00:00 PM,-0.102,3.0,,,,
805,02/15/18 09:00:00 PM,-0.213,0.0,,,,
806,02/16/18 03:00:00 AM,-0.325,0.0,,,,
807,02/16/18 09:00:00 AM,-0.437,0.0,,,,
808,02/16/18 03:00:00 PM,-0.213,2.0,,,,
809,02/16/18 09:00:00 PM,-0.102,0.0,,,,
810,02/17/18 03:00:00 AM,-0.102,0.0,,,,
811,02/17/18 09:00:00 AM,0.010,0.0,,,,
812,02/17/18 03:00:00 PM,0.121,0.0,,,,
813,02/17/18 09:00:00 PM,0.121,0.0,,,,
814,02/18/18 03:00:00 AM,0.121,0.0,,,,
815,02/18/18 09:00:00 AM,0.121,0.0,,,,
816,02/18/18 03:00:00 PM,0.121,0.0,,,,
817,02/18/18 09:00:00 PM,0.121,0.0,,,,
818,02/19/18 03:00:00 AM,0.121,0.0,,,,
819,02/19/18 09:00:00 AM,0.121,0.0,,,,
820,02/19/18 03:00:00 PM,0.121,0.0,,,,
821,02/19/18 09:00:00 PM,0.121,0.0,,,,
822,02/20/18 03:00:00 AM,0.121,0.0,,,,
823,02/20/18 09:00:00 AM,0.121,0.0,,,,
824,02/20/18 03:00:00 PM,0.121,0.0,,,,
825,02/20/18 09:00:00 PM,0.121,0.0,,,,
826,02/21/18 03:00:00 AM,0.121,0.0,,,,
827,02/21/18 09:00:00 AM,0.121,0.0,,,,
828,02/21/18 03:00:00 PM,0.121,0.0,,,,
829,02/21/18 09:00:00 PM,0.121,0.0,,,,
830,02/22/18 03:00:00 AM,0.121,0.0,,,,
831,02/22/18 09:00:00 AM,0.121,0.0,,,,
832,02/22/18 03:00:00 PM,0.121,0.0,,,,
833,02/22/18 09:00:00 PM,0.121,0.0,,,,
834,02/23/18 03:00:00 AM,0.121,0.0,,,,
835,02/23/18 09:00:00 AM,0.121,0.0,,,,
836,02/23/18 03:00:00 PM,0.121,0.0,,,,
837,02/23/18 09:00:00 PM,0.121,0.0,,,,
838,02/24/18 03:00:00 AM,0.121,0.0,,,,
839,02/24/18 09:00:00 AM,0.121,0.0,,,,
840,02/24/18 03:00:00 PM,0.121,0.0,,,,
841,02/24/18 09:00:00 PM,0.121,0.0,,,,
842,02/25/18 03:00:00 AM,0.010,0.0,,,,
843,02/25/18 09:00:00 AM,0.121,0.0,,,,
844,02/25/18 03:00:00 PM,0.121,0.0,,,,
845,02/25/18 09:00:00 PM,0.121,0.0,,,,
846,02/26/18 03:00:00 AM,0.121,0.0,,,,
847,02/26/18 09:00:00 AM,0.121,0.0,,,,
848,02/26/18 03:00:00 PM,0.121,0.0,,,,
849,02/26/18 09:00:00 PM,0.121,0.0,,,,
850,02/27/18 03:00:00 AM,0.121,0.0,,,,
851,02/27/18 09:00:00 AM,0.121,0.0,,,,
852,02/27/18 03:00:00 PM,0.121,0.0,,,,
853,02/27/18 09:00:00 PM,0.121,0.0,,,,
854,02/28/18 03:00:00 AM,0.121,0.0,,,,
855,02/28/18 09:00:00 AM,0.121,0.0,,,,
856,02/28/18 03:00:00 PM,0.121,0.0,,,,
857,02/28/18 09:00:00 PM,0.121,0.0,,,,
858,03/01/18 03:00:00 AM,0.121,0.0,,,,
859,03/01/18 09:00:00 AM,0.121,0.0,,,,
860,03/01/18 03:00:00 PM,0.121,0.0,,,,
861,03/01/18 09:00:00 PM,0.121,0.0,,,,
862,03/02/18 03:00:00 AM,0.121,0.0,,,,
863,03/02/18 09:00:00 AM,0.121,0.0,,,,
864,03/02/18 03:00:00 PM,0.121,0.0,,,,
865,03/02/18 09:00:00 PM,0.121,0.0,,,,
866,03/03/18 03:00:00 AM,0.121,0.0,,,,
867,03/03/18 09:00:00 AM,0.121,0.0,,,,
868,03/03/18 03:00:00 PM,0.121,0.0,,,,
869,03/03/18 09:00:00 PM,0.121,0.0,,,,
870,03/04/18 03:00:00 AM,0.121,0.0,,,,
871,03/04/18 09:00:00 AM,0.121,0.0,,,,
872,03/04/18 03:00:00 PM,0.121,0.0,,,,
873,03/04/18 09:00:00 PM,0.121,0.0,,,,
874,03/05/18 03:00:00 AM,0.121,0.0,,,,
875,03/05/18 09:00:00 AM,0.121,0.0,,,,
876,03/05/18 03:00:00 PM,0.121,0.0,,,,
877,03/05/18 09:00:00 PM,0.121,0.0,,,,
878,03/06/18 03:00:00 AM,0.121,0.0,,,,
879,03/06/18 09:00:00 AM,0.121,0.0,,,,
880,03/06/18 03:00:00 PM,0.121,0.0,,,,
881,03/06/18 09:00:00 PM,0.121,0.0,,,,
882,03/07/18 03:00:00 AM,0.121,0.0,,,,
883,03/07/18 09:00:00 AM,0.121,0.0,,,,
884,03/07/18 03:00:00 PM,0.121,0.0,,,,
885,03/07/18 09:00:00 PM,0.121,0.0,,,,
886,03/08/18 03:00:00 AM,0.121,0.0,,,,
887,03/08/18 09:00:00 AM,0.121,0.0,,,,
888,03/08/18 03:00:00 PM,0.121,0.0,,,,
889,03/08/18 09:00:00 PM,0.121,0.0,,,,
890,03/09/18 03:00:00 AM,0.121,0.0,,,,
891,03/09/18 09:00:00 AM,0.121,0.0,,,,
892,03/09/18 03:00:00 PM,0.121,0.0,,,,
893,03/09/18 09:00:00 PM,0.121,0.0,,,,
894,03/10/18 03:00:00 AM,0.121,0.0,,,,
895,03/10/18 09:00:00 AM,0.121,0.0,,,,
896,03/10/18 03:00:00 PM,0.121,0.0,,,,
897,03/10/18 09:00:00 PM,0.121,0.0,,,,
898,03/11/18 03:00:00 AM,0.121,0.0,,,,
899,03/11/18 09:00:00 AM,0.121,0.0,,,,
900,03/11/18 03:00:00 PM,0.121,0.0,,,,
901,03/11/18 09:00:00 PM,0.121,0.0,,,,
902,03/12/18 03:00:00 AM,0.121,0.0,,,,
903,03/12/18 09:00:00 AM,0.121,0.0,,,,
904,03/12/18 03:00:00 PM,0.121,0.0,,,,
905,03/12/18 09:00:00 PM,0.121,0.0,,,,
906,03/13/18 03:00:00 AM,0.121,0.0,,,,
907,03/13/18 09:00:00 AM,0.121,0.0,,,,
908,03/13/18 03:00:00 PM,0.121,0.0,,,,
909,03/13/18 09:00:00 PM,0.121,0.0,,,,
910,03/14/18 03:00:00 AM,0.121,0.0,,,,
911,03/14/18 09:00:00 AM,0.121,0.0,,,,
912,03/14/18 03:00:00 PM,0.121,0.0,,,,
913,03/14/18 09:00:00 PM,0.121,0.0,,,,
914,03/15/18 03:00:00 AM,0.121,0.0,,,,
915,03/15/18 09:00:00 AM,0.121,0.0,,,,
916,03/15/18 03:00:00 PM,0.121,0.0,,,,
917,03/15/18 09:00:00 PM,0.121,0.0,,,,
918,03/16/18 03:00:00 AM,0.121,0.0,,,,
919,03/16/18 09:00:00 AM,0.121,0.0,,,,
920,03/16/18 03:00:00 PM,0.121,0.0,,,,
921,03/16/18 09:00:00 PM,0.121,0.0,,,,
922,03/17/18 03:00:00 AM,0.121,0.0,,,,
923,03/17/18 09:00:00 AM,0.121,0.0,,,,
924,03/17/18 03:00:00 PM,0.121,0.0,,,,
925,03/17/18 09:00:00 PM,0.121,0.0,,,,
926,03/18/18 03:00:00 AM,0.121,0.0,,,,
927,03/18/18 09:00:00 AM,0.121,0.0,,,,
928,03/18/18 03:00:00 PM,0.121,0.0,,,,
929,03/18/18 09:00:00 PM,0.121,0.0,,,,
930,03/19/18 03:00:00 AM,0.121,0.0,,,,
931,03/19/18 09:00:00 AM,0.121,0.0,,,,
932,03/19/18 03:00:00 PM,0.121,0.0,,,,
933,03/19/18 09:00:00 PM,0.121,0.0,,,,
934,03/20/18 03:00:00 AM,0.121,0.0,,,,
935,03/20/18 09:00:00 AM,0.121,0.0,,,,
936,03/20/18 03:00:00 PM,0.121,0.0,,,,
937,03/20/18 09:00:00 PM,0.121,0.0,,,,
938,03/21/18 03:00:00 AM,0.121,0.0,,,,
939,03/21/18 09:00:00 AM,0.121,0.0,,,,
940,03/21/18 03:00:00 PM,0.121,0.0,,,,
941,03/21/18 09:00:00 PM,0.121,0.0,,,,
942,03/22/18 03:00:00 AM,0.121,0.0,,,,
943,03/22/18 09:00:00 AM,0.121,0.0,,,,
944,03/22/18 03:00:00 PM,0.121,0.0,,,,
945,03/22/18 09:00:00 PM,0.121,0.0,,,,
