"Plot Title: 10169149"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Bad Battery","End Of File"
1,07/25/21 12:36:32 PM,29.053,2927.8,3.17,,
2,07/25/21 06:36:32 PM,22.333,4477.8,3.10,,
3,07/26/21 12:36:32 AM,17.475,0.0,3.05,,
4,07/26/21 06:36:32 AM,16.046,107.6,3.01,,
5,07/26/21 12:36:32 PM,23.869,2238.9,3.05,,
6,07/26/21 06:36:32 PM,21.473,258.3,3.01,,
7,07/27/21 12:36:32 AM,17.665,0.0,2.99,,
8,07/27/21 06:36:32 AM,13.942,204.5,2.97,,
9,07/27/21 12:36:32 PM,17.379,2755.6,2.97,,
10,07/27/21 06:36:32 PM,17.760,1259.4,2.97,,
11,07/28/21 12:36:32 AM,15.951,0.0,2.95,,
12,07/28/21 06:36:32 AM,16.046,107.6,2.95,,
13,07/28/21 12:36:32 PM,23.004,3100.0,2.99,,
14,07/28/21 06:36:32 PM,21.378,839.6,2.99,,
15,07/29/21 12:36:32 AM,18.331,0.0,2.97,,
16,07/29/21 06:36:32 AM,17.950,43.1,2.97,,
17,07/29/21 12:36:32 PM,25.610,1237.9,2.99,,
18,07/29/21 06:36:32 PM,23.484,473.6,2.99,,
19,07/30/21 12:36:32 AM,20.519,0.0,2.97,,
20,07/30/21 06:36:32 AM,20.329,452.1,2.97,,
21,07/30/21 12:36:32 PM,23.966,1377.8,2.99,,
22,07/30/21 06:36:32 PM,23.581,129.2,2.99,,
23,07/31/21 12:36:32 AM,22.238,0.0,2.97,,
24,07/31/21 06:36:32 AM,21.187,258.3,2.97,,
25,07/31/21 12:36:32 PM,23.869,2325.0,2.99,,
26,07/31/21 06:36:32 PM,21.760,355.2,2.97,,
27,08/01/21 12:36:32 AM,19.472,0.0,2.97,,
28,08/01/21 06:36:32 AM,18.521,107.6,2.95,,
29,08/01/21 12:36:32 PM,25.708,3272.2,2.95,,
30,08/01/21 06:36:32 PM,23.677,785.8,2.97,,
31,08/02/21 12:36:32 AM,19.948,0.0,2.93,,
32,08/02/21 06:36:32 AM,19.758,215.3,2.91,,
33,08/02/21 12:36:32 PM,28.258,3444.5,2.95,,
34,08/02/21 06:36:32 PM,23.581,193.8,2.95,,
35,08/03/21 12:36:32 AM,20.234,0.0,2.91,,
36,08/03/21 06:36:32 AM,19.377,215.3,2.91,,
37,08/03/21 12:36:32 PM,24.738,3272.2,2.93,,
38,08/03/21 06:36:32 PM,22.333,452.1,2.91,,
39,08/04/21 12:36:32 AM,18.806,0.0,2.91,,
40,08/04/21 06:36:32 AM,17.475,204.5,2.89,,
41,08/04/21 12:36:32 PM,25.708,3444.5,2.91,,
42,08/04/21 06:36:32 PM,22.621,183.0,2.91,,
43,08/05/21 12:36:32 AM,19.377,0.0,2.89,,
44,08/05/21 06:36:32 AM,16.332,258.3,2.87,,
45,08/05/21 12:36:32 PM,17.760,387.5,2.87,,
46,08/05/21 06:36:32 PM,14.709,107.6,2.85,,
47,08/06/21 12:36:32 AM,13.365,0.0,2.85,,
48,08/06/21 06:36:32 AM,12.401,86.1,2.85,,
