Plot Title: 10169131,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",Bad Battery,Coupler Attached,Stopped,End Of File
225,10/31/2020 20:16,7.882,0,2.79,,,,
226,11/1/2020 2:16,8.68,0,2.79,,,,
227,11/1/2020 8:16,9.866,301.4,2.79,,,,
228,11/1/2020 14:16,14.996,1141,2.83,,,,
229,11/1/2020 20:16,12.11,0,2.81,,,,
230,11/2/2020 2:16,13.076,0,2.81,,,,
231,11/2/2020 8:16,12.69,312.2,2.81,,,,
232,11/2/2020 14:16,14.517,1184,2.83,,,,
233,11/2/2020 20:16,11.431,0,2.81,,,,
234,11/3/2020 2:16,12.207,0,2.81,,,,
235,11/3/2020 8:16,10.944,850.4,2.81,,,,
236,11/3/2020 14:16,10.553,990.3,2.81,,,,
237,11/3/2020 20:16,10.063,0,2.79,,,,
238,11/4/2020 2:16,9.768,0,2.79,,,,
239,11/4/2020 8:16,9.768,312.2,2.79,,,,
240,11/4/2020 14:16,13.076,1463.9,2.83,,,,
241,11/4/2020 20:16,10.063,0,2.79,,,,
242,11/5/2020 2:16,9.866,0,2.79,,,,
243,11/5/2020 8:16,8.481,344.4,2.81,,,,
244,11/5/2020 14:16,8.68,118.4,2.81,,,,
245,11/5/2020 20:16,6.775,0,2.79,,,,
246,11/6/2020 2:16,0.784,0,2.75,,,,
247,11/6/2020 8:16,0.674,247.6,2.75,,,,
248,11/6/2020 14:16,1.33,602.8,2.75,,,,
249,11/6/2020 20:16,0.674,0,2.75,,,,
250,11/7/2020 2:16,0.784,0,2.74,,,,
251,11/7/2020 8:16,0.01,430.6,2.74,,,,
252,11/7/2020 14:16,-0.213,441.3,2.74,,,,
253,11/7/2020 20:16,-1.114,0,2.74,,,,
254,11/8/2020 2:16,-2.03,0,2.74,,,,
255,11/8/2020 8:16,-2.844,75.3,2.72,,,,
256,11/8/2020 14:16,-1.57,344.4,2.72,,,,
257,11/8/2020 20:16,-2.61,0,2.72,,,,
258,11/9/2020 2:16,-3.553,0,2.7,,,,
259,11/9/2020 8:16,-3.316,86.1,2.7,,,,
260,11/9/2020 14:16,-1.799,290.6,2.72,,,,
261,11/9/2020 20:16,-2.145,0,2.72,,,,
262,11/10/2020 2:16,-1.001,0,2.72,,,,
263,11/10/2020 8:16,-0.887,21.5,2.72,,,,
264,11/10/2020 14:16,-0.437,0,2.72,,,,
265,11/10/2020 20:16,-0.213,0,2.7,,,,
266,11/11/2020 2:16,-0.102,0,2.72,,,,
267,11/11/2020 8:16,-0.102,0,2.72,,,,
268,11/11/2020 14:16,-0.102,0,2.72,,,,
269,11/11/2020 20:16,-0.102,0,2.72,,,,
270,11/12/2020 2:16,-0.437,0,2.72,,,,
271,11/12/2020 8:16,-0.437,0,2.72,,,,
272,11/12/2020 14:16,-0.102,0,2.72,,,,
273,11/12/2020 20:16,0.01,0,2.72,,,,
274,11/13/2020 2:16,0.121,0,2.72,,,,
275,11/13/2020 8:16,0.121,0,2.72,,,,
276,11/13/2020 14:16,0.121,0,2.72,,,,
277,11/13/2020 20:16,0.121,0,2.72,,,,
278,11/14/2020 2:16,0.121,0,2.72,,,,
279,11/14/2020 8:16,0.232,0,2.72,,,,
280,11/14/2020 14:16,0.232,0,2.72,,,,
281,11/14/2020 20:16,0.232,0,2.72,,,,
282,11/15/2020 2:16,0.232,0,2.72,,,,
283,11/15/2020 8:16,0.232,0,2.72,,,,
284,11/15/2020 14:16,0.232,0,2.72,,,,
285,11/15/2020 20:16,0.232,0,2.72,,,,
286,11/16/2020 2:16,0.232,0,2.72,,,,
287,11/16/2020 8:16,0.232,0,2.72,,,,
288,11/16/2020 14:16,0.343,129.2,2.72,,,,
289,11/16/2020 20:16,0.893,0,2.72,,,,
290,11/17/2020 2:16,3.788,0,2.75,,,,
291,11/17/2020 8:16,5.347,344.4,2.75,,,,
292,11/17/2020 14:16,3.578,150.7,2.75,,,,
293,11/17/2020 20:16,1.33,0,2.74,,,,
294,11/18/2020 2:16,1.656,0,2.74,,,,
295,11/18/2020 8:16,0.232,21.5,2.74,,,,
296,11/18/2020 14:16,0.232,107.6,2.72,,,,
297,11/18/2020 20:16,-0.437,0,2.74,,,,
298,11/19/2020 2:16,-0.549,0,2.74,,,,
299,11/19/2020 8:16,-0.662,0,2.74,,,,
300,11/19/2020 14:16,-0.213,0,2.72,,,,
301,11/19/2020 20:16,-0.662,0,2.74,,,,
302,11/20/2020 2:16,-1.114,0,2.74,,,,
303,11/20/2020 8:16,-1.341,0,2.72,,,,
304,11/20/2020 14:16,0.121,75.3,2.72,,,,
305,11/20/2020 20:16,0.01,0,2.72,,,,
306,11/21/2020 2:16,-0.549,0,2.74,,,,
307,11/21/2020 8:16,-1.001,10.8,2.74,,,,
308,11/21/2020 14:16,0.121,64.6,2.72,,,,
309,11/21/2020 20:16,0.01,0,2.72,,,,
310,11/22/2020 2:16,-0.437,0,2.74,,,,
311,11/22/2020 8:16,0.01,43.1,2.72,,,,
312,11/22/2020 14:16,0.121,139.9,2.72,,,,
313,11/22/2020 20:16,-0.102,0,2.72,,,,
314,11/23/2020 2:16,0.121,0,2.72,,,,
315,11/23/2020 8:16,-0.213,0,2.72,,,,
316,11/23/2020 14:16,0.121,64.6,2.72,,,,
317,11/23/2020 20:16,0.121,0,2.72,,,,
318,11/24/2020 2:16,0.01,0,2.72,,,,
319,11/24/2020 8:16,0.01,10.8,2.72,,,,
320,11/24/2020 14:16,0.121,150.7,2.72,,,,
321,11/24/2020 20:16,0.121,0,2.72,,,,
322,11/25/2020 2:16,0.121,0,2.72,,,,
323,11/25/2020 8:16,0.121,0,2.72,,,,
324,11/25/2020 14:16,0.121,0,2.72,,,,
325,11/25/2020 20:16,0.121,0,2.72,,,,
326,11/26/2020 2:16,0.121,0,2.72,,,,
327,11/26/2020 8:16,0.121,0,2.72,,,,
328,11/26/2020 14:16,0.232,0,2.72,,,,
329,11/26/2020 20:16,0.232,0,2.72,,,,
330,11/27/2020 2:16,0.232,0,2.72,,,,
331,11/27/2020 8:16,0.232,0,2.72,,,,
332,11/27/2020 14:16,0.232,0,2.72,,,,
333,11/27/2020 20:16,0.343,0,2.72,,,,
334,11/28/2020 2:16,0.343,0,2.72,,,,
335,11/28/2020 8:16,0.343,0,2.72,,,,
336,11/28/2020 14:16,0.343,0,2.72,,,,
337,11/28/2020 20:16,0.343,0,2.72,,,,
338,11/29/2020 2:16,0.343,0,2.72,,,,
339,11/29/2020 8:16,0.343,0,2.72,,,,
340,11/29/2020 14:16,0.453,0,2.72,,,,
341,11/29/2020 20:16,0.453,0,2.72,,,,
342,11/30/2020 2:16,0.563,0,2.72,,,,
343,11/30/2020 8:16,0.343,0,2.72,,,,
344,11/30/2020 14:16,0.453,0,2.72,,,,
345,11/30/2020 20:16,0.453,0,2.72,,,,
346,12/1/2020 2:16,0.453,0,2.72,,,,
347,12/1/2020 8:16,0.343,0,2.72,,,,
348,12/1/2020 14:16,0.343,0,2.72,,,,
349,12/1/2020 20:16,0.453,0,2.72,,,,
350,12/2/2020 2:16,0.343,0,2.72,,,,
351,12/2/2020 8:16,0.343,0,2.72,,,,
352,12/2/2020 14:16,0.453,0,2.72,,,,
353,12/2/2020 20:16,0.453,0,2.72,,,,
354,12/3/2020 2:16,0.453,0,2.72,,,,
355,12/3/2020 8:16,0.453,0,2.72,,,,
356,12/3/2020 14:16,0.453,10.8,2.72,,,,
357,12/3/2020 20:16,0.453,0,2.72,,,,
358,12/4/2020 2:16,0.453,0,2.72,,,,
359,12/4/2020 8:16,0.453,0,2.72,,,,
360,12/4/2020 14:16,0.784,226,2.72,,,,
361,12/4/2020 20:16,1.439,0,2.74,,,,
362,12/5/2020 2:16,1.33,0,2.74,,,,
363,12/5/2020 8:16,0.563,75.3,2.74,,,,
364,12/5/2020 14:16,2.41,613.5,2.74,,,,
365,12/5/2020 20:16,3.261,0,2.75,,,,
366,12/6/2020 2:16,0.893,0,2.74,,,,
367,12/6/2020 8:16,0.784,183,2.74,,,,
368,12/6/2020 14:16,1.221,355.2,2.74,,,,
369,12/6/2020 20:16,0.784,0,2.74,,,,
370,12/7/2020 2:16,0.893,0,2.74,,,,
371,12/7/2020 8:16,2.624,204.5,2.74,,,,
372,12/7/2020 14:16,6.064,1097.9,2.75,,,,
373,12/7/2020 20:16,6.268,0,2.75,,,,
374,12/8/2020 2:16,7.782,0,2.77,,,,
375,12/8/2020 8:16,8.382,129.2,2.79,,,,
376,12/8/2020 14:16,8.382,839.6,2.79,,,,
377,12/8/2020 20:16,6.166,0,2.77,,,,
378,12/9/2020 2:16,4.623,0,2.77,,,,
379,12/9/2020 8:16,1.439,86.1,2.75,,,,
380,12/9/2020 14:16,2.088,150.7,2.75,,,,
381,12/9/2020 20:16,0.121,0,2.74,,,,
382,12/10/2020 2:16,0.121,0,2.74,,,,
383,12/10/2020 8:16,0.453,172.2,2.74,,,,
384,12/10/2020 14:16,-0.102,129.2,2.74,,,,
385,12/10/2020 20:16,-1.001,0,2.74,,,,
386,12/11/2020 2:16,-1.001,0,2.74,,,,
387,12/11/2020 8:16,-0.774,0,2.74,,,,
388,12/11/2020 14:16,-0.662,21.5,2.74,,,,
389,12/11/2020 20:16,-0.549,0,2.74,,,,
390,12/12/2020 2:16,-0.437,0,2.74,,,,
391,12/12/2020 8:16,-1.114,0,2.74,,,,
392,12/12/2020 14:16,-0.213,0,2.72,,,,
393,12/12/2020 20:16,-0.662,0,2.74,,,,
394,12/13/2020 2:16,0.01,0,2.72,,,,
395,12/13/2020 8:16,0.121,0,2.72,,,,
396,12/13/2020 14:16,0.121,0,2.72,,,,
397,12/13/2020 20:16,0.121,0,2.72,,,,
398,12/14/2020 2:16,0.121,0,2.72,,,,
399,12/14/2020 8:16,0.121,0,2.72,,,,
400,12/14/2020 14:16,0.121,0,2.72,,,,
401,12/14/2020 20:16,0.121,0,2.72,,,,
402,12/15/2020 2:16,0.121,0,2.72,,,,
403,12/15/2020 8:16,0.121,0,2.72,,,,
404,12/15/2020 14:16,0.121,0,2.72,,,,
405,12/15/2020 20:16,0.121,0,2.72,,,,
406,12/16/2020 2:16,0.121,0,2.72,,,,
407,12/16/2020 8:16,0.121,0,2.72,,,,
408,12/16/2020 14:16,0.232,0,2.72,,,,
409,12/16/2020 20:16,0.563,0,2.72,,,,
410,12/17/2020 2:16,0.232,0,2.72,,,,
411,12/17/2020 8:16,-0.102,0,2.72,,,,
412,12/17/2020 14:16,0.121,0,2.72,,,,
413,12/17/2020 20:16,0.121,0,2.72,,,,
414,12/18/2020 2:16,0.01,0,2.72,,,,
415,12/18/2020 8:16,-0.437,0,2.74,,,,
416,12/18/2020 14:16,0.343,53.8,2.72,,,,
417,12/18/2020 20:16,0.674,0,2.72,,,,
418,12/19/2020 2:16,1.439,0,2.74,,,,
419,12/19/2020 8:16,0.893,21.5,2.72,,,,
420,12/19/2020 14:16,1.439,247.6,2.74,,,,
421,12/19/2020 20:16,3.049,0,2.74,,,,
422,12/20/2020 2:16,4.831,0,2.74,,,,
423,12/20/2020 8:16,5.552,10.8,2.75,,,,
424,12/20/2020 14:16,6.268,129.2,2.75,,,,
425,12/20/2020 20:16,6.674,0,2.75,,,,
426,12/21/2020 2:16,6.877,0,2.77,,,,
427,12/21/2020 8:16,5.962,43.1,2.75,,,,
428,12/21/2020 14:16,5.347,301.4,2.75,,,,
429,12/21/2020 20:16,0.343,0,2.74,,,,
430,12/22/2020 2:16,-1.001,0,2.74,,,,
431,12/22/2020 8:16,-1.228,21.5,2.74,,,,
432,12/22/2020 14:16,-1.114,53.8,2.74,,,,
433,12/22/2020 20:16,-1.57,0,2.74,,,,
434,12/23/2020 2:16,-2.145,0,2.72,,,,
435,12/23/2020 8:16,-3.197,21.5,2.72,,,,
436,12/23/2020 14:16,-0.325,193.8,2.72,,,,
437,12/23/2020 20:16,-0.325,0,2.72,,,,
438,12/24/2020 2:16,-0.325,0,2.72,,,,
439,12/24/2020 8:16,-0.325,32.3,2.72,,,,
440,12/24/2020 14:16,0.784,796.5,2.72,,,,
441,12/24/2020 20:16,0.563,0,2.72,,,,
442,12/25/2020 2:16,0.563,0,2.72,,,,
443,12/25/2020 8:16,0.453,21.5,2.72,,,,
444,12/25/2020 14:16,0.453,882.6,2.72,,,,
445,12/25/2020 20:16,0.784,0,2.72,,,,
446,12/26/2020 2:16,0.121,0,2.72,,,,
447,12/26/2020 8:16,-0.325,118.4,2.72,,,,
448,12/26/2020 14:16,-0.549,215.3,2.74,,,,
449,12/26/2020 20:16,-0.662,0,2.74,,,,
450,12/27/2020 2:16,-1.456,0,2.72,,,,
451,12/27/2020 8:16,-1.914,75.3,2.72,,,,
452,12/27/2020 14:16,-0.325,279.9,2.72,,,,
453,12/27/2020 20:16,-1.799,0,2.72,,,,
454,12/28/2020 2:16,-1.456,0,2.72,,,,
455,12/28/2020 8:16,-2.494,86.1,2.72,,,,
456,12/28/2020 14:16,-0.549,387.5,2.72,,,,
457,12/28/2020 20:16,-0.549,0,2.72,,,,
458,12/29/2020 2:16,-0.774,0,2.72,,,,
459,12/29/2020 8:16,-0.662,172.2,2.72,,,,
460,12/29/2020 14:16,0.01,764.2,2.72,,,,
461,12/29/2020 20:16,-0.213,0,2.72,,,,
462,12/30/2020 2:16,-0.325,0,2.72,,,,
463,12/30/2020 8:16,0.453,0,2.72,,,,
464,12/30/2020 14:16,-0.325,10.8,2.72,,,,
465,12/30/2020 20:16,-0.213,0,2.72,,,,
466,12/31/2020 2:16,-0.102,0,2.72,,,,
467,12/31/2020 8:16,0.121,0,2.72,,,,
468,12/31/2020 14:16,0.121,0,2.72,,,,
469,12/31/2020 20:16,0.121,0,2.72,,,,
470,1/1/2021 2:16,0.121,0,2.72,,,,
471,1/1/2021 8:16,0.121,0,2.72,,,,
472,1/1/2021 14:16,0.453,0,2.72,,,,
473,1/1/2021 20:16,0.121,0,2.72,,,,
474,1/2/2021 2:16,0.121,0,2.72,,,,
475,1/2/2021 8:16,0.232,0,2.72,,,,
476,1/2/2021 14:16,0.343,0,2.72,,,,
477,1/2/2021 20:16,0.453,0,2.72,,,,
478,1/3/2021 2:16,0.453,0,2.72,,,,
479,1/3/2021 8:16,0.232,21.5,2.72,,,,
480,1/3/2021 14:16,1.112,366,2.72,,,,
481,1/3/2021 20:16,1.439,0,2.74,,,,
482,1/4/2021 2:16,1.33,0,2.72,,,,
483,1/4/2021 8:16,1.548,0,2.74,,,,
484,1/4/2021 14:16,0.121,204.5,2.72,,,,
485,1/4/2021 20:16,-0.437,0,2.74,,,,
486,1/5/2021 2:16,-0.325,0,2.72,,,,
487,1/5/2021 8:16,-0.887,0,2.72,,,,
488,1/5/2021 14:16,-0.102,43.1,2.72,,,,
489,1/5/2021 20:16,0.121,0,2.72,,,,
490,1/6/2021 2:16,0.232,0,2.72,,,,
491,1/6/2021 8:16,0.232,0,2.72,,,,
492,1/6/2021 14:16,0.232,64.6,2.72,,,,
493,1/6/2021 20:16,0.121,0,2.72,,,,
494,1/7/2021 2:16,0.121,0,2.72,,,,
